src_Artist_2877,src_Religious-Organisation_2170
src_Movement_4958,src_Political-Symbol_1106
src_Emperor_4449,src_Professor_1675
src_City_2169,src_Structure_402
src_Armament_906,src_Military-Organisation_4616
src_Cathedral_1214,src_Field-of-Knowledge_3596
src_Queen_2723,src_Trades-Union_1019
src_Management-Organisation_4304,src_Church_4619
src_War_3729,src_Entertainer_1931
src_Criminal_1106,src_Scientific-Instrument_1617
src_Economic-Organisation_743,src_Water_3047
src_Intellectual-Movement_2130,src_Organisation_1282
src_Technical-Scientific-Advance_166,src_Secular-Leader_385
src_Inventor_2929,src_Secular-Leader_727
src_Clothing_230,src_Painter_2780
src_Sportsman_416,src_Uprising_4902
src_Criminal_938,src_Vehicle_856
src_Psychologist_1675,src_Secular-Leader_4588
src_Psychologist_3088,src_Battle_866
src_Movement_482,src_Physician_733
src_King_4726,src_International-Alliance_726
src_Settlement_3523,src_Political-Region_1944
src_National-Symbol_1966,src_Treaty_2863
src_Person-Role_2537,src_Technical-Scientific-Advance_1141
src_Religious-Organisation_2386,src_Population-Movement_3835
src_Economic-Enterprise_3879,src_Pollution_1408
src_Journalist_3128,src_VicodiOI_2793
src_Psychologist_725,src_Diplomat_221
src_Trade-Association_206,src_Pamphlet_12
src_Commodity_4273,src_Technical-Scientific-Advance_3171
src_Event_718,src_Landmark_3887
src_Geographical-Region_4711,src_Organisation_4644
src_Prince_4571,src_Professor_4560
src_Economic-Enterprise_1418,src_Other-Religious-Leader_1936
src_Technical-Scientific-Advance_3634,src_Sultan_791
src_Secular-Movement_3375,src_Educational-Organisation_1951
src_Treaty_114,src_Author_1629
src_Politician_960,src_Military-Person_2414
src_Psychologist_2923,src_Religious-Organisation_3783
src_Abbey_1399,src_Sculpture_702
src_Artistic-Movement_2434,src_Ritual_27
src_Geographical-Feature_3790,src_Book_4874
src_Magnate_1683,src_Time-Dependent-Relation_2855
src_International-Alliance_1133,src_Landmark_3742
src_Journalist_4293,src_Functionary_3455
src_Time-Dependent_172,src_Minister_3371
src_Sculptor_841,src_National-Symbol_2541
src_Queen_2235,src_Secular-Movement_2055
src_Food_2643,src_Fictional-Person_3912
src_Economic-Enterprise_457,src_Armament_3255
src_Prince_695,src_Conductor_1367
src_Period_3410,src_Dancer_1063
src_Queen_4932,src_Inventor_61
src_International-Organisation_3535,src_Artist_3894
src_Person-Role_2212,src_Location-Part-Relation_4444
src_Economic-Process_4898,src_Life-Event_3125
src_Scandal_1298,src_Flavour_1244
src_Movement_2358,src_Philanthropist_854
src_Conductor_4106,src_Political-Symbol_427
src_Management-Organisation_4618,src_Village_742
src_Religious-Ideology_883,src_Geographer_3891
src_Queen_3871,src_Period_2461
src_Head-of-Government_568,src_Cultural-Organisation_3193
src_War_3453,src_Musician_1298
src_Trades-Union_858,src_Period_1473
src_Movement_985,src_Period-in-Office_4649
src_Flavour_1423,src_Political-Organisation_4813
src_Armament_2762,src_War_1703
src_National-Symbol_1302,src_Secular-Movement_4805
src_FuzzyTemporalInterval_4399,src_Technical-Scientific-Advance_1370
src_Non-Military-Conflict_2080,src_Painting_2926
src_Trial_2930,src_Book_2763
src_International-Organisation_3656,src_Economic-Process_1901
src_Role_2647,src_Sculpture_2389
src_Inventor_4027,src_Religious-Movement_4283
src_Political-Region_4901,src_Monastery_4805
src_Head-of-State_3137,src_Object_608
src_Religious-Practice_1219,src_Criminal_1073
src_Secular-Ideology_4953,src_Period_4017
src_Diplomat_3148,src_Head-of-State_1211
src_Vehicle_2872,src_Intra-State-Group_1923
src_International-Alliance_4211,src_Trade-Association_557
src_Landmark_1722,src_Painter_23
src_Battle_215,src_Journal_3356
src_Vehicle_2399,src_Public-Oration_4462
src_Management-Organisation_3312,src_Election_4063
src_Military-Organisation_223,src_Geographer_4637
src_Actor_1343,src_Event_1495
src_Religious-Community_2798,src_Foreign-Minister_1560
src_Board_4169,src_Intra-State-Group_1742
src_Leader_1608,src_Actor_4151
src_Building_476,src_Abstract-Notion_1658
src_Illness_1173,src_Leader_997
src_Ritual_3233,src_Liturgical-Object_4352
src_Time-Dependent_1174,src_Foreign-Minister_1813
src_Religious-Ideology_1888,src_Theologian_467
src_Religious-Movement_4805,src_Entertainer_398
src_Criminal_1534,src_Fictional-Event_3228
src_Fictional-Person_4593,src_Religious-Organisation_3942
src_Emperor_289,src_Philanthropist_2585
src_Symbol_3815,src_Field-of-Knowledge_776
src_Management-Organisation_2906,src_Inventor_3272
src_Intra-State-Group_2681,src_Magnate_4488
src_Jurist_2505,src_Idea_3458
src_Representative-Institution_3827,src_Language_2
src_Clerical-Leader_1813,src_Liturgical-Object_2691
src_Settlement_2872,src_Pollution_3416
src_Film-Maker_4329,src_Armament_3078
src_Writing_2537,src_Intellectual-Construct_1979
src_Social-Stratum_1055,src_Diplomat_586
src_Painter_118,src_Intellectual-Construct_4703
src_Composer_4345,src_Painter_1593
src_Creator_258,src_Battle_2553
src_Location-Part-Relation_3114,src_Journal_118
src_Ethnic-Group_2218,src_Composer_1826
src_Pope_4760,src_Philosopher_1908
src_Non-Military-Conflict_2182,src_Social-Group_3282
src_Organisation_1269,src_Ethnic-Group_4091
src_Building_3183,src_Animal_1335
src_Public-Oration_433,src_Village_2164
src_Religious-Organisation_2247,src_Social-Stratum_4302
src_Trades-Unionist_273,src_Piece-of-Music_3721
src_Public-Oration_1307,src_National-Symbol_4902
src_Creator_779,src_Measurable-Trend_3056
src_Book_3979,src_Queen_1114
src_International-Alliance_2111,src_Artistic-Movement_4935
src_Military-Unit_2944,src_Religious-Symbol_4661
src_Settlement_1639,src_Life-Event_3358
src_Structure_1645,src_Dancer_3909
src_International-Organisation_1815,src_Composer_2482
src_Environment_4783,src_Monastery_4490
src_Time-Dependent_4557,src_Military-Unit_3662
src_Monastery_2004,src_Individual_2701
src_Astronaut_977,src_TemporalInterval_1017
src_Economic-Process_2455,src_Theologian_2923
src_Geographical-Discovery_3182,src_Uprising_2996
src_International-Organisation_1698,src_Ecclesiarch_2482
src_Scandal_343,src_Journal_3091
src_Secular-Ideology_2137,src_Business-Leader_2160
src_Intellectual-Construct_2962,src_Social-Group_3937
src_Intellectual-Movement_3749,src_Trial_2145
src_Building_1888,src_Legislation_2998
src_Pollution_446,src_Military-Person_2983
src_Masonic-Lodge_1482,src_Structure_674
src_Election_4744,src_Disease_4849
src_Armament_2653,src_Language_4064
src_Conductor_3439,src_Cleric_3638
src_Religious-Practice_3510,src_Sculptor_4358
src_Legislation_2458,src_Cultural-Agreement_1873
src_Ship_1614,src_Prince_4201
src_Environment_2507,src_Trades-Union_2556
src_Religious-Community_2911,src_Religious-Order_4859
src_Head-of-Government_2604,src_Leader_1462
src_Ethnic-Group_4629,src_Ship_1959
src_Intellectual-Construct_339,src_Cultural-Agreement_2079
src_Pamphlet_558,src_Individual_3057
src_Philosopher_4790,src_Magnate_641
src_Scandal_1914,src_Pamphlet_4071
src_Painting_487,src_Public-Oration_3294
src_Other-Religious-Leader_2346,src_Politician_2044
src_Location-Part-Relation_1442,src_Conductor_846
src_Person_4916,src_Head-of-Government_2458
src_Flavour_4593,src_Treaty_4048
src_Church-Reformer_3021,src_Journal_2661
src_Entertainer_4158,src_Painting_565
src_Author_629,src_Politician_1876
src_FuzzyTemporalInterval_57,src_Meeting_3162
src_Election_1454,src_Structure_4905
src_Illness_789,src_Economic-Organisation_2140
src_Ideology_669,src_Book_3565
src_Organisation_2143,src_Painter_4347
src_Religious-Community_447,src_Battle_3407
src_Author_1022,src_Conductor_417
src_Artistic-Style_4717,src_Foreign-Minister_4372
src_Time_3244,src_Political-Region_2890
src_Fictional-Person_840,src_Foreign-Minister_2109
src_Person_570,src_Treaty_3060
src_International-Organisation_2084,src_Cleric_966
src_Board_1999,src_Magnate_3958
src_International-Organisation_4393,src_Measurable-Trend_4626
src_Author_618,src_Philanthropist_938
src_Social-Stratum_3621,src_Political-Symbol_3434
src_Measurable-Trend_3587,src_Location_788
src_Ideology_1386,src_Water_1597
src_Representative-Institution_4709,src_Disaster_2266
src_Illness_1710,src_Journalist_487
src_Uprising_2583,src_Geographical-Feature_4123
src_Board_1261,src_Religious-Symbol_748
src_Period-in-Office_3309,src_Building_4650
src_Object_3625,src_Cultural-Agreement_1987
src_Economist_3707,src_Battle_2571
src_Vehicle_2290,src_Food_101
src_Country_2074,src_Representative-Institution_3370
src_Queen_2126,src_Piece-of-Music_436
src_Flavour_3273,src_Person-Role_840
src_Theologian_3562,src_Animal_1207
src_Religious-Movement_3597,src_Ethnic-Group_935
src_Church_3373,src_Military-Person_4082
src_TemporalInterval_1704,src_Prince_3603
src_Ship_1940,src_Ideology_1672
src_Environment_77,src_Pollution_2944
src_Jurist_1112,src_Movement_4691
src_Flavour_3409,src_Professor_4144
src_Actor_3161,src_Object_4743
src_Trades-Union_804,src_Religious-Symbol_3716
src_Newspaper_902,src_Ideology_2868
src_Publisher_4157,src_Piece-of-Music_2512
src_Technical-Scientific-Advance_1298,src_Secular-Leader_2323
src_Queen_4665,src_Representative-Institution_1929
src_Publisher_1944,src_Religious-Ideology_2006
src_Monastery_3805,src_Religious-Organisation_3615
src_Painter_4312,src_Psychologist_3553
src_Ritual_4495,src_Magnate_3053
src_Queen_3727,src_Pamphlet_3933
src_Time_3368,src_King_4102
src_Emperor_138,src_Creator_2321
src_Idea_3380,src_Military-Person_1983
src_International-Organisation_1307,src_Engineer_673
src_Building_3815,src_Painter_162
src_Cathedral_3265,src_Water_2361
src_Dancer_3201,src_Cleric_3942
src_Object_317,src_Magnate_4904
src_Cathedral_3491,src_Trade-Association_2161
src_Functionary_4551,src_Pope_2432
src_Time_1280,src_Sculptor_3072
src_Trial_3148,src_National-Symbol_2105
src_Ideology_3756,src_Religious-Ideology_3483
src_Building_235,src_League_4107
src_FuzzyTemporalInterval_4360,src_Structure_3076
src_Time-Dependent-Relation_3674,src_Astronaut_3003
src_Landmark_4971,src_Religious-Ideology_3990
src_Jurist_2181,src_Abstract-Notion_4977
src_Trades-Unionist_625,src_Dramaturge_3975
src_Religious-Practice_4207,src_Uprising_578
src_Social-Stratum_584,src_Ideology_816
src_Period_2663,src_Category_18
src_Architect_262,src_Business-Leader_1865
src_Secular-Leader_620,src_Painter_4791
src_Piece-of-Music_3812,src_Clerical-Leader_1048
src_Relic_2793,src_Composer_739
src_Religious-Order_2741,src_Non-Military-Conflict_2808
src_Work-of-Art_3321,src_Philosopher_4328
src_Journalist_3791,src_Country_1484
src_Meeting_1659,src_Cultural-Organisation_75
src_Secular-Ideology_216,src_VicodiOI_1611
src_Person_3462,src_Geographical-Discovery_4419
src_Badge_2793,src_Foreign-Minister_3210
src_Religious-Order_4926,src_Country_1080
src_Foreign-Minister_4038,src_International-Alliance_3176
src_Art-Form_1453,src_University_3214
src_Landmark_636,src_Discoverer_715
src_Geographical-Discovery_146,src_Treaty_561
src_Category_4129,src_VicodiOI_3453
src_Economic-Enterprise_69,src_Abbey_2577
src_Jurist_1992,src_Religious-Leader_499
src_Economic-Organisation_4520,src_Ship_3613
src_Trial_4098,src_Election_737
src_Religious-Symbol_3615,src_Crime_4905
src_Functionary_4300,src_Geographical-Discovery_4393
src_Secular-Movement_3896,src_Representative-Institution_3234
src_Idea_543,src_Pollution_4651
src_League_516,src_Inventor_4485
src_Jurist_19,src_Treaty_4356
src_Religious-Leader_4219,src_Disease_925
src_Disease_330,src_Disaster_2297
src_Professor_2051,src_Head-of-Government_53
src_Disaster_1243,src_Natural-Object_1722
src_International-Organisation_914,src_King_2647
src_Artist_1084,src_Disaster_4649
src_Building_3487,src_Meeting_1709
src_Building_4439,src_League_2218
src_Water_3828,src_VicodiOI_3662
src_Clothing_517,src_Prince_4771
src_Magnate_4958,src_Geographical-Region_3157
src_Pollution_1613,src_Location_3698
src_City_587,src_League_103
src_Writing_4781,src_Environment_4636
src_Professor_1954,src_Scientific-Instrument_2179
src_Non-Military-Conflict_199,src_Artefact_3522
src_Measurable-Trend_4966,src_Symbol_1665
src_Foreign-Minister_3814,src_Election_1266
src_Astronaut_3635,src_University_662
src_VicodiOI_214,src_Military-Person_4214
src_University_4431,src_Life-Event_1028
src_Time-Dependent-Relation_3390,src_Other-Religious-Person_2014
src_Clerical-Leader_370,src_Church-Reformer_811
src_Vehicle_2777,src_Abstract-Notion_3590
src_Journal_4174,src_Publisher_1365
src_Church-Reformer_4096,src_Natural-Object_285
src_Legislation_4358,src_Masonic-Lodge_2443
src_Period_4985,src_Head-of-State_489
src_Monastery_2418,src_Dynasty_2755
src_Abstract-Notion_1987,src_Object_1485
src_Astronaut_3562,src_International-Alliance_4683
src_Ethnic-Group_151,src_Structure_188
src_Criminal_3046,src_Clerical-Leader_1628
src_Entertainer_960,src_Non-Military-Conflict_3253
src_Cleric_3684,src_Diplomat_937
src_Scandal_3875,src_Conceptual-Object_3839
src_Location_3193,src_Scientist_327
src_Pope_167,src_Time-Dependent-Relation_2387
src_Clothing_662,src_Artistic-Movement_2445
src_Magnate_2734,src_Prince_375
src_Painter_748,src_Landmark_1267
src_Economic-Symbol_2522,src_Cleric_3959
src_Party_1584,src_Religious-Leader_3788
src_Artefact_3688,src_International-Organisation_3548
src_International-Organisation_1759,src_Board_3517
src_Ideology_2160,src_National-Symbol_3190
src_Economist_3850,src_Sculpture_4653
src_Work-of-Art_1594,src_Scientist_1251
src_Engineer_2739,src_Crime_1493
src_Journal_873,src_Other-Religious-Leader_4840
src_Legislation_2606,src_Liturgical-Object_2655
src_Role_3676,src_Geographical-Discovery_2300
src_Prince_520,src_Field-of-Knowledge_4985
src_Secular-Movement_4712,src_Pastime_4410
src_Non-Military-Conflict_1443,src_Organisation_3465
src_Battle_1110,src_Military-Unit_1132
src_Landmark_2824,src_Business-Leader_2191
src_Trial_819,src_Economic-Symbol_698
src_Animal_4458,src_Settlement_3248
src_Flavour_1234,src_Piece-of-Music_659
src_Author_2793,src_King_718
src_Time-Dependent_1723,src_Painter_969
src_Other-Religious-Leader_4724,src_Entertainer_1635
src_Country_2632,src_Professor_431
src_Person_877,src_Diplomat_437
src_Physician_2490,src_Author_2931
src_Fictional-Event_3137,src_TemporalInterval_2584
src_Period-in-Office_4511,src_Battle_1350
src_Piece-of-Music_205,src_Actor_1618
src_Measurable-Trend_3951,src_Geographical-Discovery_1768
src_Battle_473,src_Period-in-Office_607
src_Clerical-Leader_1082,src_Journalist_4855
src_Military-Organisation_2544,src_Geographical-Region_2018
src_Train_2779,src_Conductor_1054
src_Inventor_1958,src_Minister_4118
src_Fictional-Event_3879,src_Professor_1639
src_Functionary_4328,src_Individual_1694
src_Relic_326,src_Vehicle_732
src_International-Alliance_71,src_Commodity_1555
src_Criminal_1753,src_Journal_2775
src_War_149,src_Geographical-Feature_4132
src_Election_114,src_Scandal_3103
src_Scandal_245,src_Entertainer_3860
src_Symbol_2742,src_Board_2284
src_Sculpture_2606,src_Engineer_2137
src_Economic-Organisation_4885,src_Social-Stratum_4784
src_Cleric_2409,src_TemporalInterval_4968
src_Prince_2344,src_Symbol_3157
src_Field-of-Knowledge_4094,src_Natural-Object_260
src_Military-Person_4530,src_Population-Movement_2267
src_Period_2275,src_Actor_3831
src_International-Alliance_1672,src_Masonic-Lodge_1464
src_Animal_1756,src_Liturgical-Object_1581
src_Vehicle_4904,src_Entertainer_1416
src_Life-Event_4731,src_Artistic-Style_3205
src_Intra-State-Group_1541,src_Monastery_3596
src_Film-Maker_4665,src_Economic-Process_4473
src_Minister_144,src_Social-Group_2924
src_Location_3706,src_Piece-of-Music_2866
src_Writing_4584,src_Piece-of-Music_3519
src_Relic_997,src_Diplomat_1174
src_Uprising_1811,src_Category_480
src_Religious-Symbol_1873,src_Disease_1172
src_Abstract-Notion_2298,src_Secular-Leader_1088
src_Work-of-Art_4721,src_Writing_69
src_Role_4144,src_Writing_1568
src_Geographer_4496,src_Field-of-Knowledge_1226
src_Armament_4187,src_Religious-Order_2014
src_Journal_3037,src_Abbey_1386
src_Diplomat_4249,src_Film-Maker_572
src_Clothing_3432,src_Philanthropist_914
src_Natural-Object_3556,src_Political-Region_3446
src_Economist_4147,src_Film-Maker_1292
src_Journal_3846,src_Economic-Enterprise_242
src_Astronaut_3481,src_Religious-Symbol_2843
src_Pope_3117,src_Theologian_1911
src_Professor_1777,src_Dancer_4547
src_Abbey_3104,src_Idea_1400
src_Writing_2443,src_Legislation_1915
src_Treaty_3959,src_Symbol_1144
src_Structure_4377,src_Country_3988
src_War_2438,src_Cathedral_398
src_Economist_3495,src_Sportsman_4736
src_Pastime_698,src_Flavour_4192
src_FuzzyTemporalInterval_4244,src_Person-Role_4549
src_Idea_4898,src_Social-Stratum_873
src_Location-Part-Relation_3878,src_Stereotype-Group_962
src_Fictional-Person_758,src_War_1172
src_Management-Organisation_3609,src_University_2967
src_Publisher_4139,src_Cathedral_3328
src_University_1816,src_Church_294
src_Pollution_797,src_Painter_1748
src_Legislation_4530,src_Film-Maker_1334
src_Liturgical-Object_3099,src_Entertainer_3449
src_Intellectual-Movement_3302,src_Location-Part-Relation_4364
src_Scientific-Instrument_1671,src_Criminal_4957
src_Management-Organisation_2214,src_Criminal_81
src_Disease_346,src_Masonic-Lodge_2772
src_King_4784,src_Prince_2017
src_Newspaper_3139,src_Vehicle_2439
src_Period-in-Office_199,src_Politician_2656
src_Party_4281,src_Commodity_2934
src_Work-of-Art_1158,src_Pope_1612
src_City_3676,src_Newspaper_4239
src_Uprising_2485,src_International-Alliance_4008
src_Cultural-Agreement_2895,src_Public-Oration_582
src_Period_1801,src_Painting_3660
src_Actor_2881,src_Vehicle_1005
src_Village_2584,src_Jurist_4575
src_Secular-Leader_3406,src_Magnate_4643
src_Prince_2346,src_Art-Form_4232
src_Country_4898,src_Entertainer_2782
src_Commodity_4401,src_Armament_1270
src_Ship_198,src_Religious-Organisation_379
src_Environment_817,src_Astronaut_364
src_Journal_3640,src_Party_2322
src_Person-Role_1312,src_Painting_3409
src_Location_3975,src_Artistic-Style_532
src_Trades-Union_2654,src_Trial_3113
src_Work-of-Art_1949,src_Economist_2382
src_Country_4374,src_Economist_2087
src_Badge_3611,src_Cleric_1558
src_Symbol_883,src_Person-Role_1013
