src_Book_313,src_Philosopher_4452
src_Queen_2813,src_Newspaper_1498
src_Treaty_1710,src_Head-of-Government_259
src_Village_1207,src_Structure_4216
src_Foreign-Minister_466,src_Artist_3897
src_Psychologist_2602,src_Foreign-Minister_2922
src_Actor_1940,src_Newspaper_3511
src_Battle_3694,src_Board_3288
src_Treaty_4789,src_Abstract-Notion_3645
src_Abbey_2434,src_Diplomat_1975
src_Artistic-Style_4260,src_Engineer_2832
src_Period-in-Office_4737,src_Fictional-Person_3848
src_Work-of-Art_1685,src_Newspaper_2845
src_Religious-Movement_1334,src_Management-Organisation_6
src_Non-Military-Conflict_1990,src_Ethnic-Group_1796
src_Measurable-Trend_4855,src_Journal_1862
src_Public-Oration_637,src_Animal_4087
src_Relic_2596,src_Period_3846
src_Location_659,src_Artistic-Style_2458
src_Secular-Leader_4328,src_Business-Leader_4528
src_Category_4747,src_Trial_1330
src_Representative-Institution_679,src_Leader_2966
src_Emperor_3931,src_Composer_2136
src_Pope_4550,src_Educational-Organisation_4357
src_Structure_2393,src_Pope_53
src_Musician_1934,src_Creator_3444
src_Clerical-Leader_2902,src_VicodiOI_2173
src_Fictional-Person_3657,src_Intellectual-Movement_1859
src_Economist_1622,src_Religious-Symbol_4182
src_Creator_4763,src_Life-Event_3406
src_Board_3030,src_Dancer_2320
src_Abbey_2209,src_Religious-Ideology_3786
src_Party_4580,src_Crime_4651
src_Philanthropist_2421,src_Inventor_4980
src_Geographer_2490,src_Battle_2062
src_International-Alliance_1135,src_Entertainer_2606
src_Composer_547,src_Saint_60
src_Dancer_1845,src_Trade-Association_3300
src_Structure_4540,src_Representative-Institution_1102
src_Military-Organisation_1139,src_Time_1560
src_Person-Role_3044,src_Conceptual-Object_1382
src_Sculptor_163,src_Representative-Institution_3619
src_Religious-Practice_1259,src_Structure_4175
src_Trial_1135,src_Geographer_741
src_Physician_3582,src_Sculpture_3840
src_Art-Form_305,src_Religious-Ideology_3361
src_Water_1185,src_Geographical-Discovery_3288
src_Crime_2537,src_Author_2140
src_International-Alliance_3651,src_Landmark_4032
src_Politician_2846,src_Time-Dependent-Relation_4269
src_Economist_1517,src_Artefact_1406
src_Artist_4475,src_Geographical-Region_1620
src_Physician_562,src_King_2934
src_Geographical-Region_4756,src_Composer_2780
src_Public-Oration_4104,src_National-Symbol_80
src_Language_206,src_Theologian_3890
src_Party_4910,src_Journal_2647
src_Train_506,src_Dramaturge_2101
src_Newspaper_955,src_Clothing_374
src_Political-Organisation_1073,src_Natural-Object_4502
src_Other-Religious-Leader_709,src_Head-of-Government_3554
src_Musician_2880,src_Idea_4567
src_Sultan_3951,src_Other-Religious-Person_2604
src_Management-Organisation_3222,src_Political-Organisation_798
src_Treaty_2008,src_Uprising_1830
src_Philanthropist_4705,src_Astronaut_2032
src_Physician_1739,src_Landmark_435
src_Religious-Movement_4836,src_Painter_624
src_Newspaper_217,src_Pollution_1729
src_Language_1052,src_Theologian_3207
src_Scandal_3552,src_Conceptual-Object_2456
src_Cultural-Agreement_2421,src_Economic-Symbol_2035
src_Population-Movement_711,src_Political-Symbol_3233
src_Writing_3345,src_Journal_1562
src_Ship_439,src_Political-Organisation_1705
src_Astronaut_1257,src_Physician_3133
src_Economic-Symbol_2787,src_Writing_2909
src_Conceptual-Object_3785,src_Religious-Community_632
src_Artistic-Style_3560,src_Dynasty_1238
src_Meeting_3888,src_Armament_4806
src_Actor_1453,src_Author_2140
src_Clerical-Leader_4813,src_Actor_1886
src_Church-Reformer_668,src_Ritual_2036
src_Fictional-Person_1842,src_Intellectual-Movement_283
src_Clerical-Leader_4503,src_Period-in-Office_924
src_Landmark_4805,src_Economist_3957
src_Church-Reformer_483,src_Natural-Object_1723
src_Relic_2618,src_Philanthropist_2738
src_Ideology_1279,src_Geographer_4308
src_Pollution_1825,src_Disaster_2241
src_Flavour_205,src_Economic-Enterprise_177
src_Economic-Organisation_3414,src_Educational-Organisation_2907
src_Sculpture_704,src_Religious-Organisation_1337
src_Publisher_59,src_Secular-Movement_859
src_Creator_2700,src_Journal_4884
src_Scientist_1015,src_Religious-Order_2436
src_National-Symbol_1513,src_Time-Dependent-Relation_1771
src_Psychologist_3666,src_Person_1167
src_Meeting_1360,src_Flavour_179
src_Disease_718,src_Period-in-Office_3148
src_Dancer_2083,src_Journalist_1040
src_Illness_3287,src_Ship_3749
src_Cultural-Agreement_1697,src_Other-Religious-Person_4900
src_Train_2971,src_Philosopher_832
src_Discoverer_4215,src_Monastery_4855
src_Artistic-Movement_2707,src_Trades-Union_1539
src_Psychologist_2991,src_Business-Leader_637
src_Minister_3783,src_Masonic-Lodge_288
src_Scientific-Instrument_4252,src_Art-Form_3197
src_Non-Military-Conflict_3949,src_Trial_776
src_VicodiOI_204,src_Other-Religious-Leader_3966
src_Military-Person_1299,src_Conceptual-Object_3146
src_Party_2076,src_Theologian_443
src_Art-Form_2976,src_Role_1450
src_Conductor_2655,src_Commodity_4773
src_Head-of-State_1014,src_Relic_3372
src_Sportsman_3831,src_Cleric_1941
src_Diplomat_4594,src_Measurable-Trend_2512
src_Ecclesiarch_690,src_Fictional-Person_2097
src_Sultan_3170,src_Art-Form_4069
src_TemporalInterval_1157,src_Person_3210
src_Treaty_4357,src_Sultan_872
src_Field-of-Knowledge_3116,src_Board_2510
src_Ritual_4598,src_Dancer_1219
src_VicodiOI_4768,src_Politician_1602
src_Artistic-Style_3697,src_Cleric_3041
src_League_4406,src_Trade-Association_3478
src_Monastery_2556,src_Ideology_2797
src_Foreign-Minister_710,src_War_1363
src_City_599,src_Religious-Ideology_4448
src_Object_329,src_Other-Religious-Person_1637
src_Time-Dependent_2196,src_Non-Military-Conflict_3402
src_Individual_1586,src_Secular-Ideology_4346
src_City_2535,src_Art-Form_4158
src_Abbey_1062,src_Pollution_4994
src_Author_958,src_Animal_2920
src_Structure_1379,src_King_1679
src_Train_2137,src_Board_3847
src_Religious-Symbol_796,src_Cultural-Organisation_4204
src_Ideology_531,src_Jurist_3213
src_Artefact_3402,src_Conductor_3560
src_Astronaut_1582,src_Prince_3844
src_War_660,src_Person_1970
src_Religious-Community_1203,src_Period-in-Office_1280
src_Sportsman_360,src_Pope_4067
src_Election_4487,src_Armament_2057
src_Saint_4975,src_Foreign-Minister_1881
src_Geographical-Region_2839,src_Sultan_1463
src_Monastery_1220,src_Artistic-Style_2664
src_Legislation_4188,src_Field-of-Knowledge_3382
src_Vehicle_2597,src_FuzzyTemporalInterval_408
src_Fictional-Event_3591,src_Emperor_3050
src_Economic-Enterprise_1824,src_Person_2188
src_Life-Event_2806,src_Other-Religious-Person_3593
src_Sultan_2775,src_Newspaper_1671
src_Sculpture_644,src_Economist_1053
src_Relic_996,src_Armament_1846
src_Leader_1533,src_Role_1049
src_Leader_2461,src_Dramaturge_1994
src_Ritual_3222,src_Social-Group_3073
src_Pastime_248,src_Saint_2765
src_Economic-Enterprise_3905,src_Conceptual-Object_428
src_Saint_3215,src_Commodity_49
src_Diplomat_4798,src_Language_4539
src_Object_4037,src_Theologian_622
src_Cultural-Agreement_1211,src_Fictional-Event_1617
src_Religious-Organisation_4735,src_Trial_179
src_Cultural-Organisation_1149,src_Functionary_2882
src_Period_4820,src_Secular-Movement_26
src_Idea_4844,src_Leader_462
src_Idea_3053,src_Musician_174
src_International-Alliance_314,src_Journal_2061
src_Village_3173,src_Commodity_3861
src_Other-Religious-Person_2644,src_Ritual_4313
src_Disaster_4433,src_Pastime_1735
src_Meeting_4287,src_Head-of-Government_2633
src_Social-Stratum_4992,src_Artistic-Style_4647
src_Head-of-Government_739,src_Religious-Practice_490
src_Location-Part-Relation_1467,src_Fictional-Event_3983
src_Political-Symbol_2883,src_Non-Military-Conflict_2270
src_Newspaper_3142,src_Ship_3629
src_Church-Reformer_571,src_Disaster_1598
src_Writing_3533,src_Publisher_211
src_Social-Group_2520,src_TemporalInterval_1545
src_Dramaturge_759,src_Country_2136
src_Head-of-Government_1979,src_Queen_1181
src_Artistic-Movement_342,src_Scientist_1841
src_Military-Person_414,src_TemporalInterval_2674
src_Military-Organisation_3925,src_Idea_4916
src_Publisher_4964,src_Pollution_1396
src_Water_4744,src_Intra-State-Group_4977
src_Intra-State-Group_3493,src_Other-Religious-Leader_4079
src_Treaty_439,src_Social-Group_4113
src_Public-Oration_2007,src_National-Symbol_1138
src_Sportsman_330,src_Educational-Organisation_1129
src_Saint_4494,src_Scientific-Instrument_3519
src_Masonic-Lodge_4773,src_War_4877
src_City_1732,src_Person-Role_4198
src_Engineer_1957,src_Role_2591
src_Natural-Object_4185,src_Painter_967
src_Language_874,src_Ideology_1863
src_Film-Maker_3979,src_City_4327
src_Philanthropist_4675,src_Uprising_201
src_Idea_2406,src_Actor_543
src_Musician_3348,src_Masonic-Lodge_2436
src_Criminal_3486,src_Religious-Community_4569
src_Book_2210,src_Environment_1447
src_Landmark_4360,src_Abbey_4220
src_Sculpture_2844,src_Public-Oration_1964
src_Economic-Process_2580,src_Country_3341
src_Person-Role_4764,src_Field-of-Knowledge_4823
src_Election_4765,src_Location-Part-Relation_334
src_Secular-Leader_1500,src_Party_2230
src_Religious-Organisation_3806,src_University_1169
src_Abstract-Notion_4617,src_King_3751
src_Social-Group_3022,src_Role_643
src_Work-of-Art_4443,src_Educational-Organisation_4478
src_Newspaper_3357,src_Leader_3467
src_Location_1682,src_Newspaper_502
src_Symbol_3948,src_Composer_2930
src_Abstract-Notion_3050,src_Time-Dependent_1605
src_Social-Stratum_4809,src_Entertainer_4290
src_Theologian_1479,src_Individual_1722
src_Language_3632,src_Clothing_4192
src_Ethnic-Group_3297,src_Party_1040
src_Armament_866,src_Discoverer_155
src_Language_713,src_Governmental-Organisation_4594
src_Theologian_3441,src_Head-of-Government_4044
src_Emperor_378,src_Board_3855
src_Philanthropist_1321,src_Musician_2447
src_Other-Religious-Leader_4344,src_Non-Military-Conflict_4765
src_Economic-Symbol_3681,src_Journal_2910
src_Ship_3395,src_Person_4158
src_Monastery_2039,src_Inventor_2290
src_Vehicle_3325,src_Crime_4184
src_Symbol_4863,src_Criminal_1979
src_Trade-Association_303,src_Head-of-State_3150
src_Clothing_4308,src_Idea_540
src_Role_2368,src_Head-of-State_1690
src_Clerical-Leader_3565,src_Business-Leader_4178
src_Animal_3717,src_Architect_4533
src_Period_3769,src_Functionary_1300
src_Cleric_4809,src_Discoverer_210
src_Film-Maker_3195,src_Military-Unit_4153
src_Artefact_670,src_Ideology_176
src_Cultural-Organisation_4550,src_Trades-Unionist_2070
src_Artefact_4690,src_Painter_4031
src_Cleric_96,src_Cultural-Organisation_888
src_Period-in-Office_4987,src_Pamphlet_1871
src_Environment_4899,src_Painting_3628
src_Politician_4403,src_Period_2374
src_Ideology_4567,src_Publisher_4539
src_Actor_2980,src_Intellectual-Construct_3112
src_Sportsman_1921,src_Geographer_4273
src_Trade-Association_515,src_Queen_630
src_Diplomat_2143,src_Armament_4171
src_Artefact_4993,src_VicodiOI_618
src_Monastery_1489,src_Other-Religious-Leader_4998
src_Secular-Movement_1469,src_Engineer_4751
src_Uprising_4265,src_Business-Leader_1797
src_Military-Person_1130,src_International-Alliance_2146
src_Time-Dependent_3987,src_Political-Region_2313
src_Publisher_4687,src_Relic_3045
src_Life-Event_1445,src_Organisation_4224
src_King_4042,src_Scientific-Instrument_3641
src_Movement_4192,src_Ritual_3576
src_Badge_3755,src_International-Alliance_1777
src_Astronaut_1220,src_Clerical-Leader_66
src_Landmark_3639,src_Scandal_155
src_War_1135,src_Painter_1929
src_Building_4898,src_Water_3855
src_Political-Symbol_2191,src_Location_106
src_Field-of-Knowledge_3323,src_Time-Dependent-Relation_832
src_Criminal_2955,src_Saint_2084
src_Time_1715,src_Settlement_888
src_Village_2309,src_Theologian_871
src_International-Organisation_2246,src_Other-Religious-Leader_3261
src_Scientist_618,src_Inventor_70
src_Entertainer_1815,src_Theologian_3616
src_Illness_3191,src_Movement_2511
src_Person_2584,src_Pollution_3907
src_League_318,src_Religious-Leader_4767
src_Location_2599,src_Physician_3640
src_Governmental-Organisation_1383,src_Location-Part-Relation_4568
src_Philanthropist_474,src_Religious-Practice_2158
src_Party_4303,src_Individual_2756
src_Management-Organisation_1660,src_Ship_3965
src_Foreign-Minister_579,src_Organisation_505
src_Musician_2068,src_FuzzyTemporalInterval_174
src_Geographical-Feature_149,src_Symbol_3308
src_Religious-Movement_3861,src_Journalist_781
src_Person_2566,src_Journalist_4664
src_Scientist_344,src_Church-Reformer_3305
src_Landmark_4922,src_Intra-State-Group_2278
src_Ethnic-Group_2643,src_Cultural-Organisation_3696
src_Geographical-Discovery_3102,src_Commodity_20
src_Secular-Movement_4717,src_Pollution_1557
src_Painter_1733,src_Conceptual-Object_4480
src_Writing_2551,src_University_1340
src_Art-Form_2878,src_Economic-Enterprise_4924
src_Period_4980,src_University_1298
src_Fictional-Person_215,src_Governmental-Organisation_2449
src_Secular-Movement_4801,src_Measurable-Trend_3959
src_Sculptor_4293,src_Time_4837
src_Writing_1677,src_Author_1773
src_Flavour_4425,src_Publisher_2975
src_Pollution_97,src_Composer_4184
src_Painter_1828,src_Psychologist_1103
src_Military-Person_3017,src_Conductor_3005
src_Philosopher_850,src_Composer_1017
src_Management-Organisation_3561,src_Scandal_3589
src_Head-of-State_3179,src_Field-of-Knowledge_1072
src_Engineer_785,src_Election_3225
src_Object_2533,src_Object_1092
src_Musician_3489,src_Queen_1301
src_Fictional-Event_2627,src_Environment_2766
src_Economic-Symbol_4724,src_International-Alliance_4630
src_Water_4072,src_Cathedral_2297
src_Political-Symbol_4129,src_Dynasty_318
src_Role_1868,src_Flavour_1585
src_Relic_2949,src_FuzzyTemporalInterval_700
src_Conductor_3597,src_Philanthropist_1724
src_Social-Group_4001,src_City_4215
src_Dramaturge_4431,src_Badge_1621
src_Professor_1402,src_City_2842
src_Engineer_4772,src_Meeting_2102
src_Pastime_11,src_Individual_902
src_Philanthropist_2492,src_Time-Dependent-Relation_3355
src_Commodity_1908,src_National-Symbol_732
src_Sculptor_4598,src_Train_4547
src_Conductor_4758,src_Cultural-Agreement_1458
src_Meeting_796,src_Politician_1568
src_Religious-Order_549,src_Technical-Scientific-Advance_3827
src_City_1347,src_Sportsman_2347
src_Head-of-Government_476,src_Landmark_641
src_Other-Religious-Person_2096,src_Sculpture_4779
src_Social-Stratum_139,src_Meeting_3165
src_Musician_83,src_Ethnic-Group_1045
src_Movement_4356,src_Author_4178
src_Psychologist_511,src_Field-of-Knowledge_1874
src_Economic-Enterprise_4721,src_Flavour_1823
src_Location_1271,src_League_4717
src_Monastery_4040,src_Country_4115
src_Cultural-Organisation_4051,src_Other-Religious-Leader_3228
src_Ideology_2190,src_Object_273
src_Religious-Order_2944,src_King_4501
src_Period_2151,src_Uprising_1172
src_Religious-Order_51,src_Dynasty_48
src_Organisation_3452,src_League_2049
src_Armament_4574,src_Period_1432
src_Economic-Process_3178,src_Artistic-Movement_3553
src_Economic-Symbol_121,src_Fictional-Person_4291
src_Work-of-Art_4161,src_Period-in-Office_1206
src_Economic-Organisation_3874,src_Field-of-Knowledge_175
src_Artistic-Movement_3130,src_Clerical-Leader_3274
src_Journalist_4356,src_Economist_4725
src_Philanthropist_3448,src_Scandal_285
src_Economist_4860,src_Object_888
src_Liturgical-Object_887,src_Legislation_1526
src_Secular-Ideology_3646,src_Commodity_1404
src_Cathedral_3320,src_Geographical-Feature_326
src_War_1988,src_Natural-Object_1801
src_Pamphlet_1338,src_Settlement_290
src_Educational-Organisation_3823,src_Political-Region_142
src_Economic-Symbol_4970,src_Pope_4151
src_Non-Military-Conflict_4987,src_Food_400
src_Trial_4412,src_Ritual_2222
src_Landmark_671,src_Musician_2442
src_Newspaper_750,src_Film-Maker_2359
src_Illness_3850,src_Political-Organisation_3797
src_Military-Person_1123,src_Pope_647
src_Natural-Object_4487,src_TemporalInterval_1847
src_Musician_2022,src_Fictional-Person_1028
src_City_1657,src_Party_2877
src_Religious-Ideology_4594,src_Theologian_4341
src_Trial_2599,src_Minister_483
src_Geographical-Discovery_897,src_Church_2660
src_Secular-Ideology_2185,src_International-Alliance_3863
src_Philanthropist_3569,src_Dynasty_3053
src_Fictional-Event_1848,src_Queen_1827
src_Leader_2239,src_Armament_1326
src_Abstract-Notion_4241,src_Dramaturge_4370
src_Clerical-Leader_3496,src_Book_679
src_Event_4090,src_Prince_4224
src_Artistic-Movement_1843,src_Board_1177
src_Actor_1227,src_Religious-Symbol_756
src_Philanthropist_2768,src_Illness_4400
src_Discoverer_4646,src_Diplomat_1232
src_Ecclesiarch_4779,src_Individual_4347
src_Publisher_632,src_Newspaper_1780
src_Trial_3297,src_Religious-Organisation_280
src_Religious-Practice_1541,src_Trial_4752
src_Armament_320,src_Religious-Organisation_3834
src_Geographer_3118,src_Saint_680
src_Landmark_3091,src_Clerical-Leader_3981
src_Ethnic-Group_2150,src_Settlement_4263
src_Structure_1548,src_Event_1246
src_Writing_3816,src_Emperor_1439
src_Individual_4816,src_Landmark_1869
src_Dramaturge_2339,src_Cultural-Agreement_3029
src_Artist_4622,src_Geographer_2068
src_Creator_1342,src_Battle_3991
src_Other-Religious-Leader_4951,src_Professor_1935
src_Politician_1651,src_Religious-Movement_2911
src_Masonic-Lodge_903,src_Musician_3291
src_Economic-Organisation_3047,src_Ethnic-Group_3919
src_Scandal_2602,src_Monastery_2961
src_Village_1872,src_Religious-Order_4956
src_Liturgical-Object_3183,src_Foreign-Minister_1265
src_Saint_1149,src_Author_3908
src_Natural-Object_4264,src_Pope_489
src_Board_3809,src_Meeting_2850
src_Trade-Association_1576,src_Creator_4118
src_Religious-Organisation_3568,src_Religious-Organisation_1759
src_Social-Stratum_1243,src_Discoverer_4847
src_Composer_1848,src_Emperor_1344
src_Film-Maker_2016,src_Secular-Movement_1287
src_International-Organisation_1625,src_Ethnic-Group_668
src_War_1346,src_Commodity_3489
src_Governmental-Organisation_2797,src_Secular-Movement_3292
src_Leader_826,src_Abstract-Notion_923
src_Diplomat_4584,src_Public-Oration_4491
src_Journal_3526,src_Social-Group_2317
src_Psychologist_4072,src_Minister_2214
src_Architect_3629,src_Creator_609
src_Engineer_1493,src_Time-Dependent-Relation_3219
