src_Geographer_2202,src_FuzzyTemporalInterval_2317
src_Artefact_1208,src_VicodiOI_2288
src_Art-Form_2350,src_Geographical-Region_4245
src_Composer_3634,src_Physician_4171
src_Population-Movement_2335,src_Commodity_893
src_Functionary_711,src_Newspaper_4945
src_Military-Person_2147,src_Abbey_2573
src_Board_955,src_Person-Role_2214
src_Prince_3376,src_Other-Religious-Person_3646
src_Population-Movement_2455,src_Other-Religious-Person_433
src_Saint_617,src_University_4668
src_Water_3461,src_Discoverer_4307
src_Animal_2903,src_Intellectual-Construct_4118
src_Cultural-Agreement_3881,src_Measurable-Trend_1111
src_Emperor_3191,src_Time-Dependent-Relation_370
src_Emperor_4865,src_League_841
src_Measurable-Trend_1762,src_Disaster_355
src_Sultan_1990,src_Piece-of-Music_1145
src_Conductor_1552,src_Election_1957
src_Dancer_3512,src_Uprising_815
src_Geographical-Discovery_972,src_Author_101
src_Animal_2454,src_Intra-State-Group_3326
src_Jurist_2747,src_Foreign-Minister_1243
src_Other-Religious-Leader_4403,src_Country_418
src_Battle_2020,src_Board_1585
src_National-Symbol_1057,src_Language_4420
src_Masonic-Lodge_3504,src_Religious-Symbol_2434
src_Journalist_1737,src_Painting_226
src_Book_4483,src_Conductor_1262
src_Secular-Movement_4473,src_Party_417
src_Magnate_9,src_Military-Person_2290
src_War_4828,src_Religious-Community_2749
src_Economic-Organisation_3825,src_Entertainer_18
src_FuzzyTemporalInterval_2861,src_Sculptor_429
src_Business-Leader_3229,src_Symbol_4913
src_Disaster_1420,src_Diplomat_25
src_Geographical-Discovery_4135,src_Economic-Enterprise_3813
src_Church-Reformer_4070,src_Entertainer_117
src_Film-Maker_4725,src_Pastime_2117
src_Other-Religious-Person_3241,src_Armament_1845
src_Scientific-Instrument_3198,src_Disease_620
src_War_3620,src_Intellectual-Movement_4553
src_League_2427,src_Artistic-Style_413
src_Book_851,src_Movement_3152
src_Musician_254,src_Monastery_3886
src_Pollution_4497,src_Management-Organisation_1190
src_Abstract-Notion_957,src_Non-Military-Conflict_615
src_Religious-Organisation_4716,src_Commodity_991
src_Environment_1895,src_Religious-Leader_122
src_Stereotype-Group_741,src_Individual_1843
src_Sportsman_3645,src_Ecclesiarch_3346
src_Emperor_3684,src_VicodiOI_1258
src_Educational-Organisation_3402,src_Ecclesiarch_2254
src_Period-in-Office_1351,src_Work-of-Art_4679
src_Village_1395,src_Journal_3140
src_Armament_3275,src_Scientific-Instrument_1895
src_Economic-Enterprise_4832,src_Painter_72
src_Time-Dependent-Relation_1545,src_Ideology_3969
src_Water_360,src_Period_2316
src_Politician_842,src_National-Symbol_1628
src_Relic_2592,src_Movement_1095
src_Pamphlet_2811,src_Public-Oration_3549
src_Diplomat_4197,src_Foreign-Minister_4553
src_Movement_3306,src_Ship_176
src_Treaty_756,src_Movement_1490
src_Relic_886,src_Secular-Ideology_3828
src_Artist_2776,src_Ship_624
src_Pastime_2986,src_Scandal_682
src_Religious-Symbol_4948,src_Church-Reformer_3415
src_Leader_2777,src_University_780
src_Musician_908,src_Abstract-Notion_2240
src_International-Alliance_2299,src_Trades-Unionist_112
src_Cultural-Agreement_3248,src_Inventor_381
src_Composer_4447,src_Philanthropist_3187
src_Time-Dependent-Relation_1577,src_International-Alliance_848
src_National-Symbol_4254,src_Dramaturge_3311
src_Journal_130,src_Role_3689
src_Piece-of-Music_1558,src_Economic-Enterprise_1112
src_Cultural-Agreement_3263,src_Writing_2119
src_Food_3636,src_Creator_304
src_Representative-Institution_2265,src_Fictional-Event_2555
src_Language_4440,src_Foreign-Minister_144
src_VicodiOI_1327,src_Emperor_4138
src_Dynasty_4268,src_Astronaut_1504
src_Structure_4581,src_Life-Event_2793
src_Idea_269,src_Economic-Symbol_1116
src_Astronaut_1473,src_Event_4561
src_Ideology_1496,src_Pamphlet_4966
src_Country_2768,src_Professor_1074
src_Military-Organisation_3294,src_Religious-Organisation_160
src_Secular-Movement_2357,src_Clerical-Leader_2225
src_Church-Reformer_1688,src_Diplomat_1633
src_Fictional-Person_410,src_Sportsman_3884
src_Trial_1026,src_Piece-of-Music_2380
src_Representative-Institution_981,src_Flavour_4650
src_Economist_4059,src_Trade-Association_3830
src_Geographer_796,src_Sculptor_1773
src_Magnate_2027,src_Masonic-Lodge_439
src_Environment_952,src_Psychologist_4681
src_Economic-Symbol_1284,src_Religious-Symbol_1437
src_Queen_4093,src_Symbol_3908
src_Artistic-Movement_3146,src_Physician_3686
src_Discoverer_4776,src_King_70
src_Dramaturge_4242,src_Settlement_4556
src_Religious-Organisation_3367,src_Philosopher_4928
src_Representative-Institution_2974,src_Philanthropist_2992
src_Treaty_2076,src_National-Symbol_1478
src_Intellectual-Construct_3262,src_Architect_1489
src_Organisation_3994,src_Dramaturge_4999
src_Religious-Symbol_2303,src_Clerical-Leader_2516
src_Military-Unit_1454,src_Category_3449
src_Village_1960,src_Writing_939
src_Artist_14,src_Painting_951
src_Stereotype-Group_832,src_Pastime_2416
src_Other-Religious-Person_2693,src_Sportsman_4564
src_Philanthropist_2569,src_Conductor_2017
src_Sculptor_4877,src_VicodiOI_3511
src_Saint_1239,src_Cultural-Organisation_970
src_Country_4786,src_Cathedral_3023
src_Artefact_4337,src_King_4152
src_Trade-Association_733,src_Theologian_870
src_Piece-of-Music_4423,src_Economic-Enterprise_3162
src_Language_4390,src_Trade-Association_4208
src_Foreign-Minister_49,src_Building_2192
src_Author_2177,src_Time-Dependent_1114
src_Sportsman_718,src_City_3438
src_Artistic-Style_4858,src_Social-Stratum_1125
src_Conceptual-Object_2034,src_Functionary_1135
src_Abbey_3384,src_Philanthropist_4898
src_Pamphlet_422,src_Illness_3819
src_Writing_781,src_Field-of-Knowledge_3005
src_Clerical-Leader_3867,src_War_3019
src_Scandal_155,src_Religious-Order_4875
src_TemporalInterval_2438,src_Cultural-Agreement_3538
src_Crime_3944,src_Writing_46
src_Philosopher_2982,src_Clothing_1427
src_Political-Symbol_755,src_Vehicle_4965
src_Conceptual-Object_4553,src_Book_71
src_Actor_556,src_Physician_1950
src_Religious-Ideology_1546,src_Magnate_926
src_Measurable-Trend_623,src_Other-Religious-Leader_1286
src_Political-Organisation_1261,src_Publisher_1066
src_Technical-Scientific-Advance_4905,src_Cathedral_3301
src_Artist_4129,src_Armament_4393
src_Theologian_1409,src_Conceptual-Object_221
src_Non-Military-Conflict_4892,src_Village_1425
src_Crime_192,src_Inventor_529
src_Armament_3634,src_Fictional-Event_364
src_Secular-Leader_3257,src_Fictional-Person_1992
src_Sportsman_2622,src_Writing_4155
src_Role_1081,src_Prince_472
src_Religious-Leader_183,src_Military-Organisation_1237
src_Cultural-Organisation_3159,src_Educational-Organisation_4733
src_Settlement_3852,src_Technical-Scientific-Advance_4735
src_Foreign-Minister_4732,src_Economist_1161
src_Author_2040,src_Secular-Leader_4818
src_Foreign-Minister_260,src_Settlement_4267
src_Animal_206,src_Artefact_2657
src_Disaster_4107,src_Secular-Movement_1243
src_Economic-Process_4293,src_Economist_4170
src_Psychologist_1137,src_Religious-Community_449
src_Abbey_3220,src_Object_4314
src_Economic-Organisation_3630,src_Trades-Unionist_2131
src_Individual_4991,src_War_1411
src_Intellectual-Movement_1133,src_Abstract-Notion_4277
src_Armament_3680,src_Location_1464
src_Object_1604,src_Professor_4496
src_Work-of-Art_854,src_Piece-of-Music_2261
src_Public-Oration_2010,src_Physician_2365
src_Diplomat_1657,src_Election_209
src_Ecclesiarch_1424,src_Cultural-Organisation_4057
src_Creator_3963,src_Party_2981
src_Structure_2736,src_Piece-of-Music_2249
src_Theologian_4112,src_Discoverer_2219
src_Conductor_769,src_Natural-Object_3092
src_Political-Region_3902,src_Artist_4433
src_Military-Organisation_3464,src_Governmental-Organisation_710
src_Other-Religious-Leader_933,src_Religious-Symbol_2518
src_Journal_1311,src_Discoverer_3905
src_Environment_1288,src_Intra-State-Group_3338
src_Idea_2161,src_Period_835
src_Pollution_2970,src_Actor_2263
src_Economic-Enterprise_75,src_Crime_3036
src_Food_4393,src_Foreign-Minister_3612
src_Artefact_3341,src_Party_4926
src_Object_4758,src_Prince_3462
src_Time_4367,src_Period_3477
src_Stereotype-Group_1619,src_Category_4054
src_Painter_4492,src_Country_2815
src_Economic-Organisation_3802,src_Time_3320
src_Role_2425,src_Journal_2507
src_Badge_2124,src_Pope_847
src_Other-Religious-Leader_406,src_Other-Religious-Leader_3323
src_Musician_4991,src_Governmental-Organisation_1988
src_Disease_307,src_Conceptual-Object_323
src_Stereotype-Group_2590,src_Religious-Order_2550
src_Engineer_4724,src_Animal_505
src_Language_869,src_Flavour_3361
src_Geographical-Feature_1269,src_National-Symbol_2173
src_Individual_4370,src_Language_57
src_VicodiOI_3415,src_Foreign-Minister_4928
src_Non-Military-Conflict_2205,src_Religious-Practice_4509
src_Engineer_4440,src_Church-Reformer_4198
src_Symbol_4472,src_VicodiOI_70
src_Foreign-Minister_4038,src_Secular-Ideology_1806
src_Scientist_4254,src_Legislation_2271
src_Church-Reformer_3309,src_Village_4830
src_Organisation_3223,src_Village_4628
src_Dynasty_3691,src_Artistic-Movement_2953
src_Criminal_3227,src_Train_4253
src_Population-Movement_4267,src_Person_1346
src_Secular-Ideology_3474,src_Clerical-Leader_1242
src_Emperor_1302,src_Religious-Movement_248
src_Time_298,src_Artistic-Movement_685
src_Meeting_2691,src_Architect_4026
src_Role_1816,src_Treaty_1397
src_Political-Region_479,src_Landmark_1818
src_Symbol_1141,src_Engineer_3631
src_War_4029,src_Secular-Leader_4212
src_Water_4050,src_Scientific-Instrument_4469
src_FuzzyTemporalInterval_2856,src_Legislation_4389
src_Economic-Process_3508,src_Uprising_873
src_Intellectual-Movement_3667,src_Commodity_1606
src_Painting_2608,src_Representative-Institution_4199
src_National-Symbol_1151,src_Trades-Unionist_3079
src_Professor_3751,src_Queen_912
src_Monastery_4989,src_Artistic-Movement_4630
src_Dramaturge_2683,src_Technical-Scientific-Advance_3092
src_Technical-Scientific-Advance_4415,src_Queen_3904
src_Engineer_2848,src_Political-Symbol_660
src_Public-Oration_2051,src_Clerical-Leader_2476
src_Legislation_3491,src_Dynasty_2216
src_Discoverer_671,src_Ecclesiarch_3029
src_FuzzyTemporalInterval_1670,src_Discoverer_1924
src_Piece-of-Music_813,src_Cathedral_3678
src_Trade-Association_3649,src_Dynasty_3194
src_Sultan_3552,src_Inventor_1509
src_Foreign-Minister_2618,src_Politician_2773
src_Physician_3645,src_Economic-Symbol_466
src_Social-Stratum_1494,src_Author_3577
src_War_2139,src_Head-of-Government_679
src_Meeting_3517,src_Landmark_1878
src_Life-Event_451,src_Representative-Institution_1351
src_Dramaturge_993,src_Philanthropist_828
src_Ethnic-Group_1999,src_Physician_1864
src_Physician_4190,src_Disaster_2494
src_Trial_1606,src_Person-Role_4107
src_Journalist_4299,src_Illness_785
src_Journal_774,src_Politician_936
src_Inventor_2632,src_Board_3579
src_Disaster_2601,src_Cathedral_3029
src_Settlement_3822,src_Train_3182
src_Ethnic-Group_4880,src_Time-Dependent_1430
src_Saint_1393,src_Conceptual-Object_2628
src_Military-Person_1186,src_TemporalInterval_4579
src_Animal_184,src_Professor_3554
src_Event_742,src_Animal_4110
src_Artist_1307,src_Technical-Scientific-Advance_1287
src_Animal_371,src_Conceptual-Object_644
src_Saint_4044,src_Management-Organisation_2811
src_Idea_1119,src_Creator_3009
src_Composer_4862,src_Location-Part-Relation_26
src_Sculpture_2461,src_Population-Movement_3454
src_Battle_2785,src_Field-of-Knowledge_1177
src_Language_1357,src_Head-of-State_4789
src_Conductor_587,src_Trade-Association_1781
src_VicodiOI_1591,src_Illness_632
src_Architect_2551,src_Flavour_1224
src_Painter_1719,src_Time-Dependent-Relation_1655
src_Sculpture_4226,src_Jurist_4285
src_Scandal_34,src_Treaty_305
src_Journalist_3616,src_Ethnic-Group_2849
src_Badge_727,src_Functionary_975
src_Crime_4475,src_Economic-Process_2970
src_Scientific-Instrument_3359,src_Pastime_1310
src_Organisation_1492,src_Cultural-Organisation_1473
src_Entertainer_2869,src_Geographical-Feature_2147
src_Period-in-Office_1015,src_Economic-Organisation_4489
src_Geographical-Discovery_1135,src_Pope_1590
src_Trial_4963,src_Prince_3863
src_Abbey_1354,src_Sculptor_433
src_Location_3767,src_Structure_106
src_Non-Military-Conflict_1440,src_Philosopher_424
src_Badge_3510,src_International-Alliance_3746
src_Church-Reformer_973,src_Population-Movement_3649
src_Scientist_4003,src_FuzzyTemporalInterval_4882
src_Ecclesiarch_3518,src_Role_2523
src_Individual_3757,src_Geographical-Discovery_175
src_Religious-Organisation_584,src_Politician_4584
src_Cleric_644,src_Ritual_4136
src_Ritual_2950,src_Animal_3612
src_Language_2609,src_FuzzyTemporalInterval_4022
src_Cleric_2915,src_Magnate_3773
src_Category_673,src_Piece-of-Music_883
src_Cathedral_2987,src_Category_619
src_Train_2995,src_Saint_2892
src_Cleric_3438,src_Musician_423
src_Board_181,src_City_2129
src_Book_645,src_Representative-Institution_2213
src_Battle_226,src_Abbey_2081
src_Treaty_3379,src_Treaty_4283
src_Secular-Ideology_3414,src_Trades-Unionist_4441
src_Field-of-Knowledge_316,src_Non-Military-Conflict_1410
src_Intellectual-Movement_3327,src_Prince_3563
src_Sculptor_288,src_Armament_4585
src_Field-of-Knowledge_3030,src_Religious-Practice_368
src_Saint_3337,src_Food_919
src_Conceptual-Object_1852,src_Time_3113
src_Abstract-Notion_3216,src_Musician_3096
src_Piece-of-Music_3197,src_Person-Role_1615
src_Cultural-Organisation_3315,src_Pamphlet_2604
src_Food_3951,src_International-Organisation_608
src_Field-of-Knowledge_18,src_Relic_29
src_Actor_147,src_Scientific-Instrument_1819
src_Battle_1429,src_Person-Role_3022
src_Legislation_3995,src_Person-Role_1784
src_Legislation_3519,src_Dancer_2382
src_Uprising_2978,src_Crime_850
src_Settlement_2773,src_Location-Part-Relation_3645
src_City_3671,src_Abstract-Notion_198
src_Creator_871,src_Politician_2964
src_Economic-Process_3969,src_Other-Religious-Person_1132
src_VicodiOI_4118,src_Social-Group_3735
src_Abstract-Notion_4395,src_Writing_2618
src_Ship_740,src_Time-Dependent_1211
src_Diplomat_1825,src_Armament_646
src_Philosopher_4894,src_Person_889
src_Social-Stratum_2201,src_Jurist_1114
src_Environment_3133,src_Food_3355
src_Time-Dependent-Relation_2171,src_Dramaturge_4559
src_Person_360,src_Religious-Order_2868
src_Religious-Movement_1633,src_Engineer_4725
src_Educational-Organisation_1162,src_Entertainer_642
src_Board_2287,src_Scientific-Instrument_2638
src_Cultural-Agreement_3546,src_Crime_2365
src_Economic-Symbol_3003,src_Location_272
src_Person_3958,src_Psychologist_2431
src_Pastime_4765,src_Head-of-Government_2001
src_Economic-Process_4614,src_Religious-Symbol_4643
src_Engineer_1232,src_Geographical-Feature_4179
src_Intra-State-Group_1015,src_Work-of-Art_3359
src_Dramaturge_1319,src_Educational-Organisation_3951
src_Philosopher_4957,src_Business-Leader_444
src_Political-Symbol_408,src_Emperor_59
src_Building_3630,src_Religious-Community_1586
src_Inventor_2300,src_Life-Event_4366
src_Social-Group_6,src_Criminal_4687
src_Religious-Symbol_4268,src_Saint_2520
src_Art-Form_4453,src_Social-Group_3055
src_Battle_2157,src_Intellectual-Movement_2661
src_Dancer_1682,src_Other-Religious-Leader_730
src_Ethnic-Group_164,src_International-Alliance_4048
src_Party_4915,src_Water_1010
src_Pastime_1987,src_Meeting_234
src_Period-in-Office_1794,src_Crime_4980
src_Religious-Community_2066,src_Masonic-Lodge_202
src_City_2721,src_Measurable-Trend_1868
src_Religious-Leader_4213,src_Building_3603
src_Cleric_4558,src_Religious-Practice_4115
src_Board_2388,src_Painter_3979
src_Prince_1535,src_Dancer_922
src_Religious-Community_4934,src_Country_3496
src_Geographer_1375,src_Object_582
src_Creator_2452,src_Business-Leader_2627
src_Illness_2127,src_International-Alliance_948
src_Period_1340,src_Dancer_1222
src_Sportsman_1093,src_Train_1275
src_Conceptual-Object_1579,src_TemporalInterval_4839
src_King_1512,src_Architect_902
src_Landmark_4545,src_Musician_173
src_Conductor_1000,src_Landmark_4305
src_Queen_1697,src_Economic-Enterprise_4127
src_Period_4010,src_Uprising_3937
src_Engineer_2045,src_Criminal_3298
src_Ideology_4674,src_Governmental-Organisation_3038
src_Dancer_2285,src_Artefact_553
src_Journal_1103,src_Religious-Ideology_4003
src_Educational-Organisation_897,src_Location-Part-Relation_668
src_Artefact_507,src_Artefact_4930
src_Conductor_298,src_FuzzyTemporalInterval_3716
src_Cathedral_3120,src_Other-Religious-Person_3585
src_Artist_3205,src_Economic-Enterprise_3474
src_TemporalInterval_219,src_Monastery_4137
src_Entertainer_3591,src_Stereotype-Group_1541
src_Politician_1187,src_Settlement_4891
src_Religious-Leader_4113,src_Sculpture_2810
src_Pope_3818,src_Clerical-Leader_3491
src_Church_3389,src_Armament_3363
src_Non-Military-Conflict_275,src_Period-in-Office_463
src_Piece-of-Music_1134,src_Non-Military-Conflict_4259
src_Location-Part-Relation_4154,src_Crime_3775
src_Vehicle_604,src_Diplomat_1534
src_Creator_1663,src_Psychologist_1428
src_Church-Reformer_2773,src_Badge_1019
src_Conductor_1922,src_Monastery_3394
src_Ritual_653,src_Church_763
src_Structure_2904,src_University_2383
src_Role_2918,src_Publisher_3417
src_Economic-Enterprise_4620,src_Sculpture_932
src_Ship_304,src_Trades-Unionist_3433
src_Monastery_2350,src_Head-of-State_3385
src_Social-Group_4026,src_Meeting_4499
src_Philanthropist_1567,src_Head-of-State_2370
src_Building_4374,src_Composer_22
src_Political-Organisation_1346,src_Masonic-Lodge_2942
src_Pope_4280,src_Symbol_4351
src_International-Organisation_877,src_Ethnic-Group_4596
src_Other-Religious-Leader_3855,src_Political-Symbol_362
src_Relic_3141,src_Idea_133
src_Political-Organisation_2914,src_Art-Form_3445
src_Saint_4205,src_Actor_4615
src_Theologian_3356,src_Minister_3193
src_Ship_4791,src_Dancer_1038
src_Military-Unit_2713,src_Cultural-Agreement_3122
src_VicodiOI_4408,src_Dynasty_2915
src_Publisher_4630,src_Painter_1300
src_Sultan_360,src_Astronaut_3591
src_Dramaturge_1931,src_Measurable-Trend_2389
src_Cultural-Organisation_4991,src_Cathedral_997
src_Saint_2804,src_Time_1624
src_Sultan_1089,src_Building_4117
src_Cultural-Agreement_667,src_Board_3102
