src_Engineer_298,src_Language_4326
src_Criminal_4378,src_Management-Organisation_4460
src_Other-Religious-Leader_4435,src_Discoverer_4279
src_Church-Reformer_1578,src_Election_2894
src_Organisation_783,src_Scientific-Instrument_2067
src_Sultan_2588,src_Head-of-State_2678
src_Period_4886,src_Ritual_117
src_Legislation_257,src_Language_1629
src_Military-Person_1740,src_Business-Leader_2437
src_Intellectual-Construct_3716,src_Ecclesiarch_4636
src_University_2157,src_Symbol_4991
src_Religious-Organisation_2498,src_Astronaut_3744
src_King_4501,src_Scientific-Instrument_973
src_Religious-Order_2515,src_Cathedral_4692
src_Church_4335,src_Social-Stratum_3785
src_Fictional-Person_3246,src_Film-Maker_92
src_Language_1362,src_Actor_4194
src_Idea_920,src_Sculptor_1926
src_Dancer_4573,src_Head-of-Government_2515
src_Illness_3981,src_Publisher_2648
src_Economic-Enterprise_772,src_Management-Organisation_249
src_Cultural-Agreement_3981,src_Dancer_103
src_Prince_4295,src_Structure_2419
src_Population-Movement_2104,src_Composer_2292
src_Person_298,src_Pope_2
src_Criminal_1354,src_Social-Stratum_4062
src_Role_1495,src_Social-Group_1392
src_Natural-Object_79,src_Trial_244
src_Clothing_37,src_Political-Symbol_339
src_Social-Group_695,src_Movement_4537
src_Pamphlet_3148,src_Stereotype-Group_2384
src_Newspaper_1275,src_Person-Role_2577
src_Crime_4750,src_Life-Event_938
src_Astronaut_469,src_University_1352
src_Intra-State-Group_2279,src_Life-Event_258
src_Head-of-Government_2620,src_VicodiOI_415
src_Ethnic-Group_4614,src_Educational-Organisation_3670
src_Symbol_453,src_Geographer_3952
src_Artefact_1753,src_Ritual_2612
src_International-Organisation_2682,src_Ecclesiarch_3847
src_Head-of-Government_108,src_Philanthropist_2701
src_Military-Unit_3183,src_Geographical-Discovery_2673
src_Person_1330,src_Person-Role_4236
src_Military-Organisation_4159,src_Journalist_1685
src_Economist_4514,src_Social-Stratum_206
src_Field-of-Knowledge_3771,src_Water_2599
src_Geographical-Discovery_4059,src_Discoverer_242
src_Field-of-Knowledge_2683,src_Time_3274
src_Period_543,src_Governmental-Organisation_2048
src_Pollution_3826,src_Religious-Leader_4579
src_Abbey_3731,src_Entertainer_1107
src_Commodity_3981,src_Sculpture_4955
src_Secular-Movement_4925,src_Category_1505
src_Battle_2372,src_Artistic-Style_27
src_Diplomat_1044,src_Time-Dependent_1639
src_Foreign-Minister_144,src_Governmental-Organisation_4206
src_Political-Organisation_236,src_Flavour_2639
src_Period-in-Office_795,src_Criminal_3884
src_Meeting_3495,src_Secular-Leader_4323
src_Composer_2770,src_Badge_4147
src_Religious-Community_2452,src_International-Organisation_97
src_Dancer_1526,src_Structure_3806
src_Train_2658,src_Musician_3998
src_Ship_1942,src_Economic-Symbol_3912
src_Actor_3325,src_University_4701
src_FuzzyTemporalInterval_1085,src_Politician_3223
src_Prince_3696,src_Religious-Movement_3855
src_Artefact_1682,src_Religious-Practice_1443
src_Fictional-Event_4361,src_Organisation_4138
src_Journal_1571,src_City_4813
src_Religious-Practice_3089,src_Relic_701
src_Ecclesiarch_1472,src_Illness_1971
src_Inventor_1024,src_Military-Unit_183
src_Sculptor_750,src_Ethnic-Group_4808
src_Uprising_2748,src_Economist_372
src_National-Symbol_2512,src_Ethnic-Group_2590
src_Non-Military-Conflict_2538,src_Intellectual-Construct_4274
src_Field-of-Knowledge_1127,src_Trial_2013
src_Emperor_2139,src_Economic-Process_4421
src_Clothing_2691,src_Fictional-Event_2746
src_Leader_1513,src_Train_3073
src_Treaty_1184,src_Clothing_1099
src_Sultan_2278,src_Geographer_3878
src_Sportsman_1194,src_Religious-Community_3688
src_FuzzyTemporalInterval_2611,src_Criminal_227
src_Diplomat_440,src_Inventor_4257
src_Commodity_4534,src_Book_3989
src_Journal_412,src_Functionary_1747
src_Population-Movement_2402,src_Discoverer_2374
src_Minister_2280,src_Religious-Movement_549
src_Creator_1555,src_Engineer_400
src_Trades-Unionist_626,src_Pamphlet_1701
src_Language_2375,src_League_145
src_TemporalInterval_2624,src_National-Symbol_645
src_Time-Dependent-Relation_3565,src_International-Alliance_4127
src_Vehicle_3829,src_Criminal_2698
src_City_2465,src_Environment_1323
src_Period-in-Office_4114,src_Sportsman_2560
src_Crime_4334,src_Other-Religious-Person_3551
src_Time-Dependent_77,src_Language_1313
src_Flavour_1873,src_Secular-Movement_2378
src_Queen_1532,src_Pollution_3437
src_Actor_4837,src_Emperor_4632
src_Theologian_2658,src_Social-Group_3217
src_Liturgical-Object_801,src_King_3188
src_Role_3201,src_Astronaut_634
src_Artistic-Style_2787,src_Public-Oration_3599
src_Religious-Order_4734,src_City_2120
src_Environment_3056,src_Political-Organisation_815
src_Fictional-Person_2520,src_Economic-Organisation_4525
src_Battle_2592,src_Category_4451
src_Cultural-Agreement_1097,src_Philosopher_2565
src_Clerical-Leader_806,src_Crime_2492
src_Psychologist_4586,src_Artistic-Style_4854
src_Intellectual-Construct_1150,src_Social-Group_1003
src_Art-Form_2771,src_Measurable-Trend_559
src_Entertainer_4325,src_Social-Stratum_1039
src_International-Organisation_2944,src_Badge_4866
src_Leader_2084,src_Election_3310
src_TemporalInterval_3852,src_Artist_1923
src_Uprising_637,src_Object_120
src_Clerical-Leader_4442,src_Illness_2840
src_Disaster_916,src_Ritual_1648
src_Leader_2150,src_Movement_1353
src_Actor_206,src_Location_1660
src_Ritual_152,src_Crime_2879
src_War_4396,src_Artistic-Style_3642
src_Dynasty_1888,src_Dancer_4694
src_Economic-Process_2121,src_Ideology_2363
src_Battle_666,src_Secular-Leader_2876
src_Representative-Institution_335,src_Person-Role_1410
src_Environment_764,src_Economic-Organisation_4641
src_Political-Organisation_3070,src_Painting_2947
src_Water_2851,src_Scientist_935
src_Badge_2437,src_Leader_614
src_Natural-Object_1593,src_Architect_4626
src_Art-Form_3462,src_Population-Movement_2627
src_Sultan_4129,src_Sculpture_1447
src_Conductor_62,src_Village_3364
src_Social-Stratum_1440,src_Pastime_1277
src_Astronaut_921,src_Time-Dependent-Relation_4704
src_Geographical-Discovery_2678,src_Time-Dependent-Relation_280
src_Disaster_2090,src_Ecclesiarch_3260
src_Armament_2715,src_Sportsman_4899
src_Train_4449,src_Astronaut_1538
src_Jurist_1018,src_Object_2411
src_Relic_1618,src_Engineer_1627
src_Business-Leader_1504,src_Armament_2321
src_Sculpture_3188,src_Intellectual-Movement_3190
src_Religious-Symbol_3197,src_City_1741
src_Publisher_2239,src_Liturgical-Object_1545
src_Scandal_2017,src_Book_4213
src_Functionary_4508,src_Secular-Ideology_3772
src_Astronaut_4888,src_Ideology_1534
src_Secular-Movement_2545,src_Foreign-Minister_2835
src_Category_446,src_Emperor_887
src_Flavour_4330,src_Geographer_3370
src_Book_4635,src_Cleric_2707
src_Painter_1712,src_Publisher_3600
src_Church-Reformer_3944,src_Settlement_69
src_Field-of-Knowledge_4749,src_Badge_3414
src_Discoverer_360,src_Author_3059
src_Measurable-Trend_3966,src_Uprising_4255
src_Film-Maker_4039,src_Geographical-Region_2788
src_Religious-Community_4103,src_Period_3184
src_Disaster_2814,src_Dynasty_3412
src_Military-Unit_2930,src_Church-Reformer_1046
src_FuzzyTemporalInterval_4580,src_Category_525
src_Vehicle_16,src_Population-Movement_3604
src_Church_4214,src_Ethnic-Group_1766
src_Other-Religious-Person_2405,src_Abstract-Notion_4948
src_Diplomat_2783,src_Religious-Ideology_1157
src_Clothing_4824,src_Location-Part-Relation_2331
src_Pamphlet_2456,src_Book_2734
src_Field-of-Knowledge_3824,src_Intellectual-Movement_2863
src_Person_2337,src_Secular-Leader_1267
src_Economic-Process_3575,src_Masonic-Lodge_2146
src_Battle_2189,src_Foreign-Minister_595
src_City_4155,src_Non-Military-Conflict_3150
src_Political-Region_4218,src_Economic-Enterprise_1469
src_Military-Person_1511,src_Sculptor_3616
src_Period_1990,src_Ethnic-Group_995
src_Field-of-Knowledge_3630,src_FuzzyTemporalInterval_1270
src_Ecclesiarch_458,src_Illness_4794
src_Cultural-Agreement_3712,src_Religious-Leader_2627
src_Religious-Community_1834,src_Emperor_4158
src_Work-of-Art_243,src_Ship_4000
src_Philanthropist_1739,src_Liturgical-Object_4480
src_Scientist_2275,src_Scientific-Instrument_4082
src_Illness_2196,src_Environment_1873
src_Public-Oration_729,src_Trade-Association_344
src_Church-Reformer_4901,src_Educational-Organisation_1806
src_Food_2415,src_Religious-Movement_4740
src_Ship_1058,src_Movement_4835
src_Role_2065,src_Abbey_1607
src_Abstract-Notion_3631,src_Public-Oration_3618
src_Field-of-Knowledge_221,src_Religious-Practice_3838
src_Pastime_2413,src_Philosopher_1723
src_Cultural-Organisation_2875,src_Queen_2049
src_Management-Organisation_4564,src_Fictional-Person_939
src_Animal_558,src_Organisation_4296
src_Uprising_967,src_Artistic-Style_3687
src_Food_2209,src_Pope_2398
src_Artistic-Movement_2786,src_Food_951
src_Political-Symbol_1554,src_Religious-Leader_2376
src_Discoverer_4526,src_Period-in-Office_1653
src_Population-Movement_4074,src_Artefact_3244
src_Journal_4068,src_Newspaper_821
src_National-Symbol_1539,src_Landmark_4484
src_Pamphlet_2525,src_Armament_1653
src_Battle_536,src_Population-Movement_3754
src_Painter_1104,src_Crime_1004
src_Professor_1959,src_Painting_2988
src_Language_1803,src_King_668
src_Management-Organisation_4786,src_Intellectual-Movement_4575
src_Dynasty_4416,src_Field-of-Knowledge_4537
src_Head-of-State_1401,src_Psychologist_2076
src_Painter_3850,src_Economic-Process_2993
src_Writing_2617,src_Work-of-Art_3391
src_Author_2821,src_Military-Person_1923
src_Secular-Movement_4576,src_Ship_2917
src_Person-Role_640,src_Physician_3314
src_Idea_125,src_Location_1275
src_Trades-Union_2966,src_Military-Person_3169
src_Time_116,src_Creator_692
src_Head-of-Government_3208,src_Country_3479
src_Prince_320,src_Scientific-Instrument_3209
src_Religious-Leader_1572,src_Military-Unit_442
src_Disaster_2335,src_Dramaturge_2959
src_Artistic-Style_1089,src_Stereotype-Group_3533
src_Pope_865,src_Church-Reformer_2751
src_Ritual_4928,src_Abbey_2291
src_Village_1249,src_Social-Stratum_2943
src_Secular-Leader_772,src_Discoverer_1643
src_Religious-Order_1106,src_Religious-Community_3355
src_Abstract-Notion_2738,src_Train_3116
src_Train_3522,src_Film-Maker_4560
src_Educational-Organisation_1769,src_Pope_1528
src_Trade-Association_3369,src_Religious-Symbol_1645
src_Language_2419,src_FuzzyTemporalInterval_1586
src_Functionary_883,src_Non-Military-Conflict_2186
src_Criminal_258,src_Religious-Symbol_849
src_Architect_2169,src_Location-Part-Relation_346
src_Painter_3171,src_Armament_1485
src_Structure_1820,src_International-Alliance_3242
src_Educational-Organisation_3974,src_Masonic-Lodge_487
src_Artistic-Style_3402,src_Badge_49
src_Scandal_4507,src_Minister_122
src_Language_342,src_Religious-Ideology_3432
src_Sultan_4189,src_Secular-Ideology_4830
src_Disaster_187,src_Sultan_4993
src_Period_795,src_Movement_809
src_University_937,src_Geographical-Feature_2242
src_Intellectual-Movement_2858,src_Economist_3214
src_Artistic-Movement_4967,src_Dramaturge_488
src_Abbey_2099,src_Religious-Movement_4352
src_Work-of-Art_190,src_Governmental-Organisation_1166
src_Religious-Community_4587,src_FuzzyTemporalInterval_3917
src_Physician_1724,src_Military-Person_1021
src_Secular-Leader_2405,src_Armament_4893
src_Non-Military-Conflict_4534,src_Trades-Union_2475
src_Minister_3769,src_Party_3073
src_Religious-Ideology_4092,src_Journalist_4574
src_Creator_721,src_Church_814
src_Time-Dependent-Relation_2360,src_Cultural-Agreement_3616
src_Prince_1870,src_Secular-Leader_3106
src_Painting_1126,src_Election_98
src_City_4174,src_Entertainer_1371
src_Political-Symbol_1261,src_Technical-Scientific-Advance_2706
src_Other-Religious-Person_2961,src_King_1733
src_Flavour_2645,src_Astronaut_1031
src_Military-Organisation_295,src_Magnate_4274
src_Liturgical-Object_447,src_Secular-Movement_281
src_Masonic-Lodge_3115,src_Actor_2985
src_Diplomat_4903,src_Monastery_2428
src_Diplomat_2114,src_Trade-Association_793
src_Location_109,src_Scandal_107
src_Village_1548,src_Sultan_276
src_Structure_207,src_Prince_4910
src_Philanthropist_114,src_City_2038
src_Author_23,src_VicodiOI_3214
src_Economic-Enterprise_542,src_Political-Symbol_1142
src_Technical-Scientific-Advance_1011,src_Symbol_1870
src_Field-of-Knowledge_3357,src_Philanthropist_2514
src_Animal_4503,src_Prince_1553
src_Armament_3447,src_Criminal_2524
src_Geographical-Region_2860,src_Water_3600
src_Cultural-Agreement_3645,src_Military-Unit_3584
src_Philosopher_4285,src_Party_3315
src_Time-Dependent_1930,src_Economist_1437
src_Stereotype-Group_1788,src_Life-Event_1340
src_Illness_763,src_Politician_1274
src_Geographer_1593,src_Book_3425
src_Sculpture_2502,src_Trial_4552
src_Representative-Institution_3155,src_Work-of-Art_4305
src_Engineer_1102,src_Party_11
src_Geographical-Discovery_4308,src_Religious-Order_4563
src_Legislation_3156,src_Public-Oration_1051
src_Geographical-Region_864,src_Business-Leader_3964
src_Train_3623,src_Military-Organisation_461
src_Management-Organisation_2302,src_Composer_791
src_Military-Unit_3461,src_Abstract-Notion_3180
src_Jurist_3869,src_VicodiOI_2500
src_Geographer_1031,src_International-Organisation_692
src_Political-Symbol_1936,src_Time-Dependent_4083
src_Public-Oration_1304,src_King_3098
src_Public-Oration_3834,src_Work-of-Art_1392
src_Cathedral_878,src_Ship_4831
src_Intellectual-Construct_4138,src_Social-Group_2390
src_International-Alliance_4567,src_Uprising_4716
src_Astronaut_1064,src_Economic-Symbol_3342
src_Magnate_4669,src_Scientific-Instrument_4749
src_Church-Reformer_1333,src_Ethnic-Group_4735
src_Journal_4362,src_Religious-Practice_672
src_Entertainer_2782,src_Building_1933
src_League_2188,src_Time-Dependent_3028
src_Pamphlet_4370,src_Food_4059
src_Secular-Ideology_762,src_Election_908
src_Cathedral_1471,src_Governmental-Organisation_146
src_Category_2428,src_Pastime_1900
src_Period_1816,src_Settlement_4890
src_Monastery_2030,src_Flavour_3744
src_Masonic-Lodge_1465,src_Ideology_846
src_Geographical-Discovery_3813,src_Flavour_1321
src_War_2840,src_Creator_1194
src_Stereotype-Group_256,src_Location-Part-Relation_2857
src_Building_926,src_Movement_1894
src_Election_31,src_Artistic-Style_2307
src_Artist_2052,src_Political-Organisation_2089
src_Water_4055,src_Astronaut_4662
src_Religious-Leader_4334,src_Movement_40
src_City_588,src_Engineer_913
src_Life-Event_4082,src_Category_1414
src_Legislation_2253,src_International-Organisation_3078
src_Representative-Institution_4849,src_Representative-Institution_1988
src_Author_4084,src_Representative-Institution_3096
src_War_3781,src_Physician_3064
src_Pollution_2259,src_Person_4878
src_Battle_3929,src_Movement_1695
src_Journalist_2175,src_Religious-Organisation_3640
src_Religious-Organisation_3788,src_Piece-of-Music_3564
src_Cultural-Agreement_3455,src_Pollution_2694
src_Publisher_3949,src_Economic-Organisation_2672
src_Relic_2157,src_Flavour_1046
src_Pope_2312,src_Battle_1570
src_Magnate_1564,src_Intellectual-Construct_4605
src_Vehicle_2111,src_Social-Stratum_4934
src_Category_4992,src_Location-Part-Relation_1242
src_Foreign-Minister_393,src_Clerical-Leader_3264
src_Economic-Symbol_3000,src_Piece-of-Music_559
src_Sultan_2789,src_Crime_1647
src_National-Symbol_2439,src_Battle_1537
src_Journalist_1535,src_Educational-Organisation_4476
src_Pollution_3366,src_Composer_4773
src_Badge_3306,src_Environment_1018
src_Foreign-Minister_4243,src_Governmental-Organisation_3555
src_Dynasty_1428,src_Military-Unit_4797
src_Religious-Symbol_3494,src_Composer_3317
src_Artistic-Style_4526,src_Object_4469
src_Field-of-Knowledge_1958,src_Monastery_2862
src_Artistic-Movement_3016,src_Non-Military-Conflict_4434
src_Clothing_2375,src_Head-of-State_36
src_International-Organisation_1600,src_Religious-Organisation_639
src_Secular-Ideology_4998,src_Pastime_1095
src_Writing_4708,src_Governmental-Organisation_88
src_Religious-Order_2634,src_Natural-Object_1042
src_Battle_4451,src_Head-of-Government_4022
src_Religious-Community_1125,src_Clerical-Leader_4359
src_Journalist_1359,src_Politician_4199
src_Conductor_1321,src_Philanthropist_421
src_Military-Organisation_2541,src_Educational-Organisation_144
src_Intellectual-Construct_2283,src_Political-Region_4803
src_Person-Role_3202,src_Representative-Institution_2941
src_Sportsman_1059,src_Economic-Process_3419
src_National-Symbol_111,src_Country_4013
src_Liturgical-Object_3337,src_King_1810
src_Religious-Leader_1070,src_Pollution_4960
src_Disease_905,src_Event_3620
src_Person_675,src_Painter_4050
src_Sportsman_3888,src_Religious-Organisation_2882
src_League_2460,src_Geographical-Discovery_1847
src_Minister_4844,src_War_4605
src_Queen_2945,src_Jurist_4950
src_Economic-Organisation_3470,src_Art-Form_3946
src_Magnate_4043,src_Minister_2665
src_Scientific-Instrument_4907,src_Dramaturge_2693
src_Ideology_2624,src_Movement_4185
src_Queen_3247,src_Intellectual-Movement_3448
src_Functionary_3733,src_Scandal_355
src_Trades-Union_32,src_Sportsman_2811
src_Psychologist_3370,src_Piece-of-Music_1439
src_Ecclesiarch_3856,src_Composer_3922
src_Newspaper_2306,src_Village_2413
src_Painting_4587,src_Publisher_3997
src_Head-of-State_4527,src_Political-Region_4992
src_Party_2484,src_Religious-Leader_625
src_Person_4921,src_VicodiOI_1821
src_Social-Group_604,src_Diplomat_3449
src_Cultural-Agreement_2400,src_Water_2490
src_Time-Dependent-Relation_4971,src_Time_1913
src_Abstract-Notion_1797,src_Head-of-State_4089
src_Technical-Scientific-Advance_1084,src_Scandal_3230
src_FuzzyTemporalInterval_1509,src_Badge_4780
src_Piece-of-Music_3093,src_Professor_4153
src_King_4525,src_Physician_2664
src_Geographical-Feature_1988,src_Commodity_4827
src_Political-Organisation_3878,src_Public-Oration_732
src_Individual_898,src_Discoverer_1712
src_Landmark_3306,src_Engineer_4576
src_Conductor_627,src_Period-in-Office_3598
src_Ritual_2741,src_Religious-Symbol_704
src_Flavour_4340,src_Structure_276
src_Field-of-Knowledge_300,src_Cultural-Agreement_4601
src_Abbey_843,src_Psychologist_3757
src_Cleric_4713,src_Journalist_1112
src_Crime_3563,src_Uprising_1300
src_Movement_652,src_Pastime_400
src_Secular-Movement_3684,src_Church-Reformer_4664
src_Social-Stratum_411,src_Dynasty_4698
src_Organisation_3374,src_Badge_3719
src_Diplomat_4034,src_Sportsman_2139
