src_Religious-Community_4248,src_Sportsman_501
src_Legislation_4264,src_Journal_1051
src_Person-Role_4341,src_Abstract-Notion_4475
src_Author_4962,src_Armament_2809
src_Sculpture_2640,src_Political-Organisation_1980
src_Representative-Institution_4916,src_Artistic-Style_412
src_Person_372,src_Pastime_2733
src_Sultan_1965,src_Economist_3900
src_Building_3025,src_Journal_1916
src_Disaster_646,src_Conceptual-Object_757
src_Newspaper_2017,src_Food_731
src_Technical-Scientific-Advance_3554,src_Field-of-Knowledge_1070
src_Ritual_1321,src_Foreign-Minister_235
src_Location_4206,src_Scientific-Instrument_1166
src_Ship_1710,src_Scandal_1922
src_Fictional-Person_706,src_Educational-Organisation_271
src_Abstract-Notion_393,src_Piece-of-Music_39
src_International-Alliance_2029,src_Scientist_4605
src_Composer_187,src_Political-Organisation_1354
src_Public-Oration_4948,src_Period_2213
src_Party_4593,src_Life-Event_2286
src_Board_635,src_Movement_1368
src_Journalist_3728,src_Scandal_2297
src_Time-Dependent-Relation_2578,src_Trades-Union_2279
src_Cultural-Organisation_2625,src_Food_3624
src_Pollution_4577,src_Painting_3342
src_Settlement_2558,src_Liturgical-Object_1877
src_Life-Event_1811,src_Actor_3635
src_Work-of-Art_1298,src_Newspaper_547
src_Uprising_1638,src_Board_317
src_Military-Unit_1429,src_Economic-Process_3877
src_Technical-Scientific-Advance_2569,src_Individual_3247
src_Geographical-Discovery_2181,src_Prince_2092
src_Trial_1693,src_Intellectual-Movement_3292
src_Inventor_4070,src_Architect_2376
src_Technical-Scientific-Advance_4932,src_Fictional-Event_3306
src_Dramaturge_4115,src_Battle_2156
src_Treaty_941,src_Scientific-Instrument_2817
src_VicodiOI_1513,src_Political-Organisation_1884
src_Cathedral_2917,src_Election_1091
src_Social-Stratum_3938,src_Religious-Community_447
src_Sultan_2054,src_Economic-Organisation_1595
src_Ideology_1583,src_Queen_3935
src_Train_3323,src_League_3896
src_Writing_1285,src_Organisation_2837
src_Population-Movement_4186,src_Philosopher_112
src_International-Alliance_4905,src_Field-of-Knowledge_2615
src_Fictional-Person_704,src_Military-Unit_1303
src_Object_3787,src_Cathedral_2884
src_Architect_1944,src_Armament_399
src_Disaster_182,src_Psychologist_4461
src_Journalist_2732,src_Engineer_2175
src_Uprising_3078,src_Author_3203
src_Relic_1545,src_Landmark_1503
src_Battle_936,src_Journal_2429
src_Religious-Leader_4911,src_Time_4655
src_Economic-Organisation_1645,src_Population-Movement_552
src_Ship_4943,src_Scientific-Instrument_4661
src_Musician_2862,src_Religious-Movement_1215
src_Artefact_2906,src_Sculpture_2837
src_Dancer_4913,src_Person-Role_3642
src_Train_3720,src_Disease_2240
src_Management-Organisation_290,src_Cultural-Organisation_560
src_Composer_1774,src_Secular-Ideology_2112
src_Secular-Ideology_4618,src_Social-Stratum_1255
src_Life-Event_2398,src_Psychologist_120
src_Disease_1372,src_Work-of-Art_4040
src_Abbey_155,src_Economic-Symbol_837
src_Sultan_82,src_Creator_3134
src_Environment_3153,src_Secular-Ideology_2641
src_Vehicle_3251,src_Disaster_581
src_Time_3521,src_Actor_3645
src_Natural-Object_272,src_Intellectual-Construct_68
src_Political-Organisation_3138,src_Sportsman_2587
src_Party_1786,src_Meeting_1253
src_Monastery_953,src_Physician_1260
src_Architect_493,src_King_2874
src_Disaster_401,src_Artefact_2941
src_Politician_768,src_Individual_703
src_Cathedral_955,src_Musician_2905
src_Astronaut_714,src_Military-Person_2436
src_Philanthropist_599,src_Artistic-Style_1596
src_Artistic-Style_2462,src_Masonic-Lodge_3122
src_Emperor_4369,src_Saint_4596
src_Natural-Object_4431,src_Sportsman_1659
src_Category_3956,src_Journal_1664
src_Actor_2580,src_Life-Event_4883
src_Philanthropist_3065,src_Economic-Symbol_4322
src_Animal_837,src_Ritual_1291
src_Geographer_3913,src_Pope_2119
src_Creator_3739,src_Artefact_986
src_Newspaper_4310,src_Language_4955
src_Management-Organisation_2619,src_Other-Religious-Leader_2428
src_Journalist_1982,src_Country_2030
src_Ritual_4235,src_Event_3309
src_Vehicle_1831,src_Religious-Movement_1587
src_Scientific-Instrument_1844,src_Building_1244
src_Painting_4524,src_Monastery_4294
src_Structure_1246,src_Religious-Order_986
src_Philosopher_4645,src_Pope_443
src_Artefact_3726,src_Representative-Institution_978
src_Church-Reformer_746,src_Composer_932
src_Treaty_2802,src_Minister_985
src_Population-Movement_1761,src_Journalist_1809
src_Geographical-Region_3523,src_Cultural-Agreement_4508
src_Functionary_3523,src_Educational-Organisation_3934
src_Board_1897,src_Social-Group_4246
src_Time_4963,src_Ethnic-Group_2554
src_Cultural-Agreement_746,src_Population-Movement_2185
src_Political-Symbol_4022,src_Ritual_3244
src_Country_1596,src_Geographical-Feature_1106
src_Ship_3275,src_Battle_926
src_Language_2750,src_Ship_1183
src_Actor_2347,src_Other-Religious-Person_3332
src_Architect_4034,src_Professor_1666
src_Category_1090,src_Emperor_1651
src_Inventor_1957,src_Work-of-Art_1228
src_Political-Organisation_1884,src_Military-Organisation_2356
src_Ideology_4013,src_Geographer_588
src_Governmental-Organisation_3112,src_Building_4384
src_Legislation_1145,src_Saint_1680
src_Intra-State-Group_1896,src_VicodiOI_4731
src_Criminal_1885,src_Sultan_4761
src_Commodity_4494,src_Clothing_2938
src_Legislation_4507,src_Measurable-Trend_1793
src_Intellectual-Construct_4664,src_Cathedral_1439
src_Foreign-Minister_1377,src_Criminal_4573
src_Stereotype-Group_349,src_Pamphlet_953
src_Governmental-Organisation_313,src_Military-Unit_3108
src_Organisation_4478,src_Dancer_1679
src_Trades-Union_772,src_Country_575
src_Leader_3613,src_Film-Maker_4348
src_Intellectual-Construct_1630,src_Religious-Order_4673
src_Religious-Symbol_3880,src_Relic_1881
src_Emperor_837,src_Dramaturge_1191
src_Inventor_1326,src_Other-Religious-Leader_2631
src_Scientist_3121,src_Architect_2791
src_Economic-Organisation_2008,src_Geographer_3580
src_Party_2341,src_Church-Reformer_1826
src_Political-Organisation_4593,src_Religious-Leader_851
src_Composer_1284,src_Individual_2547
src_Building_734,src_Author_1110
src_Settlement_796,src_Functionary_3959
src_Head-of-State_1535,src_Religious-Symbol_925
src_Ritual_4326,src_Landmark_1156
src_Minister_147,src_Animal_2310
src_Pamphlet_3355,src_Monastery_3820
src_Pamphlet_2487,src_Economic-Enterprise_2581
src_Criminal_1384,src_Treaty_145
src_Legislation_4303,src_War_1634
src_Economist_3410,src_Relic_1320
src_Ecclesiarch_2235,src_Church_1920
src_Work-of-Art_3587,src_Relic_1352
src_Geographical-Feature_987,src_Geographical-Discovery_1369
src_Religious-Leader_459,src_Time-Dependent_1073
src_Philanthropist_2931,src_Artefact_1541
src_Settlement_3886,src_Management-Organisation_1000
src_Book_1223,src_War_1770
src_Food_4900,src_Trade-Association_3687
src_Settlement_1455,src_Political-Region_3138
src_Pollution_124,src_Category_4582
src_Illness_2620,src_Queen_4522
src_Political-Organisation_4327,src_Other-Religious-Leader_3943
src_Crime_1441,src_National-Symbol_3071
src_Disaster_3587,src_Other-Religious-Person_3
src_Intellectual-Movement_2074,src_Economic-Organisation_3936
src_Ideology_2517,src_Physician_2224
src_Board_1887,src_Inventor_2017
src_Flavour_1653,src_Measurable-Trend_4876
src_Sportsman_3074,src_Physician_2915
src_Train_1669,src_Language_80
src_Location_2252,src_Cultural-Organisation_4551
src_Governmental-Organisation_4002,src_Artefact_1311
src_Political-Symbol_1028,src_Trades-Union_1938
src_Country_2161,src_Diplomat_254
src_Conductor_1815,src_Actor_231
src_Sportsman_2538,src_Secular-Movement_4163
src_Work-of-Art_2608,src_Trades-Union_4266
src_Management-Organisation_2024,src_Religious-Community_4704
src_Settlement_4497,src_Military-Organisation_2097
src_University_3783,src_Secular-Ideology_3288
src_Musician_1248,src_Prince_1219
src_Ship_1988,src_Sportsman_4398
src_Conceptual-Object_235,src_Fictional-Event_4098
src_Book_2704,src_Symbol_1258
src_Disaster_1195,src_Journal_4706
src_International-Organisation_3357,src_Psychologist_4605
src_Movement_4020,src_Trial_4777
src_Field-of-Knowledge_751,src_Ethnic-Group_681
src_Crime_4907,src_Party_1343
src_Cleric_35,src_Other-Religious-Leader_3459
src_Treaty_6,src_Disease_2717
src_Religious-Ideology_762,src_Astronaut_1267
src_Emperor_303,src_Period_1343
src_Fictional-Event_1095,src_Category_3121
src_Symbol_1433,src_Landmark_2484
src_Artist_1460,src_Geographical-Feature_2079
src_Saint_2193,src_Object_4562
src_Armament_4185,src_Secular-Leader_3803
src_Entertainer_2901,src_Public-Oration_4484
src_Ecclesiarch_3717,src_Ritual_3779
src_Religious-Movement_808,src_Social-Group_2894
src_Monastery_4074,src_Individual_616
src_Secular-Movement_4740,src_Scientific-Instrument_4845
src_Pamphlet_556,src_Abbey_1230
src_Other-Religious-Leader_1285,src_Psychologist_793
src_Sculptor_82,src_Field-of-Knowledge_2072
src_Leader_3628,src_Inventor_3108
src_Religious-Ideology_3715,src_TemporalInterval_3373
src_Time-Dependent_1969,src_Cleric_4265
src_Political-Organisation_4466,src_Trade-Association_3360
src_League_1848,src_Psychologist_2848
src_Creator_1731,src_Head-of-Government_2009
src_Economic-Process_1789,src_Natural-Object_3142
src_Head-of-State_1107,src_Discoverer_4806
src_Scandal_2103,src_Ritual_231
src_Artistic-Movement_3138,src_Emperor_255
src_Dynasty_2888,src_Educational-Organisation_974
src_Religious-Practice_1372,src_Armament_467
src_Ecclesiarch_4130,src_Ecclesiarch_1633
src_Leader_635,src_FuzzyTemporalInterval_1309
src_Monastery_203,src_Life-Event_3495
src_Party_758,src_Musician_2699
src_Crime_2809,src_Structure_2027
src_Sculpture_3086,src_Military-Person_3618
src_Election_4207,src_Conductor_1160
src_Conductor_4339,src_King_1141
src_Badge_3798,src_Economic-Organisation_868
src_Clerical-Leader_4810,src_Minister_2742
src_Pastime_484,src_Conductor_3239
src_Intra-State-Group_3050,src_Musician_4985
src_Life-Event_2536,src_Political-Region_2930
src_TemporalInterval_4385,src_Fictional-Person_3917
src_Politician_1355,src_Entertainer_2435
src_Animal_547,src_Architect_2683
src_Geographical-Feature_3807,src_Geographical-Discovery_477
src_Geographer_1635,src_Badge_2447
src_Language_4475,src_Work-of-Art_810
src_Religious-Ideology_1656,src_Newspaper_1460
src_Armament_4662,src_Management-Organisation_3754
src_Dynasty_4577,src_Artistic-Movement_2194
src_University_2903,src_Legislation_3219
src_Period-in-Office_3681,src_Fictional-Person_4329
src_Ideology_3339,src_Other-Religious-Leader_713
src_Creator_3579,src_Scandal_2069
src_Trades-Unionist_2022,src_Inventor_3564
src_Artistic-Style_2894,src_Intellectual-Movement_2185
src_Person-Role_472,src_Board_1534
src_Intellectual-Movement_4841,src_Diplomat_3038
src_Artistic-Movement_3833,src_Political-Organisation_4724
src_Fictional-Event_1999,src_Pope_4027
src_Economic-Organisation_396,src_Ideology_3522
src_VicodiOI_2948,src_Journalist_187
src_Pope_3527,src_Measurable-Trend_2689
src_City_3119,src_Secular-Ideology_2796
src_Water_4721,src_Animal_3219
src_Category_69,src_Uprising_2716
src_Ship_4731,src_Professor_3778
src_Election_4451,src_Location_3748
src_Life-Event_2687,src_Settlement_22
src_Cathedral_293,src_Composer_4567
src_Religious-Leader_971,src_Party_4334
src_Ethnic-Group_2935,src_Journal_3449
src_Military-Unit_119,src_Theologian_2979
src_Non-Military-Conflict_1178,src_Entertainer_3633
src_Symbol_2250,src_Composer_1426
src_Relic_4097,src_Disaster_2457
src_Religious-Order_1032,src_Category_3448
src_Individual_823,src_Individual_4619
src_Journal_1782,src_Writing_2957
src_Dynasty_10,src_Painter_4315
src_Secular-Ideology_4172,src_Church-Reformer_3364
src_Clerical-Leader_1099,src_Geographical-Region_3153
src_Actor_2385,src_Intellectual-Construct_2239
src_Inventor_515,src_Flavour_4245
src_International-Alliance_234,src_Location-Part-Relation_3620
src_Masonic-Lodge_1911,src_Book_3867
src_Intellectual-Movement_220,src_Pope_3476
src_Field-of-Knowledge_3701,src_Jurist_2007
src_Leader_3597,src_Religious-Order_480
src_Food_588,src_Philosopher_4967
src_Geographical-Region_830,src_Symbol_1293
src_Philosopher_63,src_Illness_1958
src_Relic_1947,src_Population-Movement_3647
src_Clerical-Leader_1314,src_League_3980
src_Period-in-Office_2560,src_Trade-Association_1574
src_Environment_2747,src_Religious-Organisation_664
src_Artistic-Style_1629,src_Category_317
src_Ship_3786,src_Sculptor_1312
src_Disease_4387,src_Engineer_3616
src_Natural-Object_1337,src_Dynasty_2741
src_Entertainer_3237,src_Category_971
src_Measurable-Trend_3635,src_Social-Group_26
src_Prince_4791,src_Minister_639
src_Sultan_3552,src_Conductor_323
src_Time_2770,src_Secular-Movement_1390
src_Flavour_2520,src_City_4080
src_Technical-Scientific-Advance_3109,src_Object_2244
src_Pastime_1315,src_Artistic-Style_33
src_Treaty_2557,src_Landmark_2422
src_Religious-Ideology_759,src_Painting_665
src_Trade-Association_53,src_Meeting_1740
src_Queen_3705,src_Symbol_1020
src_Village_22,src_Geographical-Discovery_2584
src_Prince_4138,src_Crime_2594
src_Clerical-Leader_3904,src_Architect_3341
src_Symbol_4827,src_Pope_2060
src_Landmark_1007,src_Ethnic-Group_1306
src_Other-Religious-Leader_3760,src_Election_4028
src_Economic-Enterprise_758,src_Person-Role_2111
src_Economist_3377,src_Professor_4863
src_Settlement_3750,src_Foreign-Minister_4613
src_Structure_3492,src_Author_1764
src_Secular-Leader_808,src_Religious-Community_4392
src_Architect_3876,src_Newspaper_4355
src_Film-Maker_54,src_Event_397
src_Actor_3252,src_Religious-Ideology_1648
src_Secular-Movement_990,src_Economic-Symbol_4390
src_Geographical-Region_3316,src_Language_319
src_Painting_4254,src_Cultural-Organisation_1682
src_Journal_3859,src_Meeting_7
src_Military-Organisation_3080,src_Foreign-Minister_2695
src_Ideology_2458,src_Intellectual-Construct_1209
src_Publisher_1311,src_Work-of-Art_2370
src_Philosopher_3095,src_Election_4144
src_League_2232,src_Newspaper_3003
src_Fictional-Person_1662,src_Head-of-Government_417
src_Writing_1498,src_Period_1228
src_TemporalInterval_2953,src_Entertainer_1210
src_Structure_1318,src_Architect_48
src_Train_3538,src_Secular-Movement_2491
src_Uprising_2486,src_Trades-Union_2486
src_Church_3355,src_Stereotype-Group_2129
src_Painter_4785,src_Musician_4012
src_Settlement_1004,src_Religious-Movement_328
src_Secular-Leader_3965,src_Professor_2222
src_Fictional-Person_2477,src_Author_94
src_Environment_2332,src_Film-Maker_966
src_War_4343,src_Life-Event_629
src_Artefact_263,src_Book_3315
src_Journalist_3526,src_Environment_3335
src_Geographical-Region_1157,src_Dramaturge_3052
src_Person-Role_73,src_Disease_3993
src_Event_2908,src_Location_3196
src_Astronaut_3568,src_Sultan_274
src_Military-Unit_2454,src_Physician_3981
src_Representative-Institution_1397,src_Public-Oration_4027
src_Scientific-Instrument_4766,src_Political-Region_3471
src_Conceptual-Object_3635,src_Population-Movement_3326
src_Church-Reformer_144,src_Religious-Movement_1728
src_Governmental-Organisation_2162,src_Building_2704
src_Train_4371,src_Astronaut_714
src_Ritual_2680,src_International-Organisation_4776
src_Queen_2850,src_Intellectual-Construct_4466
src_Physician_2112,src_TemporalInterval_1056
src_Train_3782,src_University_268
src_Journalist_1023,src_Scandal_4601
src_Environment_4773,src_Inventor_1570
src_Psychologist_1289,src_Geographer_1912
src_Trades-Union_4182,src_Scandal_4452
src_Religious-Organisation_656,src_Artist_4245
src_Sultan_4066,src_Cultural-Organisation_1599
src_Secular-Movement_1653,src_Governmental-Organisation_4001
src_Time_3572,src_Newspaper_856
src_Creator_2308,src_Book_637
src_Writing_4865,src_Idea_4279
src_Religious-Organisation_1444,src_Pollution_3239
src_Ethnic-Group_441,src_Scientist_4359
src_Social-Stratum_1156,src_Role_1805
src_Religious-Ideology_4075,src_Fictional-Event_3218
src_Symbol_4879,src_Individual_4241
src_Location-Part-Relation_3900,src_Cleric_110
src_Church_3728,src_Foreign-Minister_1557
src_Election_880,src_Individual_4532
src_Management-Organisation_462,src_Village_926
src_University_2087,src_Fictional-Event_3733
src_Board_1601,src_Ethnic-Group_3171
src_Dancer_2313,src_Period-in-Office_1973
src_Political-Organisation_4506,src_Object_4021
src_Educational-Organisation_594,src_Dynasty_3218
src_Secular-Movement_4902,src_Musician_3262
src_Field-of-Knowledge_3734,src_Religious-Leader_2588
src_Scientist_3740,src_Head-of-Government_4036
src_Religious-Organisation_3613,src_Election_204
src_Trade-Association_2922,src_Film-Maker_1668
src_Ship_3968,src_Painting_3150
src_Train_3939,src_Creator_3641
src_Newspaper_569,src_Pollution_1513
src_Artefact_2731,src_Meeting_204
src_International-Alliance_2127,src_Time_947
src_Food_1232,src_Non-Military-Conflict_2139
src_Symbol_4911,src_Time_1143
src_Geographical-Feature_3059,src_Journalist_4972
src_Management-Organisation_3099,src_Art-Form_960
src_Time-Dependent-Relation_781,src_Publisher_2528
src_Dancer_199,src_Geographical-Region_1637
src_Economic-Enterprise_2370,src_Intellectual-Movement_3250
src_Vehicle_2854,src_Economic-Enterprise_4861
src_Scandal_1584,src_Military-Unit_935
src_King_3209,src_Ideology_346
src_Food_4928,src_VicodiOI_2982
src_Pope_3712,src_Trial_144
src_Environment_556,src_Measurable-Trend_4255
src_Environment_4382,src_Idea_4188
src_Organisation_3335,src_Board_4437
src_Trade-Association_4856,src_Minister_6
src_Jurist_4951,src_TemporalInterval_3950
src_Pollution_2438,src_Legislation_913
src_Religious-Order_302,src_Life-Event_127
src_Clothing_473,src_Dancer_4288
src_Abstract-Notion_2460,src_Field-of-Knowledge_4618
src_War_1259,src_Conductor_4465
src_Vehicle_2278,src_Religious-Organisation_4641
src_Secular-Movement_1249,src_Jurist_1435
src_Time-Dependent-Relation_3898,src_Time-Dependent-Relation_626
src_Military-Organisation_4155,src_Religious-Movement_3857
src_Location-Part-Relation_3160,src_Cultural-Organisation_2570
src_Religious-Symbol_2514,src_Cultural-Agreement_3509
src_King_1138,src_Cathedral_4604
src_Religious-Movement_4793,src_Business-Leader_4456
src_Dancer_4004,src_King_177
src_Philosopher_3869,src_Religious-Community_1854
src_Sculptor_284,src_Period_1855
