src_Sportsman_2973,src_Ecclesiarch_3392
src_Economic-Enterprise_4114,src_Food_2099
src_Economic-Enterprise_287,src_Abstract-Notion_4379
src_Economist_3989,src_Military-Organisation_3106
src_Diplomat_76,src_Measurable-Trend_2684
src_Pope_2364,src_Idea_3950
src_Religious-Leader_697,src_Party_1436
src_VicodiOI_4620,src_Location-Part-Relation_1431
src_Religious-Movement_4459,src_Train_3426
src_Pollution_4907,src_Ethnic-Group_3144
src_Artist_1780,src_Leader_1636
src_Art-Form_4347,src_Religious-Ideology_1917
src_Technical-Scientific-Advance_4085,src_Artefact_4435
src_Criminal_4630,src_Other-Religious-Person_1258
src_Fictional-Person_4426,src_Writing_1786
src_Non-Military-Conflict_1267,src_Role_528
src_Church-Reformer_865,src_Vehicle_502
src_Water_4583,src_Badge_3017
src_City_4050,src_Trade-Association_4588
src_Dramaturge_1165,src_Professor_1937
src_Journalist_1183,src_Trades-Unionist_1703
src_Criminal_2302,src_Journalist_365
src_Intellectual-Movement_2653,src_Water_4937
src_Water_1161,src_Economist_4269
src_Musician_2737,src_Structure_1758
src_Party_1988,src_Village_3963
src_Village_3556,src_Vehicle_2903
src_Publisher_1888,src_Secular-Ideology_1546
src_Head-of-Government_2095,src_Liturgical-Object_1658
src_FuzzyTemporalInterval_4880,src_Clothing_201
src_War_951,src_Technical-Scientific-Advance_4764
src_Ship_1682,src_Object_232
src_Badge_977,src_Governmental-Organisation_49
src_Head-of-State_3004,src_Management-Organisation_3608
src_Religious-Community_1758,src_Trial_4488
src_FuzzyTemporalInterval_327,src_Jurist_4909
src_Object_2592,src_Village_4641
src_University_1031,src_City_3596
src_Criminal_2267,src_Governmental-Organisation_1264
src_Person_4705,src_Sportsman_927
src_Minister_1348,src_Life-Event_2273
src_Field-of-Knowledge_3668,src_Politician_4861
src_Individual_1853,src_King_3011
src_Jurist_704,src_Landmark_60
src_Intellectual-Construct_1550,src_Ritual_2911
src_Non-Military-Conflict_1609,src_Geographical-Discovery_4193
src_Cultural-Organisation_3877,src_Pastime_2056
src_Measurable-Trend_2459,src_Leader_4644
src_Country_3999,src_Author_2987
src_International-Organisation_2063,src_Religious-Leader_3359
src_Dramaturge_324,src_Religious-Movement_670
src_Management-Organisation_109,src_Sultan_2645
src_Geographical-Feature_1982,src_Discoverer_986
src_Social-Stratum_2768,src_Movement_2653
src_Secular-Movement_1290,src_Art-Form_2881
src_Geographical-Region_3405,src_International-Alliance_2189
src_Language_3221,src_Animal_3874
src_Technical-Scientific-Advance_2307,src_Landmark_1177
src_Commodity_2303,src_Meeting_3691
src_Trades-Union_3387,src_Symbol_1435
src_Writing_387,src_Language_987
src_Geographical-Discovery_736,src_Cultural-Agreement_2858
src_Film-Maker_4572,src_Painting_2023
src_Conductor_3864,src_Location-Part-Relation_3877
src_Period_3738,src_Engineer_1187
src_Military-Person_962,src_Jurist_391
src_Geographical-Discovery_4858,src_Ecclesiarch_3902
src_Conductor_2790,src_Discoverer_3682
src_Religious-Practice_3673,src_Object_4049
src_Abbey_2631,src_University_2814
src_Philanthropist_2705,src_Art-Form_2782
src_Armament_219,src_Composer_3633
src_Liturgical-Object_2234,src_Jurist_3514
src_Astronaut_2713,src_Badge_3309
src_Location_3682,src_Newspaper_1149
src_Actor_3289,src_Location_4831
src_Political-Region_3452,src_Head-of-Government_4430
src_Architect_4327,src_Cathedral_547
src_Scandal_4413,src_TemporalInterval_817
src_University_1441,src_Period_4835
src_Period-in-Office_4057,src_Ecclesiarch_3995
src_Election_2244,src_Landmark_3903
src_Ecclesiarch_1762,src_Intra-State-Group_1489
src_Trade-Association_370,src_Battle_4948
src_Time-Dependent-Relation_1961,src_Military-Unit_3463
src_Politician_3030,src_Trade-Association_1591
src_Writing_3779,src_Abbey_893
src_Intellectual-Movement_301,src_Masonic-Lodge_3264
src_Monastery_4220,src_Journal_2329
src_Religious-Symbol_4838,src_Musician_4154
src_Business-Leader_3750,src_Religious-Movement_177
src_Symbol_235,src_Country_4519
src_Illness_3595,src_Religious-Order_551
src_Book_542,src_Publisher_1877
src_Engineer_4230,src_Village_4309
src_Leader_4924,src_Object_4373
src_Religious-Order_2222,src_Religious-Symbol_3936
src_Artefact_2244,src_International-Alliance_3352
src_Head-of-Government_2723,src_Religious-Community_2303
src_Head-of-State_737,src_Movement_1546
src_Artistic-Style_3478,src_Publisher_4123
src_Sculpture_3123,src_Symbol_321
src_Foreign-Minister_1365,src_Composer_1806
src_Natural-Object_4954,src_Ship_2373
src_Geographical-Region_3468,src_Conceptual-Object_2686
src_Pollution_4683,src_Composer_559
src_Artist_1820,src_Head-of-State_520
src_Sculpture_4311,src_Philosopher_3835
src_Role_1239,src_Functionary_4231
src_Badge_3683,src_Disaster_1008
src_Functionary_1433,src_Artist_268
src_Cleric_1178,src_Person-Role_3652
src_Dramaturge_4913,src_Intellectual-Construct_1053
src_Uprising_1100,src_Journalist_426
src_Painter_4093,src_Entertainer_4488
src_Jurist_1507,src_International-Organisation_4469
src_Religious-Organisation_1817,src_Clerical-Leader_2270
src_Piece-of-Music_1624,src_Organisation_3300
src_Public-Oration_4080,src_Functionary_3010
src_Religious-Practice_841,src_Jurist_4990
src_Sultan_1897,src_Sportsman_3033
src_Military-Organisation_3406,src_Religious-Leader_3525
src_Religious-Ideology_1826,src_Pope_98
src_Masonic-Lodge_4351,src_Crime_1525
src_Military-Organisation_2296,src_FuzzyTemporalInterval_4645
src_Technical-Scientific-Advance_31,src_Sultan_3595
src_Geographer_2629,src_Trial_757
src_Art-Form_3044,src_Geographical-Discovery_1767
src_Cleric_4208,src_Board_1784
src_Battle_3132,src_Economist_4636
src_Fictional-Person_2712,src_Liturgical-Object_2315
src_Period_720,src_Philanthropist_2333
src_Economic-Symbol_3600,src_Inventor_4904
src_Economic-Organisation_380,src_Economic-Symbol_256
src_Period_1732,src_Commodity_2145
src_Movement_2125,src_Sportsman_2732
src_Artistic-Movement_90,src_Cathedral_828
src_Dancer_4113,src_Economic-Enterprise_540
src_Uprising_1314,src_Intra-State-Group_3199
src_Journalist_3546,src_Work-of-Art_219
src_Pope_3214,src_Organisation_4946
src_Sultan_4715,src_Publisher_1415
src_Cultural-Organisation_3514,src_VicodiOI_4378
src_Ritual_3152,src_Intra-State-Group_1519
src_Leader_2724,src_Religious-Community_1473
src_Period-in-Office_3266,src_Intra-State-Group_2527
src_Meeting_756,src_Time-Dependent-Relation_3953
src_Conductor_1560,src_Symbol_1193
src_Organisation_1285,src_Settlement_4984
src_Economic-Enterprise_2111,src_Newspaper_1900
src_Secular-Movement_3370,src_Crime_707
src_Relic_2435,src_Publisher_4326
src_Economic-Organisation_4649,src_Religious-Order_4613
src_Clerical-Leader_491,src_Conceptual-Object_1659
src_Church-Reformer_387,src_Secular-Leader_4582
src_Creator_160,src_Meeting_2717
src_Politician_177,src_Management-Organisation_3518
src_Time_2605,src_Time-Dependent_3027
src_Dynasty_2376,src_Minister_2656
src_Field-of-Knowledge_1080,src_Actor_2980
src_Flavour_70,src_Time-Dependent_1026
src_Abstract-Notion_1135,src_Clerical-Leader_3739
src_Symbol_4738,src_Fictional-Person_4201
src_Writing_3524,src_Disaster_4586
src_Badge_519,src_Functionary_3487
src_Intellectual-Construct_409,src_Painting_3280
src_Abstract-Notion_4889,src_Stereotype-Group_831
src_Fictional-Event_1004,src_Ecclesiarch_4573
src_Dancer_1045,src_Religious-Practice_2012
src_National-Symbol_2716,src_Church_1499
src_Illness_3869,src_Newspaper_439
src_Trial_4969,src_Person_3772
src_Artistic-Movement_3810,src_Entertainer_1424
src_Economic-Organisation_535,src_Sculptor_2928
src_Politician_4511,src_Dynasty_3706
src_Period_2507,src_Time-Dependent-Relation_4734
src_Prince_3860,src_Country_3937
src_Time_4604,src_Political-Symbol_687
src_Vehicle_4472,src_Queen_3140
src_Ecclesiarch_4907,src_Film-Maker_576
src_Natural-Object_1654,src_Food_613
src_Political-Symbol_2410,src_Battle_2510
src_Ritual_2552,src_Governmental-Organisation_821
src_Sculptor_4296,src_FuzzyTemporalInterval_3809
src_Person_3743,src_Artefact_2691
src_Movement_3324,src_Disaster_2011
src_Secular-Leader_2080,src_Disaster_676
src_Settlement_3389,src_VicodiOI_4008
src_Clothing_3311,src_Geographical-Region_3601
src_Politician_4608,src_Object_390
src_Military-Unit_4848,src_Scientist_438
src_Commodity_4137,src_Meeting_211
src_Actor_296,src_Individual_3830
src_Ritual_3519,src_Professor_508
src_War_664,src_Cleric_4338
src_Pastime_1204,src_Fictional-Event_4026
src_Geographical-Region_3930,src_Structure_3721
src_Geographical-Discovery_3859,src_Theologian_4588
src_Secular-Ideology_3777,src_Magnate_1055
src_Pamphlet_720,src_Political-Region_3689
src_Political-Region_3989,src_Environment_2224
src_Location_3179,src_Person_4948
src_Legislation_4820,src_Religious-Order_3451
src_Diplomat_1500,src_Military-Organisation_1232
src_Badge_4338,src_Military-Person_3665
src_Social-Stratum_184,src_Secular-Movement_1380
src_Badge_1889,src_Criminal_1044
src_Idea_3330,src_Meeting_222
src_Measurable-Trend_1057,src_Intra-State-Group_3314
src_Social-Group_66,src_Economic-Process_4265
src_Sculpture_697,src_Artist_2618
src_Trade-Association_777,src_War_3304
src_Movement_571,src_Artefact_3068
src_Secular-Movement_4954,src_Field-of-Knowledge_1010
src_Theologian_2475,src_Symbol_4442
src_Cultural-Organisation_435,src_Ideology_366
src_Environment_408,src_Economic-Process_123
src_VicodiOI_4577,src_Organisation_646
src_Liturgical-Object_1266,src_Management-Organisation_1580
src_Intellectual-Construct_4999,src_Astronaut_1718
src_Technical-Scientific-Advance_2257,src_Art-Form_1391
src_Foreign-Minister_2775,src_Natural-Object_43
src_Publisher_4460,src_Cultural-Agreement_797
src_Election_2958,src_Object_4349
src_Person-Role_4351,src_TemporalInterval_637
src_Ship_2452,src_Person-Role_311
src_Movement_1283,src_Dancer_853
src_Governmental-Organisation_73,src_Animal_4252
src_Location_4793,src_Dramaturge_2917
src_Religious-Leader_1297,src_Publisher_2713
src_Social-Group_4367,src_Philanthropist_1049
src_Emperor_536,src_Dancer_2912
src_Cathedral_913,src_Journalist_2293
src_Book_3095,src_Ethnic-Group_4480
src_Political-Region_3888,src_Architect_3496
src_University_692,src_TemporalInterval_2799
src_Actor_2262,src_Secular-Movement_4347
src_Religious-Community_3501,src_Writing_4330
src_International-Alliance_176,src_Relic_297
src_Ship_4750,src_Animal_1657
src_Philanthropist_3634,src_Scientific-Instrument_367
src_Sportsman_2621,src_Philosopher_1670
src_Church-Reformer_542,src_Secular-Movement_498
src_King_3412,src_Cultural-Organisation_3300
src_Magnate_2669,src_Criminal_4101
src_FuzzyTemporalInterval_1559,src_Cultural-Organisation_1505
src_Political-Organisation_2795,src_Religious-Symbol_4842
src_Crime_4393,src_Military-Unit_614
src_Geographical-Region_1471,src_Person_2230
src_Politician_4403,src_Economic-Symbol_2475
src_International-Alliance_4768,src_Object_4583
src_Publisher_3629,src_Abbey_3277
src_Artistic-Movement_4040,src_Writing_4087
src_Political-Symbol_4514,src_Pamphlet_658
src_International-Organisation_3068,src_University_1392
src_Landmark_1376,src_Individual_2026
src_Architect_4538,src_Leader_2279
src_Sultan_285,src_Saint_685
src_Trade-Association_4770,src_City_3859
src_Trade-Association_443,src_Uprising_560
src_Writing_2309,src_Film-Maker_604
src_Trades-Unionist_1604,src_Author_242
src_Other-Religious-Leader_4512,src_Field-of-Knowledge_3374
src_Masonic-Lodge_4597,src_Scientist_520
src_Population-Movement_2545,src_Pastime_2189
src_Writing_1055,src_Location-Part-Relation_527
src_Economic-Enterprise_1744,src_Clothing_1313
src_Role_417,src_Journalist_2840
src_Political-Region_1415,src_Military-Unit_1769
src_Book_4927,src_Treaty_4475
src_Stereotype-Group_3474,src_Legislation_361
src_Political-Region_3918,src_Film-Maker_2863
src_Religious-Order_1360,src_Conceptual-Object_3861
src_Piece-of-Music_1644,src_Trades-Unionist_1061
src_Monastery_4639,src_Geographical-Region_909
src_Liturgical-Object_44,src_Saint_3826
src_Astronaut_1667,src_Structure_3945
src_Professor_3576,src_Ritual_2027
src_Uprising_431,src_Book_2708
src_Economic-Process_2237,src_Economist_3320
src_Criminal_97,src_Military-Unit_675
src_Battle_3418,src_Philanthropist_1835
src_Painting_3850,src_Saint_1293
src_Painter_3584,src_Geographical-Feature_640
src_Art-Form_2900,src_Uprising_769
src_Natural-Object_1707,src_Religious-Practice_3628
src_Landmark_594,src_Church_2957
src_Politician_2534,src_Book_376
src_Sultan_1218,src_Time-Dependent_3323
src_Liturgical-Object_4299,src_Film-Maker_2445
src_Disease_1901,src_Object_2979
src_Church_2313,src_Political-Symbol_3887
src_Newspaper_1430,src_Trades-Unionist_645
src_Treaty_2659,src_Writing_2212
src_Book_2823,src_Water_3389
src_Theologian_2615,src_Military-Person_2300
src_Sculpture_3030,src_Ecclesiarch_3136
src_Philosopher_988,src_Period_4712
src_Secular-Leader_1581,src_Political-Organisation_1395
src_Politician_3610,src_Professor_2892
src_Pope_1805,src_Natural-Object_4129
src_Location-Part-Relation_2837,src_Book_2110
src_Battle_1090,src_Abstract-Notion_4411
src_Criminal_1698,src_Economic-Enterprise_4463
src_International-Alliance_3314,src_Psychologist_3919
src_Religious-Ideology_904,src_Other-Religious-Leader_4703
src_Ecclesiarch_653,src_Work-of-Art_3691
src_Art-Form_4288,src_Village_2250
src_Symbol_2349,src_Art-Form_4784
src_Commodity_4877,src_Location-Part-Relation_1183
src_Event_1543,src_Structure_1377
src_Architect_3644,src_Social-Stratum_2813
src_Other-Religious-Leader_4129,src_Food_459
src_Newspaper_3797,src_Diplomat_2781
src_Religious-Community_4969,src_Life-Event_4221
src_Social-Group_1871,src_Writing_2333
src_Role_915,src_Category_1687
src_Economic-Enterprise_983,src_Church_4713
src_Political-Region_2531,src_Minister_1300
src_Church-Reformer_4041,src_Meeting_4098
src_Food_3967,src_Abbey_4193
src_Commodity_1445,src_Inventor_2152
src_Period_1270,src_Non-Military-Conflict_285
src_Other-Religious-Leader_1059,src_War_3681
src_Church_4019,src_Person-Role_1881
src_Philanthropist_1087,src_Politician_3178
src_Location_2521,src_Intellectual-Movement_2599
src_Architect_2853,src_Architect_1298
src_Trades-Unionist_680,src_Sultan_957
src_Military-Unit_549,src_National-Symbol_963
src_Geographical-Feature_3918,src_Ideology_2641
src_Settlement_848,src_Crime_882
src_Economic-Symbol_4831,src_Building_3003
src_Train_3880,src_Secular-Leader_4484
src_Painting_1926,src_Individual_2432
src_Public-Oration_3763,src_King_401
src_Symbol_4048,src_Secular-Movement_482
src_Fictional-Event_65,src_Scientific-Instrument_2779
src_Religious-Leader_2143,src_Stereotype-Group_3275
src_Cleric_2777,src_Language_749
src_Magnate_4965,src_Public-Oration_1393
src_Cultural-Agreement_3895,src_Church_85
src_Badge_1340,src_Election_712
src_Religious-Practice_2193,src_Intellectual-Movement_1036
src_Election_3180,src_Time-Dependent_3389
src_Business-Leader_908,src_Uprising_202
src_Painter_4453,src_Trade-Association_1607
src_Train_3891,src_Educational-Organisation_3628
src_Animal_112,src_Musician_3078
src_Vehicle_3472,src_Scandal_560
src_Creator_169,src_Idea_4830
src_Trades-Unionist_2305,src_Trial_1557
src_Water_3143,src_Location_3570
src_Economic-Organisation_924,src_Musician_1054
src_Armament_3146,src_Art-Form_3234
src_League_826,src_Magnate_4549
src_Scientist_1364,src_Artistic-Movement_2007
src_Composer_2535,src_Magnate_3313
src_Structure_1664,src_Creator_1180
src_Technical-Scientific-Advance_4575,src_Psychologist_1234
src_Election_4542,src_Pope_1309
src_VicodiOI_4107,src_Management-Organisation_2570
src_Cleric_876,src_Symbol_464
src_Other-Religious-Leader_4554,src_Dynasty_2371
src_Intra-State-Group_2150,src_Dynasty_3984
src_Time-Dependent_4071,src_Criminal_4205
src_Election_2814,src_Person_4151
src_Role_3577,src_Artist_3646
src_Military-Unit_4212,src_Environment_1665
src_Location-Part-Relation_1854,src_Creator_1801
src_Functionary_134,src_Period_2157
src_Magnate_310,src_Church-Reformer_1066
src_Life-Event_2200,src_Professor_20
src_Category_2958,src_Pope_4942
src_Location_2942,src_Train_4098
src_Management-Organisation_4153,src_Ritual_2309
src_Inventor_1565,src_International-Alliance_3722
src_Flavour_4408,src_Writing_1873
src_Entertainer_1549,src_Secular-Leader_4820
src_Dancer_3179,src_Intellectual-Movement_4134
src_Stereotype-Group_4432,src_Relic_521
src_Flavour_2782,src_Criminal_1706
src_Board_396,src_Idea_2490
src_Period-in-Office_4165,src_Military-Person_2796
src_Architect_1461,src_Battle_3750
src_Abstract-Notion_2983,src_Intra-State-Group_254
src_Professor_643,src_Scientist_2194
src_Engineer_1157,src_Language_2372
src_Stereotype-Group_2506,src_Queen_1456
src_Inventor_4124,src_Badge_4124
src_Pope_652,src_Individual_3211
src_Structure_1030,src_Inventor_2205
src_Sportsman_4616,src_Prince_855
src_Sculpture_3837,src_Commodity_4234
src_Measurable-Trend_574,src_Abstract-Notion_3795
src_Crime_2520,src_Liturgical-Object_3422
src_Clerical-Leader_3593,src_Badge_4616
src_Population-Movement_427,src_Religious-Symbol_2648
src_Foreign-Minister_1971,src_Queen_624
src_Intellectual-Construct_3083,src_Language_2838
src_Head-of-Government_1299,src_Battle_3569
src_Artistic-Movement_1271,src_Political-Region_4907
src_Political-Region_2922,src_Country_594
src_Trial_1080,src_Category_218
src_Other-Religious-Leader_345,src_Meeting_3619
src_Object_1681,src_Artefact_1818
src_Technical-Scientific-Advance_1244,src_Political-Organisation_558
src_Trades-Unionist_2423,src_Philosopher_385
src_Head-of-Government_1745,src_Secular-Leader_690
src_Ecclesiarch_1225,src_Disease_3219
src_Actor_2697,src_Trades-Union_68
src_Population-Movement_4392,src_Liturgical-Object_4315
src_Military-Unit_3198,src_Book_1453
src_Party_1096,src_Idea_4630
src_Book_2267,src_Badge_3993
src_Field-of-Knowledge_693,src_Landmark_1988
src_Pamphlet_2031,src_Writing_3452
src_Individual_3254,src_Artefact_472
src_Meeting_3985,src_Geographer_676
src_Religious-Order_797,src_Secular-Ideology_2709
