src_Location-Part-Relation_2721,src_Journalist_4145
src_Badge_2136,src_Book_4160
src_Clothing_4288,src_Intra-State-Group_1384
src_Badge_4544,src_Ideology_1880
src_Period-in-Office_3994,src_Pope_2383
src_Person-Role_2294,src_Event_1881
src_Military-Person_1419,src_Geographical-Feature_3948
src_Life-Event_4632,src_Military-Organisation_4649
src_Journalist_1713,src_Field-of-Knowledge_4732
src_Inventor_93,src_Illness_146
src_Time-Dependent-Relation_4052,src_Population-Movement_2287
src_Publisher_4950,src_Water_3913
src_International-Alliance_2999,src_Religious-Order_1333
src_Commodity_2590,src_Illness_1956
src_Economic-Symbol_3613,src_Religious-Organisation_2377
src_Abstract-Notion_4299,src_Journalist_1138
src_Fictional-Event_2108,src_Religious-Symbol_360
src_Secular-Ideology_362,src_Flavour_892
src_Intra-State-Group_2285,src_Time-Dependent-Relation_720
src_Cleric_3901,src_League_3440
src_Writing_1769,src_Theologian_2539
src_Political-Organisation_3680,src_Settlement_1674
src_Location-Part-Relation_941,src_Person_1587
src_Commodity_2976,src_Commodity_3146
src_Church-Reformer_3318,src_Clerical-Leader_3717
src_Non-Military-Conflict_3554,src_Cleric_3339
src_Symbol_3509,src_Religious-Order_3608
src_Intra-State-Group_2106,src_Astronaut_3687
src_Uprising_1692,src_Secular-Movement_597
src_Cleric_2920,src_Ideology_53
src_International-Alliance_3759,src_Functionary_3494
src_Philanthropist_1092,src_Other-Religious-Leader_357
src_Environment_3468,src_Meeting_792
src_Artistic-Movement_3219,src_Trades-Unionist_2793
src_Economic-Enterprise_2074,src_Secular-Movement_1515
src_Scientist_3334,src_Food_4684
src_Criminal_1109,src_Religious-Ideology_1542
src_Intellectual-Construct_4690,src_Abbey_1003
src_Abbey_3264,src_Measurable-Trend_3341
src_Party_2282,src_Scandal_832
src_Vehicle_3313,src_Measurable-Trend_309
src_Environment_559,src_Emperor_523
src_Vehicle_4264,src_Building_236
src_Criminal_1128,src_Election_4369
src_Cultural-Organisation_3319,src_Book_1947
src_Role_929,src_Political-Organisation_4663
src_Leader_4603,src_Political-Symbol_3485
src_Ethnic-Group_936,src_Painting_4574
src_Category_1089,src_Military-Unit_71
src_Art-Form_1242,src_Time_3558
src_Relic_977,src_Category_0
src_Artistic-Movement_3322,src_Pastime_1084
src_Settlement_3318,src_Military-Organisation_736
src_Geographical-Discovery_82,src_Life-Event_518
src_Armament_3356,src_Magnate_4754
src_Religious-Ideology_1048,src_Village_3851
src_Public-Oration_4016,src_Social-Stratum_459
src_Sportsman_4642,src_Ritual_2317
src_Cleric_763,src_Dramaturge_2618
src_Secular-Leader_4057,src_International-Organisation_1704
src_Jurist_3455,src_Location_3936
src_Animal_1273,src_Journal_4786
src_Clerical-Leader_3559,src_Food_855
src_Category_2783,src_Category_2907
src_Pastime_3027,src_Church_3661
src_Functionary_161,src_Armament_3820
src_Trades-Union_3825,src_Animal_2191
src_Secular-Ideology_4273,src_Symbol_4673
src_Movement_2405,src_Natural-Object_672
src_Jurist_3114,src_Military-Organisation_1473
src_Non-Military-Conflict_4633,src_Vehicle_361
src_Writing_4529,src_Period_650
src_Conceptual-Object_1853,src_Food_4648
src_Life-Event_460,src_Business-Leader_3135
src_Location-Part-Relation_4496,src_Treaty_2947
src_Representative-Institution_3614,src_Scientist_4756
src_Vehicle_2532,src_Time_3572
src_City_4633,src_Time-Dependent-Relation_805
src_Sculpture_2557,src_Business-Leader_1740
src_Actor_641,src_Author_4212
src_Jurist_4594,src_Artistic-Style_4649
src_FuzzyTemporalInterval_2303,src_Dancer_3514
src_Book_1570,src_Religious-Order_1042
src_Emperor_1764,src_Social-Stratum_4851
src_Disaster_1104,src_Party_415
src_Natural-Object_17,src_Board_3628
src_Piece-of-Music_4823,src_Badge_4611
src_Stereotype-Group_1293,src_Public-Oration_3190
src_Ideology_1446,src_Social-Group_2716
src_Animal_3358,src_Masonic-Lodge_4490
src_Economic-Enterprise_1165,src_Field-of-Knowledge_2959
src_Journal_2134,src_Psychologist_884
src_Vehicle_838,src_Religious-Leader_1958
src_Structure_351,src_Pope_1425
src_Treaty_3004,src_Relic_3107
src_Work-of-Art_1935,src_Emperor_163
src_Field-of-Knowledge_3038,src_Book_3972
src_Criminal_677,src_Flavour_2050
src_Economic-Symbol_3380,src_Period-in-Office_4759
src_Ship_393,src_Musician_4698
src_Abbey_1873,src_International-Alliance_996
src_Intellectual-Construct_519,src_National-Symbol_4465
src_Trades-Union_1263,src_Religious-Organisation_48
src_Party_4868,src_Political-Symbol_2839
src_Landmark_3461,src_Time-Dependent_3126
src_Church_1607,src_Ideology_141
src_Leader_1892,src_Business-Leader_1165
src_Ethnic-Group_1289,src_King_1912
src_Time-Dependent_501,src_Cultural-Organisation_1791
src_Emperor_525,src_Social-Stratum_4758
src_Economic-Organisation_188,src_Organisation_925
src_Meeting_4608,src_Technical-Scientific-Advance_182
src_Creator_2192,src_Organisation_3845
src_Organisation_3961,src_Newspaper_1553
src_Landmark_592,src_VicodiOI_4022
src_Individual_3961,src_Publisher_2661
src_Liturgical-Object_4734,src_Newspaper_1545
src_Creator_3204,src_Person-Role_1606
src_Legislation_3047,src_Religious-Community_3703
src_Writing_1174,src_Ethnic-Group_3404
src_Period-in-Office_241,src_Religious-Ideology_567
src_Governmental-Organisation_2799,src_Animal_2161
src_Creator_3564,src_Idea_2478
src_Water_959,src_Water_3226
src_Political-Symbol_2441,src_Time-Dependent_4950
src_Disease_945,src_Church-Reformer_2491
src_Newspaper_2237,src_Inventor_4778
src_Queen_2716,src_Governmental-Organisation_4053
src_Monastery_2086,src_Professor_4406
src_Management-Organisation_1468,src_Idea_4810
src_Journalist_2108,src_TemporalInterval_1592
src_Religious-Symbol_4389,src_Inventor_4748
src_War_3745,src_Saint_915
src_Life-Event_152,src_Period-in-Office_4267
src_Religious-Organisation_1393,src_Diplomat_3049
src_Architect_1460,src_Writing_614
src_Geographical-Discovery_3994,src_Scientific-Instrument_3390
src_Village_614,src_Period-in-Office_2374
src_University_3749,src_Cultural-Organisation_914
src_Art-Form_1720,src_Symbol_2704
src_Entertainer_2755,src_Economic-Process_876
src_Train_1069,src_Measurable-Trend_1449
src_Sportsman_4992,src_Person_1505
src_Foreign-Minister_4002,src_VicodiOI_2737
src_Professor_1370,src_Movement_1668
src_Social-Stratum_3199,src_Role_1275
src_Location_586,src_Magnate_4589
src_Prince_1420,src_Fictional-Person_2633
src_Language_3017,src_Artefact_237
src_Magnate_1828,src_National-Symbol_2097
src_Technical-Scientific-Advance_2668,src_International-Organisation_1917
src_Creator_332,src_Business-Leader_212
src_League_2905,src_Governmental-Organisation_332
src_Church-Reformer_3036,src_Piece-of-Music_2539
src_Treaty_2335,src_Period-in-Office_3744
src_Military-Person_3244,src_Military-Organisation_4754
src_Leader_2433,src_Dynasty_1393
src_Artistic-Movement_2192,src_Church_2287
src_Person_3731,src_Measurable-Trend_3403
src_Period-in-Office_4613,src_Newspaper_2394
src_Trades-Unionist_1043,src_Time_2754
src_Political-Symbol_4329,src_Dynasty_4948
src_Landmark_64,src_Stereotype-Group_1333
src_Dancer_1070,src_Cultural-Organisation_4425
src_Theologian_3654,src_War_829
src_Sultan_1246,src_Armament_3448
src_Geographical-Discovery_3280,src_TemporalInterval_37
src_Artefact_3632,src_Stereotype-Group_1023
src_Meeting_4788,src_Technical-Scientific-Advance_1537
src_Dynasty_3241,src_Commodity_3561
src_Category_1914,src_Physician_1024
src_Saint_2260,src_Military-Person_4722
src_Geographical-Feature_4757,src_Location_3204
src_Idea_2890,src_Film-Maker_1526
src_Ritual_2575,src_Musician_3687
src_Book_1602,src_Queen_4727
src_Fictional-Event_4105,src_Settlement_2558
src_Head-of-State_201,src_Actor_1270
src_Economic-Organisation_864,src_Settlement_447
src_Geographical-Region_1746,src_Artefact_2847
src_Non-Military-Conflict_1064,src_Idea_4515
src_Category_280,src_Battle_503
src_Ritual_4125,src_Badge_4014
src_Language_4102,src_Individual_1223
src_Management-Organisation_4085,src_Theologian_748
src_Dynasty_2750,src_Cleric_2904
src_Secular-Leader_2191,src_Piece-of-Music_4276
src_Stereotype-Group_478,src_Liturgical-Object_2038
src_Monastery_765,src_Economic-Symbol_894
src_Economist_2667,src_Economic-Enterprise_4366
src_Organisation_3445,src_Management-Organisation_3814
src_Piece-of-Music_4066,src_Masonic-Lodge_537
src_Book_3820,src_War_3912
src_Governmental-Organisation_1825,src_Religious-Organisation_1001
src_Military-Person_4857,src_Building_3172
src_Journal_3987,src_Social-Stratum_937
src_Military-Person_1552,src_Pope_2425
src_Secular-Ideology_1057,src_Newspaper_4911
src_Pastime_4059,src_Newspaper_51
src_Monastery_1216,src_National-Symbol_1467
src_Legislation_3282,src_Secular-Ideology_2750
src_Train_81,src_Religious-Ideology_1975
src_Meeting_1652,src_Physician_2426
src_Astronaut_3028,src_Relic_102
src_Organisation_363,src_Astronaut_2599
src_Conceptual-Object_1924,src_Prince_3006
src_Psychologist_524,src_Book_3472
src_Ethnic-Group_3829,src_Political-Symbol_4592
src_Disease_3428,src_Ecclesiarch_674
src_Sultan_4448,src_Cultural-Organisation_701
src_Role_427,src_Military-Organisation_643
src_Religious-Practice_1638,src_Vehicle_696
src_Technical-Scientific-Advance_4564,src_Liturgical-Object_365
src_Idea_2736,src_Business-Leader_2440
src_Artefact_1171,src_Language_4858
src_Business-Leader_429,src_King_3396
src_Religious-Organisation_789,src_Engineer_4551
src_Political-Symbol_4380,src_Economic-Enterprise_4959
src_Geographical-Discovery_4747,src_Musician_1778
src_Artistic-Style_909,src_Uprising_2075
src_Election_1502,src_Conceptual-Object_3478
src_Artefact_2427,src_Religious-Ideology_3175
src_Economic-Symbol_2396,src_Country_4724
src_Cultural-Agreement_156,src_Leader_4243
src_Ethnic-Group_1641,src_Religious-Symbol_2409
src_Economist_287,src_Journal_2489
src_Cleric_4567,src_Psychologist_4381
src_Settlement_3828,src_Abbey_2915
src_Religious-Ideology_166,src_Flavour_2559
src_Liturgical-Object_2847,src_League_2193
src_Animal_1315,src_Flavour_2083
src_Discoverer_3885,src_Ecclesiarch_3642
src_VicodiOI_1477,src_Pamphlet_3830
src_Event_1301,src_Technical-Scientific-Advance_3839
src_Artistic-Style_4971,src_Economic-Symbol_3374
src_Cultural-Organisation_3952,src_Time-Dependent_2173
src_Social-Stratum_4335,src_Period_4564
src_Animal_2753,src_Geographical-Region_2385
src_War_4149,src_Meeting_2475
src_Field-of-Knowledge_502,src_Queen_179
src_Stereotype-Group_1884,src_Fictional-Event_1072
src_Military-Person_1756,src_Painter_941
src_Ship_4123,src_Artefact_1745
src_International-Alliance_2974,src_Village_1699
src_Religious-Organisation_2293,src_Role_3848
src_Composer_2365,src_Economic-Organisation_1739
src_Pastime_3381,src_Ideology_1407
src_Ecclesiarch_4737,src_Sportsman_3748
src_Non-Military-Conflict_4490,src_Economic-Process_3708
src_Diplomat_2110,src_Other-Religious-Person_944
src_Food_1035,src_Scientist_4780
src_Religious-Order_1991,src_Artefact_4227
src_Intellectual-Construct_3164,src_Election_4408
src_King_991,src_Religious-Ideology_4227
src_Masonic-Lodge_4167,src_Role_2197
src_Fictional-Event_2050,src_Food_3624
src_Food_555,src_Uprising_1693
src_Relic_4544,src_Entertainer_83
src_Magnate_3904,src_Political-Symbol_1897
src_Disaster_4514,src_Head-of-Government_4768
src_Minister_1568,src_Animal_1192
src_Country_3339,src_Ritual_37
src_Location-Part-Relation_4240,src_Election_2198
src_Psychologist_4135,src_Educational-Organisation_2355
src_Philosopher_2500,src_Organisation_2072
src_Cultural-Agreement_2334,src_International-Organisation_4442
src_Religious-Movement_3669,src_Water_3332
src_Work-of-Art_1810,src_Environment_4270
src_Economic-Process_662,src_Ideology_1107
src_Emperor_4300,src_Monastery_2102
src_Physician_4818,src_Theologian_4513
src_Cultural-Agreement_1458,src_Architect_4449
src_National-Symbol_2152,src_Environment_345
src_Settlement_2260,src_Philosopher_3049
src_Writing_4215,src_Physician_4426
src_Church-Reformer_2154,src_Commodity_2505
src_Board_3625,src_Military-Organisation_3102
src_Author_1199,src_Painter_1561
src_Social-Group_3131,src_Pastime_2136
src_National-Symbol_1025,src_Church_54
src_Sculptor_1747,src_Geographical-Feature_59
src_Train_3501,src_Social-Stratum_284
src_Geographical-Feature_4017,src_Secular-Movement_3399
src_Philanthropist_2023,src_Time-Dependent_510
src_Diplomat_3406,src_Other-Religious-Person_2125
src_Train_736,src_Saint_2097
src_Minister_3775,src_Disaster_2047
src_Queen_3341,src_Other-Religious-Person_1959
src_Battle_1650,src_Landmark_3955
src_National-Symbol_4975,src_Geographical-Feature_4959
src_Organisation_3079,src_Flavour_4847
src_Abstract-Notion_773,src_Ecclesiarch_87
src_Pastime_3743,src_Fictional-Event_267
src_Ritual_690,src_Publisher_3340
src_Jurist_3848,src_Secular-Ideology_932
src_Settlement_141,src_Representative-Institution_286
src_Disaster_3120,src_Commodity_2261
src_Entertainer_1860,src_Technical-Scientific-Advance_2895
src_King_2261,src_Battle_3205
src_Fictional-Event_911,src_Politician_442
src_Philanthropist_4266,src_Population-Movement_4085
src_Art-Form_2803,src_Artistic-Movement_4485
src_Abbey_4764,src_Natural-Object_4889
src_Dramaturge_1308,src_Time-Dependent-Relation_2529
src_Actor_505,src_Cathedral_4148
src_Clothing_3809,src_Population-Movement_759
src_Architect_4247,src_Geographical-Region_46
src_Queen_787,src_Symbol_4706
src_Train_3755,src_Inventor_863
src_Trade-Association_1229,src_National-Symbol_4153
src_Event_943,src_War_2131
src_League_1205,src_Crime_1019
src_Location_4017,src_Board_2437
src_Economic-Symbol_3289,src_Party_2458
src_Military-Organisation_1498,src_Vehicle_4453
src_Religious-Symbol_3531,src_Economic-Symbol_355
src_Ethnic-Group_4772,src_Inventor_1180
src_Fictional-Event_3933,src_Language_186
src_Language_179,src_Ritual_613
src_Foreign-Minister_2325,src_Work-of-Art_456
src_Author_861,src_Newspaper_4828
src_Intellectual-Construct_1833,src_Abstract-Notion_3558
src_Country_1657,src_Abbey_4248
src_Religious-Symbol_4236,src_Uprising_465
src_Meeting_1747,src_Religious-Leader_3945
src_Pollution_191,src_Saint_1910
src_Inventor_2790,src_Psychologist_4060
src_Religious-Leader_632,src_Liturgical-Object_3284
src_King_312,src_Trades-Union_140
src_Train_2902,src_Religious-Community_3783
src_Church_4537,src_Publisher_2328
src_Time_2849,src_Conceptual-Object_208
src_Theologian_4323,src_Piece-of-Music_2730
src_Secular-Ideology_4270,src_Conductor_975
src_Inventor_4595,src_Secular-Ideology_1572
src_Leader_1465,src_Physician_2828
src_Village_2022,src_Professor_2842
src_Sculpture_1298,src_Ecclesiarch_2951
src_Clerical-Leader_204,src_Painter_1292
src_Architect_1376,src_Cultural-Organisation_4189
src_Military-Unit_4849,src_Church-Reformer_4698
src_Religious-Ideology_1448,src_Cleric_203
src_Politician_2862,src_Magnate_4808
src_Pamphlet_1198,src_Population-Movement_1570
src_Object_1923,src_Author_10
src_Actor_17,src_Field-of-Knowledge_3651
src_Role_944,src_Sculpture_462
src_Inventor_1259,src_Conductor_4018
src_Meeting_3023,src_Meeting_4766
src_Book_2087,src_Technical-Scientific-Advance_1829
src_Sculpture_4204,src_Management-Organisation_4037
src_Role_2153,src_Theologian_4900
src_Liturgical-Object_540,src_Work-of-Art_503
src_Professor_945,src_Train_3288
src_Piece-of-Music_2433,src_Actor_123
src_Ethnic-Group_1831,src_Landmark_4437
src_Object_2515,src_Time-Dependent-Relation_2890
src_Ritual_1296,src_Artist_2930
src_Movement_3672,src_Other-Religious-Leader_942
src_Non-Military-Conflict_983,src_Disease_1885
src_Functionary_2420,src_Country_2110
src_Commodity_3108,src_Economic-Symbol_977
src_Cultural-Organisation_3377,src_Composer_590
src_Animal_1776,src_Individual_2913
src_Monastery_4072,src_Head-of-Government_4825
src_Disease_1518,src_Population-Movement_4716
src_Treaty_4862,src_War_1777
src_Theologian_1788,src_Scandal_2737
src_Abbey_2160,src_Representative-Institution_4962
src_Train_63,src_Pollution_2058
src_International-Alliance_2078,src_Political-Symbol_1596
src_Crime_2066,src_Village_3194
src_Painter_1675,src_Secular-Ideology_1296
src_University_2591,src_FuzzyTemporalInterval_2656
src_Stereotype-Group_1218,src_Secular-Leader_2960
src_War_4859,src_Cleric_1676
src_Life-Event_1010,src_Political-Symbol_4809
src_Jurist_782,src_Time-Dependent-Relation_2863
src_War_2395,src_Art-Form_4753
src_Location-Part-Relation_2320,src_Liturgical-Object_989
src_Person-Role_183,src_Role_2650
src_Trade-Association_4325,src_Trial_1003
src_Uprising_3345,src_Fictional-Event_2559
src_Liturgical-Object_2465,src_Fictional-Person_3114
src_Military-Person_1024,src_Composer_4316
src_Painter_741,src_Pope_2692
src_Organisation_1636,src_Trades-Unionist_4441
src_Architect_2415,src_Person_2652
src_Religious-Organisation_4544,src_Person-Role_4093
src_Emperor_4669,src_Inventor_3016
src_Religious-Movement_2110,src_Trade-Association_2996
src_Economic-Enterprise_258,src_Pollution_3368
src_Relic_3021,src_Geographical-Feature_4642
src_Creator_4903,src_Philanthropist_3341
src_Economic-Symbol_3670,src_Artist_1775
src_Publisher_499,src_Art-Form_1541
src_Individual_1034,src_Object_4107
src_Painter_1747,src_Secular-Movement_3427
src_Religious-Movement_2221,src_Intellectual-Construct_1256
src_Piece-of-Music_4370,src_War_2041
src_Geographical-Discovery_1558,src_Ideology_1509
src_Pastime_625,src_Other-Religious-Person_4767
src_TemporalInterval_2732,src_Landmark_1183
src_Abstract-Notion_2328,src_Social-Stratum_2778
src_Life-Event_2354,src_Monastery_3992
src_Crime_2010,src_Time_2008
src_Religious-Organisation_1187,src_Masonic-Lodge_1282
src_Landmark_2781,src_Disease_4752
src_Astronaut_2366,src_Representative-Institution_1962
src_Composer_1511,src_Author_2613
src_Religious-Leader_1922,src_Jurist_4935
src_Election_1066,src_Illness_1097
src_Functionary_1515,src_Pamphlet_2761
src_Representative-Institution_1736,src_Person_4379
src_Non-Military-Conflict_1987,src_Time-Dependent-Relation_3988
src_Person_1430,src_Dynasty_4723
src_Sculpture_4089,src_Village_1445
src_Organisation_2005,src_Journalist_4043
src_Board_2805,src_Creator_4049
src_Engineer_4220,src_University_4925
src_University_937,src_Village_2866
src_Religious-Organisation_4223,src_Geographical-Discovery_4865
