src_Location_4978,src_Abbey_597
src_VicodiOI_274,src_Military-Organisation_4813
src_Scientist_4500,src_Ritual_1448
src_Cultural-Organisation_3254,src_Role_4955
src_Disaster_1406,src_Intellectual-Construct_1703
src_Intra-State-Group_4264,src_Flavour_1162
src_Public-Oration_392,src_Intra-State-Group_3068
src_Architect_3435,src_Theologian_2935
src_Management-Organisation_3439,src_Person-Role_875
src_Time-Dependent-Relation_1300,src_Geographical-Feature_1212
src_Movement_4914,src_Monastery_1825
src_Secular-Movement_913,src_Scandal_129
src_Scientist_3863,src_Stereotype-Group_171
src_Time-Dependent_955,src_Diplomat_4170
src_Population-Movement_2993,src_Party_1539
src_Technical-Scientific-Advance_799,src_Church_2381
src_Political-Region_4476,src_League_4244
src_Minister_1880,src_Uprising_1562
src_Psychologist_3535,src_Settlement_3899
src_TemporalInterval_3687,src_Representative-Institution_1515
src_Ethnic-Group_4496,src_Ideology_1950
src_Governmental-Organisation_2419,src_Foreign-Minister_3395
src_Scandal_907,src_Journalist_3118
src_International-Alliance_3000,src_Ethnic-Group_1001
src_Building_3579,src_Head-of-Government_4486
src_Pollution_3972,src_League_2468
src_Stereotype-Group_2239,src_Stereotype-Group_3779
src_Minister_525,src_Trade-Association_4093
src_Event_4958,src_Management-Organisation_571
src_Category_1860,src_Flavour_2594
src_Disaster_2330,src_Dramaturge_1464
src_Journal_3444,src_Foreign-Minister_4231
src_Religious-Community_3377,src_Trade-Association_2460
src_Social-Stratum_2458,src_Art-Form_548
src_Religious-Leader_1326,src_Geographer_1301
src_Organisation_1430,src_Fictional-Event_3692
src_Economic-Process_3044,src_Train_584
src_Philosopher_625,src_Train_2017
src_Language_4875,src_League_446
src_Economic-Enterprise_3405,src_Symbol_931
src_Ideology_4816,src_Discoverer_4203
src_Geographical-Region_4632,src_Public-Oration_2504
src_Public-Oration_3745,src_Author_2284
src_Head-of-State_2720,src_Idea_890
src_Prince_4374,src_Geographical-Discovery_4454
src_Artefact_1751,src_Newspaper_1798
src_Election_4577,src_Cleric_3692
src_Cultural-Organisation_3544,src_Political-Organisation_4721
src_Person-Role_3526,src_Clothing_1407
src_Technical-Scientific-Advance_4072,src_Scientific-Instrument_2747
src_Geographical-Discovery_4083,src_Astronaut_3477
src_Social-Stratum_1469,src_TemporalInterval_1125
src_Scientist_2945,src_Monastery_3500
src_Philosopher_3562,src_Ecclesiarch_1516
src_Other-Religious-Leader_1680,src_Religious-Movement_4373
src_Composer_4704,src_Politician_133
src_Disaster_4886,src_Trade-Association_3187
src_Physician_1846,src_Religious-Movement_3129
src_Clerical-Leader_4969,src_Event_4587
src_Relic_1770,src_Person_928
src_Religious-Symbol_4007,src_Pope_884
src_Badge_4997,src_Physician_607
src_Composer_4997,src_Role_1766
src_Secular-Leader_1587,src_Building_404
src_Religious-Movement_2189,src_Philanthropist_3540
src_Pollution_4000,src_International-Organisation_3070
src_Scandal_3365,src_Train_2468
src_Masonic-Lodge_1811,src_Disaster_1439
src_Discoverer_542,src_Cultural-Organisation_1755
src_Symbol_1942,src_Political-Organisation_4955
src_Cleric_1818,src_Artistic-Movement_4395
src_Discoverer_2595,src_Clothing_208
src_Time_2157,src_Musician_4678
src_International-Organisation_2712,src_Vehicle_3950
src_Intellectual-Movement_1853,src_Sculptor_89
src_Pope_1820,src_Disaster_758
src_Cultural-Agreement_2466,src_Movement_4228
src_Natural-Object_1911,src_Trial_4197
src_City_4390,src_Religious-Community_1303
src_Cleric_261,src_Secular-Movement_4095
src_Illness_4780,src_Military-Organisation_516
src_Magnate_3211,src_Public-Oration_3494
src_Train_1692,src_Business-Leader_1857
src_Head-of-Government_4848,src_Legislation_3034
src_Engineer_2949,src_Economic-Process_3324
src_Abbey_3645,src_Life-Event_2631
src_Jurist_706,src_Commodity_855
src_Head-of-State_3789,src_Journal_268
src_Psychologist_3334,src_Sportsman_4283
src_Role_2189,src_Illness_2656
src_Artistic-Movement_4519,src_Pope_2766
src_Ideology_1404,src_Actor_1925
src_Newspaper_1789,src_Trial_1567
src_Emperor_4396,src_Trades-Union_311
src_Foreign-Minister_1876,src_Ethnic-Group_2126
src_Dancer_1230,src_King_67
src_Jurist_4661,src_Actor_871
src_Publisher_1970,src_Other-Religious-Leader_1970
src_Piece-of-Music_4881,src_Representative-Institution_4309
src_Astronaut_1516,src_Church-Reformer_3917
src_Emperor_2926,src_Flavour_3200
src_Masonic-Lodge_1711,src_Jurist_2328
src_Religious-Movement_1918,src_Country_2065
src_Religious-Organisation_3782,src_Theologian_4281
src_Population-Movement_3703,src_Military-Person_3179
src_Actor_4701,src_Creator_1335
src_Social-Group_998,src_Sculpture_2874
src_Sculpture_1180,src_Ideology_2893
src_Period-in-Office_1434,src_Crime_348
src_Relic_3452,src_Political-Symbol_4630
src_Animal_1423,src_Religious-Symbol_1188
src_Geographical-Discovery_2007,src_Religious-Symbol_3672
src_Discoverer_3151,src_Public-Oration_2388
src_Intellectual-Movement_1483,src_Technical-Scientific-Advance_1971
src_Secular-Leader_826,src_Military-Person_1776
src_Queen_1647,src_Non-Military-Conflict_4969
src_Non-Military-Conflict_3727,src_Public-Oration_4271
src_Illness_3117,src_Ritual_2501
src_Commodity_3232,src_Cultural-Agreement_3155
src_Period-in-Office_4590,src_Artist_3102
src_Board_722,src_Military-Person_2221
src_Saint_1112,src_Scientist_4114
src_Abstract-Notion_4178,src_Period_3492
src_Intellectual-Construct_2563,src_Religious-Ideology_533
src_Military-Organisation_3576,src_Painting_4381
src_Food_294,src_Intellectual-Construct_4346
src_Head-of-Government_1455,src_Representative-Institution_4233
src_Fictional-Event_2255,src_Language_118
src_Geographer_4258,src_Trade-Association_2547
src_Economic-Enterprise_4984,src_Architect_521
src_Conceptual-Object_3664,src_Population-Movement_1745
src_Population-Movement_362,src_Vehicle_3301
src_Uprising_4049,src_Masonic-Lodge_1001
src_Disaster_885,src_Cultural-Agreement_303
src_Religious-Order_3039,src_Pamphlet_3123
src_Intellectual-Movement_4213,src_Measurable-Trend_2291
src_Organisation_4325,src_Artistic-Style_4266
src_Clerical-Leader_3095,src_Other-Religious-Person_4771
src_Pastime_2771,src_Ethnic-Group_812
src_Trades-Union_4985,src_Sportsman_3470
src_Representative-Institution_1215,src_Actor_607
src_Governmental-Organisation_2981,src_Political-Symbol_2114
src_Intellectual-Movement_2668,src_Structure_4188
src_Ethnic-Group_2893,src_Artist_100
src_Individual_1519,src_Foreign-Minister_3534
src_Actor_2960,src_Liturgical-Object_4027
src_Sculptor_732,src_Election_89
src_Business-Leader_2667,src_Train_4643
src_Secular-Movement_2405,src_Battle_4021
src_Other-Religious-Person_4281,src_Jurist_3758
src_Structure_99,src_Social-Stratum_4697
src_Educational-Organisation_787,src_Religious-Ideology_3138
src_Diplomat_3154,src_Head-of-State_4570
src_Physician_2872,src_Period-in-Office_2543
src_Dancer_1025,src_Religious-Leader_4395
src_Saint_4062,src_Political-Region_4447
src_Time-Dependent_3007,src_Religious-Ideology_573
src_Legislation_1110,src_Pastime_1455
src_Battle_943,src_National-Symbol_3710
src_Field-of-Knowledge_3819,src_Ship_4458
src_Magnate_492,src_National-Symbol_1803
src_Sportsman_1595,src_Crime_1378
src_Theologian_4901,src_Ecclesiarch_80
src_Trades-Unionist_604,src_Non-Military-Conflict_3928
src_Religious-Community_3353,src_Economic-Enterprise_1451
src_Religious-Leader_2616,src_Church_1737
src_Work-of-Art_2188,src_Trial_4030
src_Meeting_761,src_Actor_3777
src_Geographer_2632,src_Intellectual-Movement_468
src_Discoverer_2525,src_Film-Maker_1160
src_Board_164,src_Location-Part-Relation_97
src_Queen_2970,src_Criminal_2794
src_Religious-Community_2248,src_Non-Military-Conflict_4020
src_Functionary_4274,src_Pollution_4824
src_Foreign-Minister_3742,src_Religious-Movement_399
src_Musician_2536,src_Sculpture_4745
src_Ritual_3242,src_Conceptual-Object_2210
src_Pamphlet_641,src_Ethnic-Group_654
src_Cleric_4715,src_Secular-Ideology_709
src_Dynasty_612,src_Representative-Institution_3159
src_Food_1535,src_Magnate_1260
src_Minister_1041,src_Secular-Movement_1072
src_Vehicle_786,src_Religious-Symbol_1970
src_Pastime_4741,src_Scientific-Instrument_152
src_Relic_1663,src_Diplomat_2657
src_Prince_148,src_Individual_2830
src_Event_4389,src_Entertainer_4446
src_Pope_141,src_Time-Dependent-Relation_2668
src_Cleric_4067,src_Public-Oration_3943
src_Actor_882,src_Social-Group_3542
src_Church_1611,src_Election_3462
src_Inventor_52,src_Scientist_2945
src_Crime_490,src_Book_4405
src_Work-of-Art_4626,src_Non-Military-Conflict_2694
src_Queen_438,src_Clothing_641
src_Movement_4387,src_Geographical-Discovery_1110
src_Governmental-Organisation_1486,src_Psychologist_4408
src_Time_1998,src_Period-in-Office_117
src_Measurable-Trend_1677,src_Idea_1933
src_Disaster_3441,src_Political-Region_1664
src_Category_239,src_Object_3457
src_Artistic-Movement_39,src_Stereotype-Group_849
src_Author_3730,src_Religious-Movement_2633
src_Technical-Scientific-Advance_1112,src_Painter_2352
src_Cleric_694,src_Other-Religious-Person_2948
src_Intellectual-Movement_2076,src_Vehicle_3097
src_Religious-Leader_4637,src_Illness_2107
src_Idea_2687,src_Queen_218
src_Religious-Ideology_3731,src_Party_4185
src_Life-Event_1199,src_Movement_987
src_Economic-Enterprise_886,src_Engineer_1187
src_Business-Leader_3889,src_Piece-of-Music_3422
src_Abstract-Notion_3902,src_Economic-Symbol_383
src_Journal_535,src_Political-Organisation_1862
src_Economic-Symbol_2686,src_Landmark_4758
src_Intellectual-Construct_1292,src_Geographical-Region_3545
src_Building_665,src_Economic-Enterprise_4099
src_Religious-Movement_3381,src_Magnate_1360
src_Organisation_4173,src_Structure_531
src_Political-Organisation_745,src_Pastime_2964
src_Theologian_483,src_Sculptor_2836
src_Disaster_1850,src_Field-of-Knowledge_3136
src_Minister_4828,src_Movement_4440
src_Physician_3442,src_Idea_2499
src_Sportsman_1509,src_Art-Form_1721
src_Time_3214,src_International-Organisation_1116
src_Intellectual-Construct_891,src_Abstract-Notion_1956
src_Artistic-Movement_4966,src_Writing_4134
src_Piece-of-Music_2815,src_Entertainer_816
src_Abstract-Notion_410,src_Management-Organisation_4731
src_Religious-Leader_1635,src_Party_2590
src_Disaster_3270,src_Discoverer_1091
src_Flavour_4283,src_Location_1984
src_Religious-Leader_2550,src_Military-Person_1436
src_Painting_4093,src_Uprising_1803
src_Person_4610,src_Dynasty_928
src_Social-Stratum_2296,src_Religious-Leader_1438
src_Abbey_2379,src_Geographer_4596
src_Conductor_1696,src_Management-Organisation_3619
src_Entertainer_627,src_Criminal_4717
src_Natural-Object_656,src_Object_4731
src_Minister_257,src_VicodiOI_4770
src_Location-Part-Relation_1845,src_Language_244
src_Entertainer_3242,src_Foreign-Minister_4895
src_Symbol_4090,src_Journalist_3604
src_Creator_168,src_Religious-Order_2934
src_Inventor_3614,src_International-Organisation_2724
src_International-Organisation_3039,src_Train_3453
src_Conductor_2231,src_Clerical-Leader_4383
src_Intra-State-Group_922,src_Trades-Unionist_772
src_Economist_3906,src_Food_394
src_Secular-Leader_3970,src_Treaty_1221
src_Economic-Organisation_407,src_Geographical-Discovery_1724
src_Uprising_3255,src_Treaty_3684
src_Scientist_4161,src_Fictional-Event_3989
src_Art-Form_2820,src_Other-Religious-Leader_3215
src_Geographical-Region_4796,src_Fictional-Person_4472
src_Foreign-Minister_1198,src_Life-Event_3309
src_Clerical-Leader_4509,src_Newspaper_1746
src_City_509,src_International-Alliance_2376
src_King_2533,src_Event_4290
src_Social-Stratum_2546,src_Geographical-Feature_20
src_Military-Person_2518,src_Food_4257
src_Language_3895,src_Building_103
src_Newspaper_1283,src_Water_1169
src_Scientist_2113,src_Religious-Organisation_1185
src_Role_1220,src_City_816
src_Religious-Community_1689,src_Religious-Practice_307
src_Economic-Enterprise_3951,src_Geographer_4107
src_Masonic-Lodge_814,src_Clerical-Leader_3666
src_Language_2015,src_Movement_2301
src_Scandal_2556,src_Animal_3146
src_Non-Military-Conflict_3761,src_Intellectual-Movement_1151
src_Conceptual-Object_1191,src_Cathedral_1708
src_University_1378,src_Animal_1647
src_Economic-Enterprise_1496,src_Trial_1602
src_Treaty_49,src_Secular-Movement_659
src_Religious-Community_3718,src_National-Symbol_4712
src_Clothing_675,src_Ship_1052
src_Meeting_3734,src_Ethnic-Group_99
src_FuzzyTemporalInterval_3193,src_Board_2102
src_Ecclesiarch_1612,src_Religious-Practice_3779
src_Clerical-Leader_4067,src_Military-Organisation_3812
src_Entertainer_1751,src_Economic-Process_1210
src_Trades-Union_816,src_Location-Part-Relation_86
src_Newspaper_2024,src_Vehicle_1075
src_Time_595,src_Criminal_1076
src_Governmental-Organisation_810,src_Religious-Movement_4070
src_Location-Part-Relation_2159,src_Political-Organisation_793
src_Musician_107,src_Jurist_2600
src_Ethnic-Group_4147,src_Piece-of-Music_1746
src_Person_2082,src_Conceptual-Object_3301
src_Relic_1335,src_Author_4999
src_Legislation_3054,src_Artist_1688
src_Environment_4381,src_Philosopher_4271
src_Politician_4581,src_Battle_1719
src_Movement_4656,src_Meeting_973
src_Natural-Object_4729,src_Sportsman_3377
src_International-Organisation_4231,src_Actor_2527
src_Newspaper_1580,src_Economic-Organisation_2329
src_Geographer_2162,src_Governmental-Organisation_19
src_Location_3749,src_FuzzyTemporalInterval_3386
src_Film-Maker_1772,src_Head-of-State_4353
src_Astronaut_224,src_Field-of-Knowledge_4170
src_Sportsman_3727,src_Language_718
src_Art-Form_1354,src_Pastime_281
src_Scandal_1426,src_Disease_261
src_Settlement_2890,src_Non-Military-Conflict_3649
src_Writing_1558,src_Philosopher_4573
src_Psychologist_4313,src_Criminal_2885
src_Economic-Enterprise_3180,src_Secular-Movement_4863
src_Writing_3970,src_Dramaturge_4907
src_Foreign-Minister_2120,src_Natural-Object_2831
src_Ideology_874,src_Economic-Process_2108
src_Scientist_1897,src_Geographer_4584
src_Person_1496,src_Person_1633
src_Religious-Ideology_3134,src_Leader_1290
src_Economic-Symbol_758,src_Social-Stratum_1637
src_League_449,src_Secular-Ideology_2469
src_Magnate_2758,src_Location-Part-Relation_2679
src_War_3071,src_Philanthropist_2285
src_Event_1197,src_Religious-Organisation_3742
src_Geographical-Feature_1670,src_Non-Military-Conflict_4293
src_Author_3386,src_Composer_1685
src_Election_1174,src_Settlement_3950
src_Creator_335,src_Population-Movement_2406
src_Pamphlet_336,src_Person-Role_2927
src_Train_2655,src_Sculpture_32
src_Head-of-State_1281,src_Social-Stratum_4539
src_Book_4270,src_Masonic-Lodge_1067
src_Field-of-Knowledge_3911,src_Trial_2784
src_VicodiOI_3860,src_Trade-Association_1353
src_Period-in-Office_962,src_Emperor_4268
src_Geographical-Discovery_865,src_Abstract-Notion_3037
src_Artistic-Movement_1028,src_Sportsman_4096
src_Person_2034,src_Criminal_2268
src_Trades-Unionist_1441,src_Ideology_4551
src_Discoverer_1282,src_Sultan_744
src_Time-Dependent-Relation_959,src_Movement_109
src_Scientific-Instrument_2825,src_Election_4809
src_Social-Stratum_3135,src_Secular-Ideology_2705
src_League_3768,src_Painter_4108
src_Work-of-Art_697,src_Clothing_2965
src_Physician_3219,src_Clothing_2558
src_Water_67,src_Educational-Organisation_2475
src_Building_53,src_Psychologist_1672
src_Social-Group_3907,src_Engineer_359
src_Church_4886,src_Fictional-Person_3594
src_Business-Leader_4392,src_Person_4585
src_FuzzyTemporalInterval_1120,src_Politician_953
src_Time-Dependent-Relation_1132,src_Economic-Process_4730
src_Trade-Association_4173,src_Foreign-Minister_4650
src_Military-Person_2996,src_Ecclesiarch_3835
src_Secular-Ideology_1546,src_Economic-Enterprise_4022
src_Writing_2222,src_Economist_2963
src_Leader_1047,src_Piece-of-Music_2207
src_Location-Part-Relation_1825,src_Abstract-Notion_1871
src_Engineer_3173,src_Armament_2927
src_Architect_824,src_Ship_4122
src_Fictional-Person_4197,src_Piece-of-Music_2277
src_Language_2663,src_Clerical-Leader_1668
src_Secular-Ideology_2223,src_Fictional-Event_3200
src_Religious-Leader_4684,src_Newspaper_2548
src_Other-Religious-Person_4136,src_Trades-Unionist_3611
src_Pollution_3070,src_Religious-Organisation_2273
src_Trade-Association_1658,src_Trades-Unionist_2450
src_International-Organisation_3545,src_Relic_3258
src_Armament_1016,src_Scientific-Instrument_1145
src_Board_1456,src_Economic-Process_554
src_Ecclesiarch_918,src_Philanthropist_4889
src_Prince_4425,src_Diplomat_2720
src_Dynasty_4493,src_Secular-Movement_3108
src_Election_204,src_Political-Organisation_1168
src_Secular-Ideology_2332,src_Monastery_3878
src_Technical-Scientific-Advance_436,src_Cleric_4973
src_Person_3223,src_Engineer_2100
src_Animal_3907,src_Secular-Leader_329
src_Badge_4804,src_Scientist_4622
src_Management-Organisation_3802,src_Writing_1920
src_Life-Event_449,src_Scientist_2246
src_Stereotype-Group_4742,src_Management-Organisation_4923
src_Military-Person_4527,src_Religious-Practice_4159
src_Vehicle_1763,src_Population-Movement_2680
src_Conductor_3721,src_Landmark_2401
src_Time-Dependent_1845,src_Architect_2908
src_Badge_4341,src_Other-Religious-Person_1265
src_Clerical-Leader_385,src_Dramaturge_3747
src_Church-Reformer_3409,src_Religious-Symbol_563
src_Location_2457,src_Population-Movement_388
src_Piece-of-Music_479,src_Head-of-Government_82
src_Disease_2068,src_Economic-Organisation_1527
src_Physician_673,src_Art-Form_875
src_Physician_2849,src_Economic-Enterprise_808
src_Film-Maker_4732,src_Role_3960
src_Psychologist_4957,src_Political-Region_3531
src_Architect_2849,src_Business-Leader_3320
src_VicodiOI_1463,src_Uprising_4591
src_Author_1663,src_Election_4473
src_Party_107,src_Leader_2149
src_Time_3226,src_Board_4841
src_Pastime_4907,src_Work-of-Art_2296
src_Clothing_3007,src_Head-of-Government_805
src_Stereotype-Group_2375,src_Astronaut_2357
src_Election_916,src_National-Symbol_3410
src_Food_3366,src_Intellectual-Construct_4930
src_Intra-State-Group_724,src_TemporalInterval_474
src_Environment_1642,src_Representative-Institution_4248
src_Secular-Leader_3281,src_Composer_4948
src_Structure_3024,src_Secular-Leader_538
src_Political-Organisation_784,src_Inventor_3702
