src_Religious-Organisation_1208,src_Politician_919
src_Ritual_319,src_Trades-Unionist_4839
src_Film-Maker_1703,src_Train_1899
src_National-Symbol_1706,src_Entertainer_1932
src_Clothing_1898,src_Other-Religious-Leader_2380
src_Political-Region_579,src_Author_2772
src_Secular-Movement_254,src_Military-Person_557
src_Religious-Community_4237,src_Functionary_1565
src_Emperor_4065,src_Clothing_750
src_Head-of-Government_4255,src_Time_385
src_Badge_2089,src_Settlement_1218
src_War_176,src_Period-in-Office_3088
src_Natural-Object_1576,src_Pastime_859
src_Book_292,src_Event_2850
src_Astronaut_416,src_War_3753
src_Business-Leader_1709,src_War_4460
src_Work-of-Art_2046,src_Ideology_3434
src_Management-Organisation_1906,src_Ship_48
src_Pamphlet_3339,src_Ethnic-Group_4760
src_Scientist_3403,src_Individual_1535
src_Saint_1846,src_Village_4856
src_Time-Dependent-Relation_4154,src_Criminal_1216
src_Liturgical-Object_1522,src_Intellectual-Movement_895
src_Ethnic-Group_4923,src_Object_1439
src_Scandal_1430,src_Sculptor_3189
src_Philanthropist_1836,src_Church_3217
src_Pollution_3856,src_International-Organisation_3411
src_Magnate_3285,src_Election_2092
src_Pamphlet_872,src_Dramaturge_286
src_Object_3409,src_Church_457
src_Illness_3163,src_Religious-Practice_4195
src_Secular-Movement_2395,src_Object_1867
src_Social-Group_1453,src_Cultural-Organisation_4995
src_Cultural-Organisation_4225,src_Village_1671
src_Ethnic-Group_717,src_City_1790
src_Organisation_2028,src_Military-Organisation_1332
src_Religious-Order_916,src_Settlement_89
src_Person_2261,src_Intellectual-Movement_4106
src_Train_30,src_Church-Reformer_3562
src_Religious-Movement_1769,src_Criminal_4484
src_Entertainer_3454,src_Cathedral_328
src_Author_686,src_Engineer_1472
src_Publisher_3230,src_Country_2173
src_Professor_3483,src_Emperor_4067
src_Board_3308,src_Election_3526
src_Object_4675,src_Person_2615
src_Religious-Movement_414,src_Water_4743
src_Badge_3578,src_Queen_1966
src_Work-of-Art_1631,src_Writing_2088
src_Newspaper_3374,src_Building_174
src_Cultural-Organisation_2102,src_War_2788
src_Social-Group_1542,src_Leader_2036
src_Actor_3270,src_Environment_3071
src_VicodiOI_3550,src_Pastime_1795
src_Trades-Union_280,src_Food_2349
src_Minister_4185,src_Abbey_1836
src_Non-Military-Conflict_3594,src_Psychologist_3040
src_Measurable-Trend_1165,src_Legislation_253
src_Religious-Practice_355,src_Role_4608
src_Disaster_514,src_Painting_1492
src_Social-Stratum_2484,src_Inventor_4793
src_Flavour_1931,src_Engineer_4859
src_Sportsman_1216,src_Battle_1346
src_Time-Dependent-Relation_938,src_Role_299
src_Economic-Process_548,src_Field-of-Knowledge_2698
src_Relic_4591,src_Technical-Scientific-Advance_1506
src_Meeting_3767,src_Landmark_1163
src_Ideology_2546,src_Economic-Symbol_1095
src_Field-of-Knowledge_3810,src_Scandal_2273
src_Commodity_4548,src_Trades-Unionist_1514
src_Artist_4905,src_Abbey_2474
src_Time_26,src_National-Symbol_2423
src_Period_3752,src_Individual_28
src_Vehicle_3785,src_Cultural-Agreement_1009
src_Cleric_4831,src_Location_3747
src_Religious-Order_682,src_Foreign-Minister_1537
src_Language_4830,src_Pollution_1706
src_Time-Dependent-Relation_4791,src_Secular-Movement_3365
src_Population-Movement_1072,src_Fictional-Event_319
src_Trial_4244,src_Philanthropist_3891
src_Life-Event_4660,src_Governmental-Organisation_4177
src_Governmental-Organisation_2886,src_Cleric_2462
src_Discoverer_2311,src_Time_3155
src_Prince_319,src_Economic-Enterprise_885
src_Artefact_154,src_Public-Oration_3664
src_Meeting_3895,src_Secular-Ideology_1776
src_Leader_58,src_Social-Group_4790
src_Professor_3188,src_Psychologist_3980
src_Piece-of-Music_4450,src_Economic-Process_485
src_Non-Military-Conflict_4755,src_Discoverer_4980
src_Engineer_3770,src_Minister_2351
src_Fictional-Event_3996,src_Idea_3415
src_Object_3515,src_Engineer_2519
src_Secular-Ideology_689,src_Religious-Organisation_2983
src_Public-Oration_2920,src_Other-Religious-Leader_1180
src_Psychologist_4046,src_Other-Religious-Leader_3061
src_Management-Organisation_2367,src_Artistic-Style_1829
src_Geographical-Region_4442,src_Philanthropist_4920
src_Village_61,src_Artefact_4323
src_Clothing_1477,src_Food_1053
src_Movement_2397,src_Secular-Leader_3340
src_Discoverer_4247,src_Stereotype-Group_2557
src_Other-Religious-Person_4953,src_Crime_4572
src_Disaster_2647,src_Water_260
src_Head-of-State_3735,src_Religious-Order_3067
src_Masonic-Lodge_2433,src_Criminal_4317
src_Pamphlet_1428,src_Emperor_1676
src_Publisher_4926,src_Food_2889
src_Inventor_4076,src_Discoverer_2393
src_Abstract-Notion_1823,src_Religious-Order_3343
src_Theologian_3888,src_Religious-Symbol_1362
src_Cultural-Agreement_3346,src_Time-Dependent-Relation_3338
src_Treaty_1493,src_Location-Part-Relation_3813
src_Pamphlet_3123,src_Governmental-Organisation_1136
src_Artistic-Style_571,src_Movement_4244
src_Foreign-Minister_4372,src_Management-Organisation_4887
src_Scientist_4739,src_Time-Dependent-Relation_2420
src_Symbol_93,src_Jurist_4224
src_Relic_1920,src_Ecclesiarch_2546
src_Country_1339,src_City_1574
src_Board_526,src_Geographer_373
src_Badge_4293,src_Board_4653
src_Intellectual-Construct_4622,src_Economic-Organisation_209
src_TemporalInterval_1913,src_Military-Unit_501
src_FuzzyTemporalInterval_1903,src_Period_1920
src_Economist_4787,src_Sculptor_4125
src_Emperor_4854,src_Flavour_3584
src_Period-in-Office_703,src_Time-Dependent_3562
src_Physician_3623,src_Religious-Symbol_1017
src_Trial_3297,src_Party_1296
src_Social-Group_4488,src_Liturgical-Object_1174
src_Country_1220,src_Geographer_2005
src_Film-Maker_1132,src_Artist_153
src_Head-of-Government_2423,src_Functionary_4138
src_Journalist_2230,src_Illness_1440
src_Newspaper_4321,src_Technical-Scientific-Advance_3419
src_Political-Symbol_3057,src_Politician_3396
src_Astronaut_4253,src_Train_2100
src_Painting_2703,src_Scandal_2503
src_Philanthropist_1710,src_FuzzyTemporalInterval_3435
src_VicodiOI_3886,src_Economist_3859
src_Astronaut_692,src_Painting_2587
src_Category_2275,src_Dramaturge_2383
src_Religious-Organisation_77,src_Astronaut_4620
src_Role_1515,src_Cathedral_3787
src_Astronaut_4517,src_Population-Movement_4141
src_Dynasty_3637,src_Religious-Organisation_3568
src_Language_1141,src_Secular-Ideology_3021
src_Pollution_2785,src_Environment_634
src_Idea_3375,src_Animal_4163
src_Educational-Organisation_675,src_Religious-Practice_4664
src_Field-of-Knowledge_3527,src_Fictional-Person_4658
src_Masonic-Lodge_4984,src_Time_3232
src_Stereotype-Group_4171,src_Astronaut_4937
src_Organisation_1686,src_Author_141
src_Armament_1116,src_Physician_4101
src_Diplomat_2184,src_Idea_4435
src_Inventor_2971,src_Language_3350
src_Film-Maker_4976,src_Criminal_4662
src_Magnate_2116,src_Political-Region_2617
src_Legislation_803,src_Entertainer_2800
src_Professor_2925,src_Prince_3650
src_Natural-Object_3304,src_University_1570
src_Intellectual-Construct_55,src_Settlement_3119
src_Political-Organisation_632,src_Technical-Scientific-Advance_2736
src_Governmental-Organisation_1372,src_Battle_34
src_Pollution_3759,src_Vehicle_615
src_Religious-Community_3703,src_Saint_805
src_Prince_1057,src_Location_56
src_Head-of-State_3534,src_Person-Role_1085
src_Educational-Organisation_1461,src_Public-Oration_1044
src_Jurist_35,src_Writing_696
src_Ecclesiarch_4989,src_Philanthropist_1359
src_Representative-Institution_1622,src_Pollution_1817
src_Journalist_4148,src_Board_1695
src_Religious-Practice_4876,src_Crime_3897
src_Musician_3286,src_Governmental-Organisation_2091
src_Social-Group_3707,src_Relic_2429
src_Church-Reformer_2202,src_Entertainer_3470
src_Settlement_2843,src_Location_308
src_Theologian_3315,src_Newspaper_411
src_Stereotype-Group_2997,src_National-Symbol_3400
src_Population-Movement_4618,src_Pamphlet_4136
src_Trade-Association_1687,src_Discoverer_4842
src_Location-Part-Relation_4653,src_Object_3549
src_Period_1294,src_Badge_1079
src_Musician_1739,src_Business-Leader_2260
src_Foreign-Minister_443,src_Artistic-Style_4919
src_Measurable-Trend_2125,src_Author_2896
src_Period-in-Office_3246,src_Legislation_370
src_Artefact_1966,src_Life-Event_4199
src_Pollution_4229,src_Treaty_979
src_Event_860,src_Organisation_802
src_Church-Reformer_4317,src_Abbey_1975
src_Train_1580,src_Pastime_490
src_Battle_2767,src_Astronaut_404
src_Geographical-Discovery_2825,src_Animal_4034
src_Religious-Ideology_1316,src_Technical-Scientific-Advance_4772
src_Village_4924,src_Economic-Organisation_4401
src_Theologian_3225,src_Time-Dependent_4625
src_Structure_4325,src_Location_46
src_Relic_1980,src_Military-Person_2904
src_Vehicle_4736,src_Actor_3796
src_Food_4916,src_Pollution_4224
src_Physician_4393,src_Clerical-Leader_3653
src_Business-Leader_1708,src_Badge_4018
src_Sculpture_3416,src_Landmark_4817
src_League_1408,src_Illness_760
src_Building_1173,src_Jurist_1270
src_Organisation_1461,src_Educational-Organisation_2487
src_Representative-Institution_1597,src_Geographer_2238
src_Measurable-Trend_869,src_Head-of-Government_3463
src_Religious-Symbol_657,src_Field-of-Knowledge_2534
src_Architect_3217,src_International-Organisation_223
src_Abstract-Notion_1630,src_Meeting_1843
src_Settlement_2316,src_Intra-State-Group_531
src_Artistic-Movement_1263,src_Cultural-Organisation_1956
src_Political-Region_1646,src_Journalist_3552
src_Military-Organisation_4301,src_Military-Unit_533
src_Scandal_1478,src_Conceptual-Object_540
src_Animal_175,src_League_4936
src_Church_2694,src_Engineer_3424
src_Pollution_4025,src_Scandal_11
src_Flavour_4291,src_Social-Group_3623
src_Church-Reformer_1897,src_Water_1662
src_League_4794,src_Work-of-Art_358
src_Scandal_4428,src_Other-Religious-Person_4676
src_Other-Religious-Person_4508,src_Church_3292
src_Disaster_2581,src_Military-Unit_3319
src_Geographical-Feature_4146,src_Representative-Institution_4273
src_Professor_3806,src_Meeting_573
src_Animal_664,src_Publisher_2384
src_Environment_1861,src_Cultural-Organisation_2271
src_Political-Region_1630,src_Person-Role_2974
src_Dynasty_4064,src_War_4638
src_Inventor_3954,src_Ethnic-Group_1650
src_Emperor_1072,src_Relic_1951
src_Ship_4318,src_Psychologist_4669
src_Natural-Object_273,src_Musician_4774
src_Abstract-Notion_1368,src_Food_3465
src_Building_3744,src_Person-Role_3179
src_Ecclesiarch_1132,src_Monastery_3868
src_Technical-Scientific-Advance_2059,src_Actor_217
src_Geographer_1820,src_Artefact_3411
src_Economic-Organisation_1076,src_Professor_4468
src_Business-Leader_1744,src_Category_169
src_Country_3102,src_Economic-Process_4424
src_Country_3038,src_Economic-Process_1223
src_Country_3350,src_Economic-Organisation_806
src_Person_506,src_Object_2875
src_Pollution_4211,src_Diplomat_2545
src_Religious-Community_526,src_Governmental-Organisation_1603
src_Village_1685,src_Sculpture_1394
src_Business-Leader_4035,src_Illness_2217
src_Trades-Unionist_1449,src_Military-Organisation_1
src_Structure_4310,src_Religious-Movement_3630
src_Village_4267,src_Art-Form_3981
src_Musician_923,src_Board_4384
src_Geographical-Region_3505,src_Intellectual-Construct_3752
src_King_605,src_Trades-Union_3926
src_Conceptual-Object_3815,src_Disease_1894
src_Stereotype-Group_108,src_Artistic-Style_1080
src_Business-Leader_1869,src_Art-Form_3492
src_Religious-Order_300,src_Minister_4409
src_City_2650,src_Painting_2
src_Ritual_76,src_Business-Leader_4783
src_War_2932,src_Economic-Organisation_947
src_Election_2140,src_Language_807
src_Fictional-Event_4365,src_Saint_74
src_Scandal_125,src_Commodity_1035
src_Clothing_3231,src_Cultural-Organisation_2669
src_Period-in-Office_4701,src_Flavour_2813
src_Architect_3104,src_Dancer_2395
src_Cathedral_632,src_Location_235
src_Relic_1191,src_Cleric_103
src_Jurist_551,src_Fictional-Event_4179
src_Astronaut_2924,src_Other-Religious-Person_4708
src_Work-of-Art_1724,src_Trade-Association_3013
src_Religious-Practice_1387,src_Secular-Ideology_4168
src_Piece-of-Music_3355,src_War_4622
src_National-Symbol_4777,src_Measurable-Trend_3523
src_Disease_4555,src_Period-in-Office_2961
src_Period_3133,src_Field-of-Knowledge_1551
src_Intellectual-Construct_2066,src_Artist_4205
src_Economic-Symbol_3120,src_Meeting_3375
src_Journalist_1788,src_King_4500
src_Military-Organisation_4077,src_Actor_2329
src_Crime_733,src_Theologian_2415
src_Pollution_2201,src_Church_782
src_Pastime_2385,src_King_548
src_Liturgical-Object_3643,src_International-Organisation_3631
src_Period_2186,src_Work-of-Art_4690
src_Church-Reformer_4756,src_Church_4207
src_Secular-Ideology_2082,src_Artistic-Style_4185
src_Individual_1408,src_Military-Unit_2101
src_Political-Organisation_3540,src_Uprising_437
src_Theologian_4459,src_Art-Form_2936
src_Functionary_1623,src_Artefact_2418
src_Water_3413,src_Train_4299
src_Writing_1130,src_Psychologist_2662
src_Animal_1950,src_Psychologist_2464
src_Magnate_1505,src_Religious-Leader_3339
src_Newspaper_3865,src_Food_3927
src_Disease_3462,src_Stereotype-Group_2380
src_Philanthropist_3285,src_Train_1918
src_King_4536,src_Painting_132
src_TemporalInterval_990,src_Secular-Movement_2111
src_Religious-Practice_1743,src_Religious-Community_2580
src_Pope_2864,src_Relic_3359
src_Dynasty_3429,src_Discoverer_4356
src_Head-of-Government_3724,src_Population-Movement_3642
src_Politician_2038,src_Location-Part-Relation_391
src_Secular-Ideology_833,src_Cleric_2602
src_Armament_3848,src_Pamphlet_4585
src_Meeting_4836,src_Clerical-Leader_2591
src_Conductor_1267,src_Emperor_1609
src_Newspaper_1927,src_Military-Person_1062
src_Dramaturge_1546,src_Sportsman_4953
src_Journalist_1573,src_Economic-Enterprise_4356
src_Geographical-Feature_3440,src_Military-Person_2667
src_War_2203,src_Time_4274
src_Author_3131,src_National-Symbol_1899
src_Scientist_4889,src_Political-Region_3568
src_Clerical-Leader_1932,src_Symbol_3441
src_Composer_2703,src_Measurable-Trend_2611
src_Queen_4445,src_Minister_3726
src_Film-Maker_3128,src_Inventor_3745
src_Secular-Leader_1969,src_Measurable-Trend_4843
src_Economic-Symbol_473,src_Language_4656
src_Stereotype-Group_206,src_Scandal_4855
src_Dynasty_1850,src_Leader_2933
src_Individual_1758,src_Party_4256
src_Composer_947,src_Inventor_289
src_Discoverer_4513,src_Pollution_4998
src_Country_744,src_Governmental-Organisation_3459
src_TemporalInterval_2035,src_Train_1861
src_Military-Unit_4582,src_Other-Religious-Person_634
src_Commodity_652,src_Military-Organisation_4921
src_Stereotype-Group_4491,src_Economic-Enterprise_4682
src_Publisher_523,src_Sculptor_4937
src_Religious-Ideology_1025,src_Book_668
src_Artistic-Style_3938,src_Board_1798
src_Intellectual-Construct_3746,src_Creator_2879
src_Discoverer_165,src_Functionary_3218
src_International-Alliance_1621,src_Dynasty_2484
src_Meeting_2978,src_War_1028
src_Politician_879,src_Food_4139
src_War_961,src_Church-Reformer_3000
src_Environment_3043,src_Head-of-State_1312
src_Religious-Community_724,src_Sultan_417
src_Pollution_3578,src_Economic-Process_2810
src_Disaster_832,src_Organisation_2225
src_Pamphlet_1035,src_Country_200
src_Ethnic-Group_2954,src_Military-Organisation_973
src_Commodity_1843,src_Battle_4980
src_Other-Religious-Leader_4699,src_TemporalInterval_2795
src_Prince_2406,src_Psychologist_4009
src_Inventor_3284,src_Social-Group_3100
src_Person_3588,src_Conceptual-Object_2167
src_Architect_2026,src_Trades-Union_4580
src_Commodity_4035,src_Creator_4283
src_Educational-Organisation_2850,src_Conceptual-Object_783
src_Natural-Object_4012,src_Disaster_4753
src_Discoverer_2485,src_Village_1228
src_Journal_901,src_Landmark_2556
src_Piece-of-Music_1933,src_Person_3259
src_Category_2283,src_Role_426
src_Queen_1942,src_Scientific-Instrument_1488
src_Dancer_3299,src_Journal_2674
src_Magnate_2533,src_Relic_767
src_Political-Region_2795,src_Head-of-State_1535
src_Armament_516,src_Period_3527
src_Population-Movement_4926,src_VicodiOI_1252
src_Conceptual-Object_1947,src_Animal_4226
src_Musician_4053,src_Political-Region_1303
src_Masonic-Lodge_4992,src_Entertainer_4809
src_VicodiOI_45,src_Representative-Institution_1200
src_Individual_2232,src_Painter_601
src_City_4415,src_Uprising_2320
src_Sultan_1043,src_Category_4250
src_Party_3763,src_Pollution_3228
src_Head-of-Government_4187,src_Ethnic-Group_4180
src_Dancer_3636,src_Musician_4490
src_Governmental-Organisation_3820,src_Artefact_4314
src_Political-Region_862,src_Clothing_1248
src_Dynasty_3645,src_Monastery_968
src_Idea_4755,src_Theologian_2682
src_Religious-Practice_3678,src_Economic-Organisation_2655
src_Fictional-Person_4057,src_Party_2730
src_Composer_3504,src_Economic-Enterprise_2318
src_Piece-of-Music_2244,src_Conceptual-Object_1327
src_Ship_2111,src_Journalist_1703
src_Trades-Union_1634,src_Inventor_1233
src_Business-Leader_1234,src_Fictional-Person_3298
src_Church-Reformer_4962,src_Artistic-Style_2088
src_Ecclesiarch_1385,src_Treaty_4810
src_Entertainer_1764,src_Geographical-Discovery_2762
src_Non-Military-Conflict_4310,src_Secular-Leader_1731
src_Governmental-Organisation_267,src_Head-of-State_4883
src_Political-Symbol_4756,src_Food_4022
src_Leader_3381,src_Armament_4868
src_Abbey_1043,src_Pastime_4416
src_Sculpture_1177,src_Time-Dependent_2782
src_Stereotype-Group_2169,src_Relic_3305
src_TemporalInterval_575,src_Environment_2094
src_King_3929,src_Ship_4344
src_Philosopher_3659,src_Other-Religious-Person_1673
src_Conductor_4632,src_Physician_1817
src_Meeting_1554,src_Location-Part-Relation_3782
src_Population-Movement_4162,src_Symbol_3233
src_Inventor_1411,src_International-Alliance_2160
src_Minister_2745,src_Musician_4910
src_Pamphlet_2951,src_Measurable-Trend_2107
src_Trial_406,src_Clothing_2153
src_Election_290,src_Commodity_1028
src_Philanthropist_509,src_Structure_1829
src_Book_4135,src_Meeting_2220
src_Fictional-Event_3269,src_Disease_2743
src_Economic-Process_2502,src_Country_1819
src_Publisher_4261,src_Ideology_3149
src_Pollution_329,src_Stereotype-Group_3118
src_Social-Group_800,src_Fictional-Event_1465
src_Treaty_1729,src_Newspaper_4754
