src_Non-Military-Conflict_2618,src_Measurable-Trend_215
src_Field-of-Knowledge_3570,src_Liturgical-Object_1235
src_Stereotype-Group_3074,src_Other-Religious-Leader_3673
src_Political-Organisation_1996,src_Ideology_711
src_Jurist_4579,src_Idea_2719
src_Intellectual-Movement_3401,src_Illness_2262
src_Liturgical-Object_3567,src_Other-Religious-Leader_4916
src_Badge_3505,src_Creator_954
src_Composer_784,src_Social-Stratum_1566
src_Population-Movement_3171,src_Treaty_1782
src_Illness_1848,src_Politician_1127
src_Disease_4091,src_Cleric_4336
src_Landmark_2905,src_Train_1176
src_Period_519,src_Cultural-Organisation_3937
src_Location_3323,src_Natural-Object_3487
src_Meeting_956,src_Religious-Symbol_97
src_Field-of-Knowledge_4430,src_Uprising_4251
src_Leader_3581,src_Country_4325
src_Liturgical-Object_4371,src_Politician_68
src_Liturgical-Object_1788,src_Abbey_931
src_Educational-Organisation_4398,src_Period_3270
src_Psychologist_4799,src_Military-Person_3962
src_Conductor_846,src_Criminal_404
src_Entertainer_2916,src_Armament_1741
src_Time-Dependent-Relation_811,src_Trial_2726
src_Military-Person_3452,src_Secular-Leader_3342
src_FuzzyTemporalInterval_4479,src_Ecclesiarch_2749
src_Vehicle_3811,src_Dancer_2628
src_Clothing_702,src_Train_972
src_City_4150,src_Building_2959
src_Conductor_333,src_Intellectual-Construct_678
src_Professor_3051,src_Piece-of-Music_3384
src_Intellectual-Movement_3221,src_Non-Military-Conflict_3172
src_Public-Oration_1164,src_Leader_1860
src_International-Organisation_1897,src_Other-Religious-Person_686
src_Psychologist_3251,src_Building_1999
src_Astronaut_307,src_Trades-Union_3102
src_Artistic-Style_4143,src_Role_4699
src_VicodiOI_4475,src_Ship_1570
src_Ethnic-Group_4206,src_Badge_3448
src_Politician_2023,src_Political-Symbol_3057
src_Magnate_3808,src_FuzzyTemporalInterval_979
src_Social-Stratum_795,src_Emperor_842
src_Author_42,src_Non-Military-Conflict_1745
src_Composer_395,src_Artistic-Movement_1418
src_Scientific-Instrument_1487,src_Geographical-Discovery_3490
src_Inventor_2972,src_Social-Group_892
src_Time-Dependent-Relation_4848,src_Writing_4288
src_Public-Oration_2006,src_Journalist_344
src_Prince_3309,src_Sultan_1863
src_University_4380,src_Painter_3742
src_Other-Religious-Person_4130,src_Sultan_1021
src_Representative-Institution_1633,src_Economic-Process_3050
src_Pope_4475,src_Geographer_2240
src_Painting_4588,src_International-Organisation_4223
src_Criminal_2951,src_Person_2356
src_Location-Part-Relation_1437,src_Ritual_910
src_City_4895,src_Role_2285
src_Professor_2445,src_Head-of-State_2070
src_Pamphlet_2408,src_VicodiOI_4414
src_Intellectual-Construct_1281,src_Settlement_459
src_Monastery_1820,src_Conceptual-Object_3282
src_Ritual_2967,src_Event_2048
src_Legislation_605,src_Relic_4089
src_League_3448,src_Cultural-Organisation_198
src_National-Symbol_3114,src_Scientific-Instrument_4287
src_Head-of-Government_4148,src_Dynasty_4973
src_Secular-Movement_3639,src_Technical-Scientific-Advance_2970
src_Other-Religious-Leader_736,src_Religious-Organisation_1256
src_Election_3073,src_Time_2043
src_Religious-Organisation_2626,src_Pollution_3915
src_Trial_2423,src_Painting_4881
src_Time_3587,src_Composer_3902
src_Artist_2498,src_Time-Dependent-Relation_3571
src_Population-Movement_2268,src_Location_4896
src_Journal_1733,src_League_156
src_Pollution_2193,src_Fictional-Event_2022
src_Organisation_1061,src_Cathedral_3886
src_Queen_4776,src_Idea_4403
src_Movement_489,src_Actor_146
src_Intellectual-Construct_362,src_Governmental-Organisation_1656
src_Theologian_4954,src_Ecclesiarch_4180
src_Trade-Association_4569,src_Public-Oration_243
src_Sculpture_3772,src_Trades-Unionist_2177
src_Architect_1104,src_Psychologist_2809
src_Cathedral_371,src_Other-Religious-Leader_3521
src_Religious-Order_86,src_Vehicle_1117
src_Party_4574,src_International-Organisation_1751
src_Non-Military-Conflict_1290,src_TemporalInterval_2464
src_Sultan_1271,src_Composer_3022
src_Geographical-Discovery_303,src_Liturgical-Object_4753
src_Journalist_3689,src_King_1339
src_VicodiOI_4641,src_Minister_636
src_Head-of-State_4760,src_Landmark_3263
src_Life-Event_4382,src_Religious-Leader_4893
src_Idea_2428,src_Engineer_596
src_Ritual_2470,src_Minister_4899
src_Train_4757,src_Artefact_4285
src_Person-Role_1923,src_Queen_4343
src_Entertainer_2048,src_Party_656
src_Trade-Association_417,src_Foreign-Minister_1508
src_Ecclesiarch_1944,src_Theologian_2237
src_Trial_1830,src_Saint_3382
src_Magnate_1805,src_Period_925
src_Election_555,src_Vehicle_1325
src_Architect_472,src_Public-Oration_4629
src_Management-Organisation_3416,src_Liturgical-Object_1193
src_Trades-Unionist_3764,src_Art-Form_4202
src_Language_1747,src_Scandal_885
src_Disease_2318,src_Clothing_1597
src_Cathedral_4290,src_Sculpture_3741
src_Social-Stratum_686,src_Life-Event_2662
src_Ethnic-Group_2171,src_Disease_2842
src_Church-Reformer_4707,src_Landmark_1795
src_Military-Organisation_75,src_Cultural-Agreement_2186
src_Religious-Organisation_3290,src_Environment_1415
src_Field-of-Knowledge_3580,src_Piece-of-Music_4026
src_Landmark_1008,src_Religious-Organisation_1637
src_Painting_724,src_Movement_3694
src_Painting_4235,src_Crime_4948
src_Measurable-Trend_3164,src_Painting_4069
src_Musician_2356,src_Composer_4521
src_Minister_4070,src_Liturgical-Object_2175
src_Liturgical-Object_2735,src_Creator_3090
src_Water_2670,src_Environment_2088
src_Functionary_1416,src_Uprising_2615
src_Functionary_2386,src_Church_2924
src_Armament_4535,src_Musician_3233
src_Diplomat_1642,src_Abbey_1074
src_Journalist_2637,src_Idea_477
src_Intra-State-Group_111,src_Monastery_1316
src_Economic-Enterprise_1500,src_Disaster_1320
src_Conceptual-Object_311,src_Management-Organisation_387
src_Time-Dependent-Relation_4123,src_Head-of-State_1121
src_Physician_1823,src_Work-of-Art_2564
src_Settlement_1535,src_Illness_4747
src_Language_3415,src_Party_367
src_Settlement_2843,src_Emperor_4018
src_Person_4073,src_Conceptual-Object_1156
src_Intellectual-Movement_752,src_Village_4243
src_VicodiOI_658,src_TemporalInterval_2822
src_Clothing_397,src_Foreign-Minister_2046
src_Other-Religious-Person_4703,src_Religious-Movement_4066
src_Scientific-Instrument_951,src_Discoverer_2645
src_Astronaut_2321,src_Pope_4270
src_Board_1257,src_City_196
src_National-Symbol_3193,src_Intra-State-Group_2628
src_Social-Group_2510,src_Journal_1216
src_Battle_2836,src_Cultural-Agreement_4414
src_Religious-Symbol_1865,src_Role_962
src_Trial_1127,src_Head-of-Government_1041
src_Psychologist_139,src_Religious-Community_2051
src_Village_2931,src_Religious-Leader_1956
src_Astronaut_3093,src_Building_895
src_Book_4642,src_Person_4143
src_Train_4105,src_Pastime_2260
src_Head-of-State_2951,src_Secular-Ideology_3646
src_Jurist_1284,src_Relic_4002
src_Philanthropist_3274,src_Religious-Leader_1966
src_Stereotype-Group_519,src_Symbol_4378
src_Secular-Ideology_3425,src_Armament_4436
src_Painting_1137,src_Flavour_2216
src_Political-Symbol_2016,src_Intellectual-Movement_1059
src_Sculptor_3086,src_Theologian_4274
src_Illness_3409,src_Head-of-Government_4684
src_Management-Organisation_819,src_Minister_4488
src_Illness_244,src_Politician_444
src_Intellectual-Movement_134,src_Astronaut_1772
src_Diplomat_2872,src_Criminal_3579
src_Philanthropist_2938,src_Secular-Movement_4801
src_Liturgical-Object_1559,src_Jurist_2665
src_Geographer_721,src_Leader_2070
src_Artist_2950,src_Publisher_338
src_Dynasty_4527,src_Individual_314
src_Artefact_306,src_Crime_2969
src_Cultural-Organisation_1541,src_Fictional-Event_1071
src_Political-Region_1779,src_Jurist_4957
src_Life-Event_4588,src_Trades-Unionist_3248
src_Ideology_4540,src_Event_4480
src_Pollution_4597,src_Physician_4284
src_Book_3296,src_Astronaut_3148
src_Minister_4311,src_Physician_3883
src_Musician_4670,src_Illness_3550
src_Commodity_648,src_University_2597
src_Newspaper_166,src_Time-Dependent_2957
src_Other-Religious-Person_3338,src_Ecclesiarch_4808
src_Measurable-Trend_2066,src_Artist_2242
src_Trades-Unionist_3343,src_Party_456
src_Dramaturge_4109,src_Object_735
src_Inventor_4653,src_Journalist_1447
src_Life-Event_3806,src_Natural-Object_1130
src_War_3179,src_Fictional-Person_2396
src_Scientific-Instrument_1742,src_Military-Organisation_4728
src_Engineer_4929,src_Technical-Scientific-Advance_2581
src_Religious-Practice_1869,src_Party_2564
src_Professor_3404,src_Astronaut_3527
src_Governmental-Organisation_2248,src_Secular-Movement_207
src_Art-Form_3935,src_Creator_2842
src_Cultural-Organisation_4334,src_Emperor_4391
src_Artistic-Style_3034,src_Scandal_791
src_Prince_2357,src_Treaty_3146
src_Newspaper_2990,src_Economic-Symbol_3947
src_TemporalInterval_3601,src_Time_3938
src_Sultan_4030,src_Saint_2963
src_Scientist_2174,src_Actor_616
src_Ritual_1431,src_Public-Oration_4544
src_Battle_3048,src_Intellectual-Construct_298
src_Technical-Scientific-Advance_4088,src_Settlement_3842
src_Legislation_1865,src_Actor_1855
src_Clothing_2202,src_Journal_1598
src_Magnate_563,src_Artistic-Style_1151
src_Party_2697,src_Religious-Practice_2898
src_Piece-of-Music_2417,src_Economic-Enterprise_157
src_University_4401,src_Field-of-Knowledge_549
src_Queen_2346,src_Location-Part-Relation_2614
src_Philanthropist_1314,src_Religious-Order_3018
src_Period-in-Office_254,src_Clerical-Leader_682
src_Language_4900,src_Pope_2235
src_Jurist_3054,src_Disease_3303
src_Settlement_4147,src_Building_3599
src_Location_3191,src_Religious-Ideology_4251
src_Political-Region_2347,src_Measurable-Trend_4686
src_Publisher_3311,src_Politician_4808
src_Liturgical-Object_4268,src_Diplomat_1817
src_Film-Maker_1646,src_Philosopher_1775
src_Life-Event_4254,src_Time_4085
src_King_990,src_Emperor_2936
src_Political-Symbol_1606,src_Writing_1598
src_Saint_3716,src_Economic-Organisation_2549
src_Country_3647,src_Election_1158
src_Artistic-Style_1964,src_TemporalInterval_3220
src_Religious-Ideology_3137,src_Functionary_3317
src_Foreign-Minister_2303,src_League_3820
src_Church_2526,src_Object_2087
src_Stereotype-Group_4496,src_Settlement_3756
src_Trades-Unionist_4879,src_Prince_1803
src_Political-Symbol_682,src_Flavour_2104
src_National-Symbol_3298,src_Military-Person_3001
src_Population-Movement_4116,src_Theologian_2446
src_Piece-of-Music_4991,src_Uprising_1553
src_Social-Group_2708,src_Book_2379
src_Art-Form_630,src_Journal_2031
src_Party_111,src_Astronaut_424
src_Clothing_3322,src_Geographical-Region_1379
src_Clothing_2791,src_Military-Person_3648
src_War_3160,src_University_4587
src_Scandal_2979,src_Dynasty_1393
src_Foreign-Minister_1512,src_Prince_2345
src_Food_1362,src_Artist_3448
src_Ethnic-Group_4522,src_Writing_3169
src_Election_2143,src_Painting_1399
src_Saint_2570,src_Artist_736
src_Person_70,src_Secular-Leader_4033
src_Military-Unit_1949,src_Engineer_2040
src_War_3901,src_Secular-Ideology_2906
src_Educational-Organisation_2473,src_Film-Maker_385
src_Queen_84,src_Trades-Unionist_305
src_Secular-Movement_3720,src_Economic-Symbol_2895
src_Actor_709,src_Individual_1678
src_Physician_4677,src_Religious-Organisation_4816
src_Event_1971,src_Clerical-Leader_2726
src_Artist_852,src_Clerical-Leader_3236
src_Prince_3742,src_Language_2300
src_Philanthropist_286,src_Masonic-Lodge_4285
src_Religious-Leader_3598,src_Vehicle_2207
src_Ritual_2706,src_Ritual_4630
src_Discoverer_323,src_FuzzyTemporalInterval_2113
src_Uprising_2941,src_Work-of-Art_2422
src_Cathedral_4435,src_Badge_4340
src_Trial_1187,src_Film-Maker_2476
src_Inventor_1027,src_Philanthropist_2580
src_Journal_1514,src_Military-Organisation_185
src_VicodiOI_1164,src_Military-Person_3289
src_Artefact_2997,src_Building_3987
src_Time-Dependent_3295,src_Role_99
src_Religious-Community_3391,src_Party_4086
src_Treaty_1009,src_Symbol_1694
src_Environment_4972,src_Religious-Leader_2850
src_Musician_2087,src_Uprising_4510
src_VicodiOI_3243,src_Disease_2914
src_Geographical-Discovery_2491,src_Author_3169
src_Economic-Enterprise_4981,src_Disaster_4081
src_Environment_3261,src_Election_2666
src_Individual_959,src_Piece-of-Music_2452
src_Location_3065,src_Religious-Community_3561
src_Pastime_2955,src_Management-Organisation_3004
src_Geographical-Region_4335,src_International-Alliance_4309
src_Country_459,src_Political-Symbol_1115
src_Scientific-Instrument_1509,src_Intra-State-Group_2884
src_Conceptual-Object_4878,src_Individual_2372
src_Head-of-State_3519,src_Pastime_2815
src_Environment_2176,src_Piece-of-Music_3892
src_Location_4608,src_Other-Religious-Leader_113
src_Film-Maker_3798,src_Architect_1461
src_Landmark_1878,src_Population-Movement_2966
src_Environment_1815,src_TemporalInterval_3576
src_Social-Stratum_505,src_Secular-Movement_246
src_Role_1068,src_Economic-Organisation_4760
src_Journalist_2811,src_Theologian_977
src_Person-Role_1343,src_Church-Reformer_67
src_VicodiOI_3625,src_Engineer_1289
src_Time-Dependent-Relation_4351,src_Scientific-Instrument_753
src_Secular-Ideology_1912,src_Religious-Ideology_4525
src_Foreign-Minister_4362,src_Disaster_877
src_League_624,src_Stereotype-Group_2682
src_Film-Maker_130,src_Non-Military-Conflict_1209
src_Event_4948,src_Painting_2818
src_Battle_3216,src_Physician_4236
src_Prince_584,src_Meeting_2462
src_Pope_2323,src_Dancer_1133
src_Secular-Leader_4401,src_Military-Unit_2877
src_Political-Region_3706,src_Sculptor_4182
src_Religious-Organisation_856,src_Ecclesiarch_3285
src_Journalist_365,src_Governmental-Organisation_923
src_Political-Organisation_886,src_Geographer_2294
src_Criminal_391,src_Piece-of-Music_4274
src_Clothing_3345,src_Religious-Symbol_1132
src_Non-Military-Conflict_2462,src_Economic-Enterprise_3419
src_Professor_237,src_Vehicle_1587
src_Legislation_3665,src_Life-Event_703
src_Water_1348,src_Abstract-Notion_155
src_Military-Unit_2321,src_Geographical-Region_2291
src_Church_3302,src_Architect_1883
src_Politician_984,src_Secular-Movement_163
src_Organisation_569,src_Badge_2271
src_Treaty_2828,src_Political-Region_617
src_National-Symbol_3097,src_Symbol_867
src_Educational-Organisation_132,src_Village_2661
src_Environment_472,src_Religious-Leader_1247
src_Geographical-Discovery_3153,src_Piece-of-Music_4548
src_Secular-Leader_4551,src_King_1691
src_Author_4118,src_Discoverer_2106
src_Ethnic-Group_4371,src_Cultural-Agreement_4826
src_Governmental-Organisation_2697,src_Landmark_1906
src_Diplomat_4368,src_Meeting_2048
src_Disease_4183,src_Person_4675
src_Management-Organisation_1641,src_Musician_2110
src_Sculptor_291,src_Economic-Enterprise_1505
src_Economic-Process_2949,src_Painting_2642
src_Fictional-Person_3951,src_National-Symbol_956
src_Organisation_1755,src_Time_2153
src_FuzzyTemporalInterval_2440,src_Stereotype-Group_4329
src_Artefact_4071,src_City_4335
src_Scandal_1806,src_Politician_3428
src_Ethnic-Group_3585,src_Vehicle_1291
src_Economic-Symbol_1225,src_Military-Person_240
src_Environment_4325,src_International-Alliance_710
src_Fictional-Person_3260,src_Actor_3323
src_Inventor_2309,src_Painting_4146
src_Trades-Unionist_1798,src_VicodiOI_3877
src_Trades-Unionist_1608,src_Economic-Symbol_812
src_Environment_1124,src_Conductor_2934
src_Idea_3911,src_Ecclesiarch_4707
src_Organisation_3424,src_Church_3197
src_King_1482,src_Dancer_2513
src_Category_1932,src_Church_2109
src_Astronaut_4958,src_Journal_2879
src_Field-of-Knowledge_2423,src_Astronaut_1831
src_Symbol_2105,src_Disaster_3490
src_Book_2462,src_Intellectual-Movement_717
src_Religious-Leader_3404,src_Cleric_666
src_Person-Role_3611,src_Time-Dependent-Relation_4714
src_Role_3808,src_Monastery_2095
src_Abstract-Notion_4186,src_Commodity_1436
src_Leader_3809,src_City_364
src_Writing_4350,src_Newspaper_516
src_Abstract-Notion_3926,src_Uprising_3686
src_Water_4144,src_Economic-Process_539
src_Politician_1326,src_Head-of-State_2628
src_Secular-Leader_408,src_Scandal_1508
src_Cultural-Agreement_3979,src_Political-Symbol_4350
src_Person-Role_4217,src_Secular-Movement_3638
src_Public-Oration_354,src_Author_3879
src_Architect_673,src_Philosopher_4033
src_Village_3537,src_Religious-Order_4828
src_Building_4374,src_Religious-Order_2813
src_Ecclesiarch_3344,src_Entertainer_1676
src_Abstract-Notion_4449,src_Economist_2576
src_Geographical-Feature_4808,src_Theologian_2855
src_Public-Oration_3422,src_Settlement_3886
src_Intellectual-Movement_4638,src_Trades-Union_282
src_Structure_2618,src_Period-in-Office_1368
src_Disease_3040,src_Illness_3551
src_Location-Part-Relation_75,src_Politician_3440
src_Military-Person_3558,src_King_375
src_Book_2275,src_Representative-Institution_1161
src_Sultan_2650,src_FuzzyTemporalInterval_1257
src_Sculpture_493,src_Piece-of-Music_2001
src_Badge_4256,src_Abstract-Notion_2377
src_Non-Military-Conflict_1478,src_Philanthropist_2743
src_Pope_854,src_Symbol_2692
src_King_4236,src_Vehicle_327
src_Piece-of-Music_1468,src_Fictional-Person_1744
src_Trades-Unionist_4178,src_Crime_331
src_Intellectual-Construct_2437,src_Individual_3518
src_Water_394,src_Fictional-Person_1241
src_Commodity_4084,src_Philanthropist_2097
src_Geographical-Discovery_817,src_Magnate_1569
src_Saint_2367,src_Disease_2439
src_FuzzyTemporalInterval_4677,src_Board_510
src_Economist_327,src_Jurist_3268
src_Symbol_2578,src_Film-Maker_2378
src_Foreign-Minister_85,src_Publisher_2307
src_Population-Movement_800,src_International-Organisation_2107
src_Time-Dependent-Relation_726,src_Religious-Leader_1542
src_Emperor_2542,src_Relic_1403
src_Head-of-State_1040,src_Scientist_4987
src_Head-of-State_4970,src_TemporalInterval_489
src_Religious-Practice_2194,src_Political-Region_3855
src_Population-Movement_1118,src_Non-Military-Conflict_2234
src_Sultan_4767,src_Business-Leader_4372
src_Dynasty_2828,src_Leader_2308
src_Intellectual-Movement_1211,src_Time_436
src_Commodity_3538,src_Fictional-Event_4455
src_Magnate_2580,src_Artist_2637
src_King_1783,src_Representative-Institution_404
src_Church_4914,src_Scientific-Instrument_2460
